user_id,topk_items
1743,"3481,3535,3578,3793,2858,2997,3624,3897,3751,260"
2777,"1777,450,231,542,1457,333,765,104,2424,539"
3762,"2553,2664,2901,1334,2554,968,426,2454,2288,2160"
1252,"3083,3897,3408,2858,3952,3578,3357,2908,3783,3481"
5734,"2396,17,2858,357,265,912,1307,3408,1188,1265"
4765,"919,899,912,1282,1028,920,594,969,1947,2080"
4502,"1263,1208,1228,3735,1231,2313,3471,1225,2871,1084"
5749,"1179,373,2912,866,1719,50,1594,2289,1213,2391"
4884,"1210,2916,1196,260,589,1580,480,457,1214,1200"
1393,"1617,608,1213,593,527,2858,296,2028,50,318"
4057,"1304,1220,2000,1196,1270,1210,1294,2406,3763,1197"
2972,"1407,3273,70,1644,2710,1717,3499,1645,3081,2858"
4568,"2724,1959,2581,2369,2433,2906,2805,2629,2396,2961"
923,"2599,2997,3481,2395,223,1060,2858,1265,3052,39"
5649,"1393,1721,539,1704,2291,150,318,587,2424,1265"
1824,"1721,2858,2291,3948,2671,356,1393,2706,3408,2762"
5459,"2694,1513,2719,1911,2581,2555,2793,2706,1993,2485"
148,"2006,1608,329,349,2094,1356,1544,3269,168,2393"
474,"1407,1732,1573,1060,1645,32,223,2571,2395,50"
4790,"778,1635,25,36,1639,1594,1719,1885,1213,1704"
6021,"1210,1196,1270,260,1197,1198,1291,1097,2716,480"
4951,"2997,1230,2858,3751,1270,912,2599,1148,2300,1244"
136,"1282,2096,1073,594,2078,2080,2657,2161,1285,1022"
2018,"910,933,1084,3334,1234,1252,3035,1267,2186,3504"
4893,"1372,2393,316,329,1356,1676,1690,1527,173,2916"
3356,"2664,1219,1214,903,2648,2160,1252,260,3435,541"
1784,"1527,2571,2916,1580,589,480,1584,1653,2628,1356"
4573,"3735,1263,1228,3362,1252,2917,1953,1213,1084,1299"
4784,"915,898,357,2424,539,597,1569,339,1265,916"
5375,"2997,2858,2599,1265,1,2396,223,2762,1270,2395"
5227,"2808,1590,2322,1687,442,3697,173,379,504,10"
5797,"3175,1127,968,24,2699,260,2701,3354,2571,2987"
3624,"589,1210,2571,260,1127,2628,480,32,2916,1580"
2955,"2858,2997,593,2762,1617,608,260,2716,3578,1210"
1503,"1196,593,589,1214,608,2028,1210,858,260,1240"
698,"1206,260,1214,589,750,541,924,32,1196,1210"
3731,"1301,2311,1690,512,2021,1372,196,329,1320,2393"
150,"2858,593,2908,608,527,2396,2997,318,2762,1225"
693,"3578,3481,2858,3753,593,3408,2028,3755,3555,110"
3641,"1263,1222,1090,1213,2194,858,1208,593,1036,1221"
2882,"3948,2706,2858,3114,3408,3536,2355,2581,3751,2572"
2627,"3683,1089,1228,3019,162,1213,1222,3362,111,1263"
2724,"2396,1188,497,34,838,1,588,2321,2324,2359"
2140,"924,912,1252,1225,260,1270,3471,3363,904,1247"
4404,"628,16,2231,2058,22,292,832,1645,2353,225"
5317,"1246,2739,1635,1271,3100,3105,1704,509,36,778"
5282,"588,48,1566,2081,1064,107,239,3114,2355,2709"
282,"457,1610,593,3256,1370,377,110,2353,1645,2762"
5510,"1196,457,1210,1610,589,2916,260,1291,1198,110"
893,"3535,3949,3409,3863,3555,3481,3793,3897,3948,3624"
2195,"673,1566,2089,3439,364,2628,1064,588,2141,1033"
654,"1610,3256,593,2194,1036,457,2000,1090,3448,1674"
3644,"2997,2858,2599,2395,2908,223,2692,778,1213,1060"
3568,"2527,924,260,1374,1196,1200,1210,1253,1214,1301"
3367,"2132,2920,3545,926,3730,2732,1362,3152,1251,1244"
3471,"2706,2959,3578,2502,6,3298,2490,2683,733,2762"
329,"3175,1580,2012,1270,2011,435,587,480,1544,2791"
3703,"1580,3578,2858,1196,1210,110,3753,480,589,2028"
2640,"3175,1127,2701,2683,2826,2699,2355,3354,2762,1210"
671,"2858,2997,750,1617,3481,912,1193,260,296,1252"
5575,"1911,1513,2683,586,2724,1367,2716,597,539,2355"
4118,"260,919,1196,1387,593,1198,1270,1,1210,1136"
2595,"1580,2571,480,2628,589,110,356,648,780,2028"
2954,"2683,2706,2694,1911,2355,2858,2762,2688,2581,2724"
5094,"1210,110,2028,589,1196,2571,593,260,480,457"
854,"587,2671,539,339,1569,11,357,2424,2291,7"
2783,"1374,541,2985,2968,924,2105,1376,1200,260,589"
4847,"2997,2858,1617,608,1148,912,2599,1213,1252,296"
4164,"1270,260,750,924,1210,1196,2997,541,2858,1148"
1846,"1617,593,608,1213,2858,1196,1270,50,2997,858"
876,"2571,2916,589,480,2028,1210,110,1617,608,593"
2794,"2858,2997,593,2762,913,1617,2396,3578,912,3408"
541,"588,364,595,783,1566,1,48,1907,1282,2628"
677,"593,1213,608,2858,318,1193,527,1617,1244,1225"
499,"539,3684,1959,597,1307,2671,1962,2424,2942,1393"
1690,"2858,2762,2433,2688,2706,2707,3176,3408,3005,2763"
285,"1228,3019,1179,3683,3741,3730,1213,1263,2348,111"
5657,"1721,1183,318,1704,150,1393,527,356,377,590"
4072,"1213,1617,593,608,858,527,1233,296,1304,1221"
4085,"2146,1721,2420,1961,1246,1968,587,3578,3753,2918"
3292,"898,2067,969,2398,899,933,3451,1944,914,3244"
5524,"3061,899,3548,2080,898,3549,933,900,1269,1028"
4334,"2288,2455,2901,968,1214,3016,1690,1320,1215,1127"
5979,"912,926,1230,1252,898,913,3543,922,910,899"
4359,"2858,2396,2762,2355,2997,2336,3408,2716,1210,2987"
4491,"1876,1917,1597,1590,1831,292,1479,1591,442,1687"
817,"3439,2617,588,3438,2081,1377,1,2004,3033,364"
4213,"3256,1129,1370,3527,434,1552,2476,1610,349,2916"
522,"2916,1374,589,1210,1240,260,3527,1196,1200,2985"
5561,"1704,1183,3006,36,150,527,300,2501,3418,318"
733,"1148,1,3114,1223,34,745,588,2396,2355,1265"
5265,"1252,904,3435,1212,903,912,923,3307,1248,1219"
1599,"2953,455,3471,1021,2011,1035,2012,1246,2082,524"
3227,"2396,1265,2997,39,357,2599,2858,1,356,1500"
802,"3448,2000,2791,1270,2407,1200,1220,2174,1129,3552"
5862,"736,349,380,1479,3256,1597,780,1370,1552,208"
1010,"70,145,1222,6,2000,1089,3020,1732,1476,785"
3224,"1959,3101,3524,230,2369,2145,3072,2336,58,265"
149,"3578,6,2912,2692,50,3481,1213,1617,2997,1912"
4711,"589,2916,1580,1214,2699,2571,110,1210,260,480"
1150,"922,930,1179,2186,1248,951,2952,931,2248,50"
5423,"1304,912,969,1234,858,1953,1221,1225,1247,2067"
5153,"1135,3524,1958,2352,3308,2245,3448,2145,2469,2243"
1392,"1196,260,1304,1210,1214,924,1954,858,1240,1200"
1733,"2159,3535,70,1261,1407,3266,1089,2542,2318,1748"
4545,"2858,2762,2683,2706,2716,2997,2396,1210,110,3175"
5472,"1210,1196,969,1291,2006,1610,457,1197,480,1287"
4947,"912,858,593,1196,608,260,1221,1617,1252,2858"
5484,"1196,260,1200,1214,1240,589,1210,3578,2527,2028"
4013,"1610,2916,3256,1370,110,349,2571,1573,733,457"
3961,"1214,968,2288,2455,1334,2664,2901,2657,2454,260"
5659,"780,2916,2571,1580,1573,1876,3175,1527,1584,316"
2378,"231,344,104,2706,153,19,1580,2694,380,1777"
1184,"539,2424,339,597,2671,1569,1894,7,252,11"
4581,"2150,2371,3039,2918,3552,1135,2915,3210,2144,1220"
5889,"2858,2396,912,1270,2997,1230,1197,1196,3543,1198"
3492,"3481,3897,3751,2858,3911,2997,3083,2599,2908,3556"
1648,"1196,1270,1210,260,1294,1234,1304,912,1136,1252"
26,"539,1888,597,587,339,2424,1569,852,236,3591"
4663,"3108,2108,357,2289,1094,1265,1641,1784,3060,345"
818,"2858,2762,2959,589,2571,1617,110,70,50,32"
4861,"3578,2858,2692,3751,2396,2028,3408,2997,593,2762"
3780,"3033,2003,2746,2161,1097,3608,2011,2140,1210,2797"
764,"1028,2096,2078,1032,2080,1029,594,1073,2087,2085"
1246,"2628,1580,3793,2571,589,480,2916,1210,1527,260"
5811,"1407,1258,588,1,2081,594,919,595,2716,364"
4229,"1265,1923,1,1777,2321,1784,356,39,1517,3253"
5065,"2080,2081,1028,1210,1196,594,919,588,1270,1282"
887,"608,1265,318,1784,593,1617,1704,527,2858,1213"
4717,"1304,3037,969,3654,1294,2670,1234,3035,913,1953"
4185,"1350,1982,1345,1258,1994,2288,1321,1997,1130,968"
5053,"3793,3745,1580,3175,2628,1527,3751,1356,3300,2571"
2643,"1263,3735,1953,1299,593,2871,1387,1084,3198,1272"
5894,"2476,3654,2944,2001,3639,3256,3366,1201,3519,2989"
3468,"1252,750,1248,912,1617,2997,2858,908,3435,1193"
301,"2706,2858,1,1265,223,2502,2997,2599,2683,2762"
3527,"110,589,1210,457,1196,2916,2571,1370,480,2762"
5517,"950,3435,3334,2203,1069,945,899,1284,2208,947"
5090,"1097,1270,2791,3471,1196,1225,924,1210,260,1965"
3609,"2424,539,2671,356,1777,1569,339,1265,357,1784"
1437,"858,1221,3735,1953,1252,1304,1263,593,1196,1213"
5902,"899,912,2396,898,920,914,928,1269,951,900"
2310,"2064,1288,2791,2973,3424,1172,1394,1270,1235,1259"
512,"1617,593,589,2571,50,3578,2916,2762,1210,1240"
3759,"2683,2791,1270,2716,3421,3552,2302,2918,344,1265"
5684,"1261,1215,610,1278,1073,1288,1214,1148,2985,2105"
1274,"750,1204,1217,903,904,924,1252,912,260,2019"
392,"2918,231,1500,1136,1784,1265,3253,1517,1923,344"
5636,"2248,1285,3104,1245,3683,1228,3448,3424,2150,1079"
516,"3175,1270,1580,1210,1127,260,480,589,1374,2628"
5054,"2160,1094,912,1247,903,2020,904,926,593,1278"
3025,"3061,899,3549,1028,898,945,918,901,900,2946"
1058,"589,260,3578,1210,2571,2916,541,1200,1196,3793"
3108,"1953,1233,1183,3418,1610,3256,590,1094,474,1299"
1887,"1387,1214,1210,1196,260,589,1240,1200,2527,2288"
935,"2688,2881,3005,2763,3555,3113,3578,3219,2605,3755"
3853,"3527,2916,1196,1291,1387,1214,589,1240,1036,1200"
2805,"1252,912,1945,3334,1084,1953,1952,3735,1204,969"
5121,"380,1265,356,21,104,1580,1784,1923,648,2002"
74,"1617,2858,2997,608,593,1213,50,912,296,1252"
2340,"357,1307,1265,1247,2243,1197,608,2918,2396,3448"
5062,"2670,2669,3406,3175,2013,3384,3654,1210,3516,260"
2285,"2858,2762,593,2396,2028,110,608,3578,3408,527"
253,"3083,2908,2858,2997,1041,2692,2357,306,593,2396"
5971,"2396,356,539,597,1307,1265,11,1196,1721,1198"
1586,"1304,1270,260,1234,1210,2300,750,1196,1294,1028"
1182,"260,924,750,2571,589,296,480,608,912,2028"
4644,"2997,2858,2396,1304,3543,21,1617,2599,1221,1213"
2878,"1035,919,1028,594,914,2080,2565,924,1097,260"
58,"2985,2021,260,1196,1374,2916,541,2968,589,1210"
3075,"2858,593,1617,608,912,50,903,904,1193,2762"
2776,"587,1784,344,2706,356,597,3255,231,1393,2791"
5595,"2916,1214,2288,1127,1215,589,1200,3527,2571,1240"
327,"3730,3742,1248,3030,3435,3545,1251,3307,3470,3134"
3260,"1196,260,1387,1198,1210,593,1036,1258,608,858"
3999,"2001,1388,2402,1974,2403,2411,2000,3016,2717,70"
3695,"2985,2105,1527,29,2571,32,2968,1148,3527,1291"
4572,"48,1367,1688,1064,2142,1566,239,2092,107,2052"
877,"70,1037,1573,1580,380,1391,353,1527,1370,1377"
2895,"3481,2791,3578,2918,3897,2997,3421,3552,3948,2858"
1582,"2706,2683,2762,2858,2694,2881,110,2581,1580,2763"
2773,"2858,593,1193,912,1617,608,527,2997,858,2028"
5738,"2288,1214,1690,968,1387,2167,2916,589,3527,1200"
3210,"2908,2333,2858,3176,2686,3083,2997,1617,3179,1719"
489,"260,2858,1210,1196,589,1270,2028,593,480,1198"
5645,"1291,1196,1210,2628,2571,480,110,1198,260,364"
5949,"2580,2959,2706,2599,50,2997,2395,2762,3535,2858"
3499,"2735,112,610,3033,555,2985,1297,2990,2105,3740"
2071,"3751,3753,3578,3948,3755,3793,3952,3555,480,110"
4274,"1892,832,350,2803,1597,628,3257,1183,1645,1721"
3558,"380,2002,2001,2000,104,1370,356,153,3448,1377"
2962,"3505,2917,903,3044,3706,1252,1267,2186,904,930"
6037,"903,1252,904,912,1617,593,924,1267,913,908"
1059,"2791,1285,2918,1288,1968,1259,1246,3526,2144,1270"
3234,"3819,3083,1172,3030,1251,3067,912,1300,1244,3224"
4197,"2858,2762,110,2028,2396,593,356,1196,1210,1270"
2282,"1580,2916,1917,780,1676,2571,1527,316,480,1544"
5511,"933,911,3035,2206,3334,2917,2110,517,1597,1552"
2576,"1215,2167,1690,1676,610,2916,442,316,3527,70"
521,"1304,1201,2944,1262,3654,1953,2951,1252,858,1204"
3308,"2717,2003,2081,153,2161,2004,2141,2421,724,3438"
1294,"1188,342,348,1292,1148,2300,497,3072,2791,52"
3498,"6,296,318,16,2762,1625,1682,608,593,2571"
1009,"3948,3897,3408,3751,3753,3785,3481,3510,3916,3578"
3031,"1060,180,372,441,1500,231,1732,1476,1639,562"
2865,"2716,2858,3578,3408,2791,1210,3753,2762,1196,110"
319,"1784,1393,628,3100,2268,593,105,3176,1213,318"
4553,"3503,1232,2019,1223,2010,1233,1301,3091,1148,720"
4541,"1566,588,1064,364,239,2089,1032,1688,2081,783"
4093,"593,608,1196,260,858,1198,919,1387,1210,318"
425,"1265,2918,2791,1270,1968,3448,1394,1307,608,1196"
2414,"1196,1,1270,1198,1210,260,1197,919,1097,364"
1361,"912,2858,265,1188,1247,2396,1230,527,593,1094"
1383,"2396,2858,1959,3072,898,357,2791,912,1265,597"
3981,"898,933,910,899,912,1247,2396,357,1234,1269"
312,"912,593,527,2858,1225,1193,318,1247,608,923"
2501,"2858,2716,2997,2710,2762,1270,2987,260,593,1258"
451,"912,1225,1084,923,904,1207,1247,1252,1952,903"
5341,"2003,3524,1135,3591,2144,3552,3608,2100,2915,2150"
1868,"1304,969,3334,912,3037,1252,1953,1204,3654,3062"
5432,"1244,912,1247,1252,1084,1952,1230,3359,1945,3152"
3390,"1296,2132,1300,1172,1244,1225,265,912,1247,1150"
5011,"2571,1584,1721,595,2081,364,480,1544,587,2628"
5059,"6,1518,1645,2278,1754,2058,2353,3256,1370,349"
1930,"2011,3033,1270,2054,2797,1073,2791,2174,2003,1196"
1054,"1367,239,1566,673,2042,588,1911,2709,810,2355"
3913,"356,380,587,1265,1784,110,457,1580,1923,2706"
2230,"2272,3252,3100,1271,1810,222,1678,281,62,1672"
1807,"589,70,1089,2858,608,2571,110,50,593,1196"
3963,"912,919,899,920,1947,1028,1247,260,34,1196"
1588,"2858,2396,1270,1197,1196,1265,1210,2997,1,1198"
3937,"1196,1210,1198,260,1304,1291,2028,1197,480,110"
3691,"3578,2571,2916,3793,589,1196,457,1240,3527,1291"
566,"1377,1391,1580,2105,367,153,1220,3033,610,380"
2489,"593,2858,2762,587,608,356,3176,318,1968,2716"
4310,"593,6,50,2762,318,1617,608,2028,47,296"
1698,"162,2064,1148,1199,2968,3000,750,1223,1649,745"
406,"593,608,457,110,1196,2762,1610,2028,2000,1036"
5273,"898,910,905,2300,1304,1234,3037,933,3334,909"
1030,"1370,3256,349,1552,10,648,733,434,1610,165"
4258,"1220,3448,2918,3552,2797,2406,2470,2000,1291,3039"
1542,"110,2571,2916,1610,349,733,2028,457,2006,480"
3613,"6,1213,1617,608,858,1089,1466,296,593,110"
453,"1136,1270,1196,260,1198,1291,1580,1,3421,2791"
6033,"1210,1196,2013,260,1127,110,2028,1198,589,480"
5635,"919,1,1148,260,34,3751,1282,3114,912,2858"
3301,"2908,2333,2858,3083,1719,2997,1041,1213,593,3160"
3513,"1923,380,1265,1500,3253,1784,1,1517,457,1370"
308,"296,1136,858,1213,1954,1,1221,608,260,1387"
5253,"919,903,912,899,904,1207,594,969,923,1282"
999,"292,95,1687,3256,349,434,1370,494,3107,1792"
123,"2688,3219,2917,2194,3360,3203,3552,2001,2433,1954"
5950,"1954,858,1213,1221,3421,1258,2871,1387,3471,3448"
3483,"3178,2763,3578,3753,3408,3298,2858,2433,110,21"
445,"3354,1127,3175,2455,2527,968,2454,3593,2311,3793"
3806,"2514,891,2279,1977,842,2107,1973,1986,1972,1342"
4253,"919,912,924,260,1387,750,903,923,1252,1208"
137,"2763,2762,2396,2571,356,110,480,2858,2028,1580"
858,"2657,2455,968,1214,260,2664,1270,1210,2160,2288"
2368,"3100,105,1183,515,1956,1810,3684,36,3528,1096"
3434,"1580,2571,2916,2628,1391,1527,1573,2723,480,733"
5022,"1196,260,1210,1291,1198,1240,1036,1387,1200,1374"
5198,"223,2706,2395,2599,1060,3052,2700,1923,1895,2321"
1061,"919,1210,260,1196,1282,1270,912,480,594,1028"
5711,"2688,2881,3005,1645,1892,2763,2762,2707,2605,2490"
5277,"1196,1210,1198,260,1270,1197,2858,3578,1304,1240"
4868,"3175,1127,260,589,2858,2571,1270,1210,2762,2628"
3137,"2997,2858,2712,2706,2683,3005,2702,2710,2599,2688"
5702,"2908,1041,3083,1148,3751,2858,1280,2997,720,3910"
1038,"1959,2858,2396,3543,593,2070,3176,1225,527,2336"
5924,"1370,3256,349,10,1552,3639,494,434,1610,165"
3299,"1041,265,306,1719,3083,1094,994,296,1635,162"
4567,"1148,745,3751,2997,1223,3114,3000,551,1,2761"
3601,"1721,590,1097,1674,1307,1962,1196,593,356,1210"
5390,"2278,3256,6,1610,349,1370,2944,474,2194,2058"
2994,"996,2002,464,145,434,3104,1385,21,2001,1918"
4349,"750,1206,541,1261,2366,1214,260,3435,1248,1288"
3394,"1214,1252,2019,750,260,2366,541,1219,3435,2010"
305,"1976,1972,1969,1345,1970,1985,1974,1982,1986,1327"
4739,"1,110,2858,2355,1210,1196,356,588,1265,3114"
3026,"7,2424,539,587,339,1569,586,915,597,2671"
1006,"3793,3578,3623,3300,3555,3409,3753,3273,3717,3617"
146,"899,914,898,912,1947,900,920,928,916,1269"
2737,"562,1060,372,1885,345,342,1639,125,3261,1449"
428,"2997,2858,2599,2396,1617,2762,608,1,3481,1265"
6002,"3735,1221,1304,3362,1252,1233,1953,3504,1952,1084"
1465,"3494,2067,3430,590,1959,1954,2524,3062,1387,1287"
1650,"260,296,50,2997,1089,1206,1617,1214,608,750"
4294,"588,3114,2355,2709,3157,1367,1911,3751,239,1"
4754,"3525,2371,2003,2416,3591,3688,3552,1135,3087,1091"
5988,"1784,1265,1747,2858,1923,1704,356,2396,357,2321"
837,"1252,1304,912,1221,858,1953,1617,1233,1267,969"
798,"2746,2003,2716,1974,2717,1327,1381,2081,3708,1347"
748,"260,589,1210,1214,1261,2657,1270,1196,480,2455"
2932,"593,608,2762,2858,1617,356,110,1265,2028,457"
4507,"260,1210,589,1196,2628,1073,1387,2571,1291,480"
16,"2683,2724,1911,2694,2581,2688,2555,2805,2706,1513"
4171,"1265,2302,500,1784,344,597,3255,539,1923,2918"
4496,"3476,2710,2976,1407,2841,2600,2719,3081,2560,2159"
3099,"1580,1210,1356,480,2628,780,1372,1374,2916,1196"
175,"2291,36,1673,593,1704,296,2858,608,778,318"
1845,"562,535,778,1120,1885,1594,300,1635,36,994"
2461,"3793,2858,3578,3481,2997,110,3948,1580,3623,2028"
2055,"1214,1387,1219,2288,1258,2160,2664,1350,2366,260"
2721,"2396,357,2858,1265,1270,356,1,912,34,1307"
3449,"260,541,1196,1210,1214,750,1270,924,1240,589"
4653,"1094,1183,2396,912,527,1617,265,2858,3408,908"
735,"589,1270,1210,2571,2762,1196,593,480,1580,1127"
3276,"2858,527,318,593,608,110,2396,2028,1704,2762"
3245,"3484,3325,3409,3594,3617,3785,3717,3752,3798,3565"
173,"1248,1252,2726,3730,1212,3435,922,750,1267,1284"
5634,"1580,2723,2011,3175,2012,2699,3033,1391,788,2683"
729,"2916,2571,480,2628,1580,780,589,1210,1356,1527"
1466,"1580,10,733,2916,380,2571,457,648,589,1610"
5574,"1345,1994,1339,1258,1974,2657,1983,1982,1997,253"
352,"2959,785,1093,2433,223,2916,2699,2706,1732,778"
2044,"1,1270,2396,1265,1197,34,588,2858,3114,1210"
1513,"912,903,913,969,1252,904,899,920,260,1219"
4909,"1270,1196,1197,1210,1097,1198,260,2716,1304,1028"
4699,"2490,1687,2881,3113,1792,10,1552,2722,2763,733"
3574,"3753,3717,3301,3177,3555,3173,3836,3785,3752,3298"
1643,"1617,1219,3476,1252,1214,593,1645,50,1258,2160"
4243,"3643,3639,3519,3654,3062,2944,2991,1287,3366,2989"
287,"2858,527,2762,2396,3176,593,2336,2028,3408,2997"
3668,"1252,593,2858,1617,908,608,912,1193,913,1221"
4430,"372,1747,1120,3261,1885,1271,218,500,1777,300"
1203,"1653,1584,2571,1682,2291,1094,1704,1639,32,1721"
5972,"2791,2918,3552,2371,2716,2144,1968,2423,2915,3210"
912,"2858,1270,2997,260,1210,1196,3751,2396,1198,1197"
5780,"2231,1687,6,2058,1597,832,16,292,1799,733"
225,"3481,2997,2580,2318,2599,50,1089,2692,1594,2908"
460,"2791,1270,1265,2918,3421,2858,1923,1,2997,1641"
5592,"260,541,1196,589,1210,924,1374,1200,1214,1270"
1387,"899,912,951,3435,898,910,955,930,928,922"
702,"1294,1304,3037,1234,1220,3671,3552,3039,3363,1276"
5543,"2628,2140,588,2571,1967,1356,551,32,1527,1580"
5079,"2858,593,527,608,318,2762,1617,2028,296,1193"
1883,"915,898,916,28,933,838,900,17,3061,1296"
4483,"3528,105,1393,222,3100,3252,1888,1183,3105,1271"
3062,"2683,2694,19,2706,2724,2688,2012,2699,1911,2881"
1354,"2125,1059,1721,364,1639,2581,2291,2671,2396,1682"
4735,"3435,1252,1267,1953,903,904,1084,2186,930,3334"
4582,"750,260,1270,1196,924,1210,541,912,1197,1198"
82,"2571,110,1584,2028,2762,593,1721,480,1892,2916"
2038,"898,933,3035,1304,3334,910,969,1234,3037,1269"
1178,"1617,1252,903,904,1267,593,1094,1179,608,912"
3430,"2858,527,593,912,2028,3148,318,2396,608,1193"
2935,"1127,3793,589,3175,3300,3354,1580,2628,2916,480"
2537,"910,1294,2791,3671,1234,1269,3363,3552,1394,3421"
4917,"2407,1292,2150,1270,1077,2243,1079,1080,2174,1288"
5824,"2571,589,1377,2916,1573,153,1370,1580,2628,1291"
2605,"1214,260,589,1387,1219,1196,541,2288,593,924"
3363,"2671,539,11,357,1569,2424,2396,339,3536,440"
4353,"3578,3793,3753,3555,3624,1196,3755,3744,1210,480"
3892,"1356,1580,1527,780,480,2916,10,368,1391,2571"
5289,"922,1252,750,3435,3545,912,926,899,2300,1212"
4091,"2791,344,1968,2716,1270,2858,1288,1265,1394,2003"
206,"3793,589,1127,1210,3175,480,2628,260,1580,2571"
5197,"3643,3366,3628,3654,964,3494,3681,3062,2922,2944"
526,"3654,1201,3366,2951,2944,3703,2019,1196,1210,1374"
5770,"1228,1263,1225,1213,1231,1186,1208,1193,858,111"
3625,"110,2706,2762,2028,2959,2858,356,70,2490,2694"
4615,"1617,50,608,593,296,2762,2858,1213,2571,47"
891,"2858,1617,2762,2396,2997,608,593,50,2571,296"
5610,"36,593,608,1704,296,318,1213,150,527,2268"
2457,"1261,1215,2657,2003,1214,1278,2288,610,2716,2746"
3957,"590,3448,1674,1954,1101,2268,3684,2406,1090,2944"
3165,"2858,593,2028,608,1196,110,2762,1210,1617,2997"
2180,"2105,1372,2116,1373,1032,1375,2089,653,3439,1356"
1606,"2763,2722,2571,1876,1909,1590,3113,2490,2916,1573"
991,"914,898,899,3061,1947,1307,1296,915,933,3548"
5047,"1732,21,2395,2997,2289,2302,1265,1617,2599,1500"
268,"539,2424,1888,2671,2724,1457,1721,339,587,2581"
1407,"3481,2908,2858,2692,2997,3911,3897,608,3160,3317"
5733,"260,1196,1221,1198,858,750,2028,924,593,1270"
4367,"924,1196,1270,1214,260,1225,2791,3471,1198,1097"
3855,"2571,2916,589,110,1580,480,457,1573,2028,1610"
1877,"3952,2769,3916,3915,3515,3594,3897,3865,3948,3893"
4387,"2081,48,531,595,594,364,1029,1022,588,2018"
2330,"260,1210,1196,924,1214,589,480,1374,1270,541"
2929,"1407,1258,3499,1645,1994,3476,1339,253,1982,1089"
5519,"2657,2407,2021,3479,1270,1376,2105,3699,2011,1210"
5123,"3753,3717,3555,3916,3301,3578,3510,3755,3623,3513"
2772,"3527,1127,1129,1374,1196,1210,1200,2716,2000,2001"
1938,"1032,2628,1356,1291,1210,1372,1196,2096,1374,2105"
1119,"2021,3471,1253,1301,2527,2311,924,2528,3699,1371"
291,"914,17,899,920,1947,902,2067,1183,1247,1225"
2029,"588,551,1148,1,3398,3114,745,3397,2355,2700"
5838,"17,914,2396,28,1296,265,920,1188,912,1643"
5589,"1617,1179,2858,608,1719,1213,2997,50,593,2908"
2787,"2858,2762,2997,593,2716,2396,2706,2599,608,2028"
5763,"52,296,1103,235,923,1094,300,608,3108,1247"
985,"1210,589,260,2571,1196,1240,2916,1214,1617,1200"
1335,"1965,2791,1228,1300,3683,1186,2455,2076,2348,3424"
4837,"2003,2867,1330,2717,2513,1974,1991,2451,3016,2793"
4772,"912,969,1252,920,1304,1247,1230,899,1225,898"
4150,"2000,3448,1954,2001,1220,1036,2194,3552,3256,1610"
3951,"1291,2628,10,1356,1210,1372,1196,2105,653,3438"
2866,"1196,1291,3448,858,608,457,1198,1954,2000,1220"
4520,"2710,1214,1387,2288,2916,589,1258,1407,3016,70"
274,"2858,2762,593,2997,3578,2959,3176,2683,2028,2396"
5469,"1617,1252,1953,593,2917,858,1233,457,1240,1610"
3903,"3552,2403,2003,3448,1220,1663,2001,3525,2000,2474"
3230,"2571,2916,3793,589,3578,1527,110,480,32,1580"
1947,"593,858,1221,1213,1196,1617,1222,1263,608,1228"
5630,"1148,2997,1,2858,745,1223,3751,1617,2396,608"
3982,"2396,912,2858,1210,260,1270,3751,2028,920,1196"
5156,"2791,593,1270,1196,1307,1090,608,3448,1222,1213"
4199,"2396,17,2858,527,1265,318,608,1183,1188,1704"
471,"750,260,924,1356,541,1210,480,589,2628,1196"
3144,"3753,3717,3555,3785,3793,3578,3484,3408,3752,3617"
5661,"912,919,260,924,923,750,1196,1270,1247,1136"
5182,"587,597,11,339,539,2424,500,3524,2262,1569"
1172,"1888,587,2671,1721,804,2291,7,597,539,2581"
4788,"2011,2407,2408,3033,435,2012,2054,3552,2470,2105"
4596,"1291,2194,1968,592,1259,1994,3448,1036,1222,1088"
1894,"265,3260,17,1041,515,58,2357,1094,1643,446"
5483,"539,2424,11,597,500,3255,1271,339,357,62"
669,"1060,1732,70,1407,223,1089,1923,441,1500,2706"
3148,"2858,2997,1265,1270,1196,260,608,1617,1210,1"
3110,"750,1233,2019,541,924,260,1221,1252,1240,1196"
2847,"2571,296,260,480,364,2628,110,1580,588,2028"
4194,"2858,2997,223,2599,2791,2395,1278,2804,1288,3481"
3848,"1304,1294,3363,3421,2858,2791,1387,1196,858,3671"
3588,"1953,2944,1201,1263,6,1221,858,1252,2194,1262"
1747,"2015,1019,2791,2792,2011,2657,3363,1278,1270,924"
3287,"912,1225,1247,2858,908,1193,920,593,1207,1230"
2755,"2908,2607,2599,2858,2333,2706,2721,3160,2997,2318"
2407,"912,899,910,2300,3435,951,2186,1252,903,955"
4001,"1888,218,597,1271,3255,3105,1441,500,2262,539"
2199,"2840,3005,2771,2688,2541,3238,2683,2555,2719,2710"
5591,"2858,2997,1213,1617,593,858,608,1221,296,2762"
4940,"933,898,910,1086,915,3334,905,1278,899,1294"
3696,"2858,1265,1270,608,1196,527,2791,1,593,110"
5191,"593,608,110,2762,2028,527,318,2571,2858,457"
3881,"223,441,180,1060,2395,2997,2599,2502,3052,2706"
1232,"2858,2997,2599,2396,1265,3481,2324,1,34,608"
1093,"1196,1036,1198,1210,1610,1291,457,3654,1201,1240"
