user_id,gender,topk_items,topk_scores
164,F,"912,899,920,969,914,913,898,2396,908,916,919,902,1247,2067,1230,1269,1207,1947,1304,3545,2858,900,1035,858,3061,1196,527,1959,260,3751,923,926,1193,904,3408,34,2028,1210,3675,910,1307,593,318,1221,1270,1097,1028,3548,1198,1617","4.5343,4.3379,4.1960,4.0556,4.0450,4.0413,4.0249,4.0230,3.9200,3.8975,3.8966,3.8857,3.8493,3.8474,3.8298,3.8141,3.7310,3.7165,3.7060,3.6821,3.6788,3.6707,3.6632,3.6264,3.6111,3.6047,3.5957,3.5945,3.5939,3.5789,3.5554,3.5479,3.5378,3.5299,3.5252,3.5008,3.4842,3.4833,3.4790,3.4676,3.4559,3.4502,3.4371,3.4340,3.4285,3.4210,3.4131,3.4039,3.4036,3.3942"
165,M,"1214,2664,2288,541,3932,2454,1301,260,968,2455,3703,2363,3930,2366,1200,1240,1965,924,2657,750,3702,1219,3576,2662,1261,1253,2648,2968,1199,1210,1206,1374,1270,1215,1278,1129,1196,2527,1924,2010,2160,589,1387,2529,2287,610,2901,2644,1077,2791","4.7555,4.6524,4.6511,4.4518,4.4324,4.3951,4.3854,4.2726,4.2160,4.1954,4.1300,4.1284,4.1005,4.0934,4.0933,4.0883,4.0786,4.0769,4.0293,4.0193,4.0123,4.0116,3.9735,3.9638,3.9259,3.8830,3.8771,3.8654,3.8590,3.8577,3.8479,3.8471,3.8389,3.8301,3.8271,3.8233,3.8126,3.7907,3.7786,3.7675,3.7594,3.7500,3.7497,3.7458,3.6934,3.6684,3.6616,3.6490,3.6410,3.6215"
166,M,"1339,2081,1097,1407,2174,1258,2161,2797,1994,592,2011,296,593,1210,2657,1285,2746,2628,260,1196,1968,595,2571,2137,2003,1270,919,2987,1584,608,588,2054,364,2716,253,1639,1219,2918,1214,34,50,778,223,551,1089,2804,587,1,32,1246","2.8981,2.8218,2.7989,2.7921,2.6963,2.6922,2.6721,2.6637,2.6127,2.6033,2.5912,2.5900,2.5802,2.5673,2.5653,2.5600,2.5599,2.5501,2.5501,2.5411,2.5370,2.5342,2.5319,2.5288,2.5277,2.5170,2.5161,2.5108,2.5104,2.4927,2.4895,2.4859,2.4799,2.4728,2.4672,2.4649,2.4606,2.4557,2.4455,2.4449,2.4221,2.4211,2.4185,2.4176,2.4072,2.4043,2.3943,2.3876,2.3642,2.3630"
167,F,"3753,3534,3555,3916,3755,3510,3948,3173,3578,3623,3513,3408,3301,3798,3484,3717,3861,3565,3409,3897,3316,3512,3298,3285,3481,110,3354,3752,3893,2858,524,3821,1721,3147,266,648,2724,480,3160,3536,3793,3744,3450,2028,3624,3785,3176,3825,356,2762","4.4367,4.3248,4.1161,4.0427,3.9367,3.8064,3.7920,3.7769,3.7572,3.7454,3.7173,3.6932,3.6734,3.6417,3.6378,3.6203,3.6156,3.6092,3.4179,3.4105,3.4032,3.3405,3.3243,3.2867,3.2750,3.2383,3.2289,3.2177,3.2114,3.2034,3.1906,3.1713,3.1456,3.1341,3.1262,3.0993,3.0989,3.0807,3.0635,3.0525,3.0345,3.0252,3.0185,3.0166,3.0146,2.9738,2.9726,2.9708,2.9534,2.9271"
168,F,"2858,1210,110,2028,1196,608,527,260,593,318,356,480,1198,2762,1,1270,2396,2571,858,296,2628,1265,1097,2716,589,1617,457,1580,34,3578,1197,2997,1259,1136,1213,590,1240,3114,1387,2355,1214,1221,2987,1721,2791,1193,3147,919,1307,1610","6.6812,6.6143,6.6070,6.6032,6.5457,6.4572,6.4524,6.4498,6.4175,6.3716,6.3597,6.3163,6.2841,6.2770,6.2600,6.2240,6.1785,6.1655,6.1298,6.0843,6.0611,6.0578,6.0530,6.0197,5.9816,5.9704,5.9170,5.9083,5.9067,5.8655,5.8515,5.7999,5.6689,5.5880,5.5678,5.5441,5.5303,5.5300,5.5280,5.5238,5.5050,5.4979,5.4674,5.4583,5.4048,5.3870,5.3753,5.3665,5.3658,5.3598"
169,M,"1136,919,923,260,858,1198,318,2028,1196,1210,2804,1270,593,608,1208,110,912,1,296,527,1214,1219,1207,750,3671,1387,1240,457,1291,541,356,1221,1394,1097,1036,592,2174,50,480,1265,2571,953,1954,1203,1250,1225,1259,3868,1617,590","3.2789,3.2274,3.1477,3.0956,3.0499,3.0091,3.0047,2.9883,2.9804,2.9630,2.9625,2.9344,2.9177,2.9141,2.9111,2.9101,2.8954,2.8795,2.8752,2.8713,2.8557,2.8366,2.8341,2.8182,2.8133,2.8025,2.7920,2.7907,2.7807,2.7670,2.7632,2.7576,2.7539,2.7529,2.7511,2.7445,2.7364,2.7225,2.7174,2.7142,2.7071,2.7019,2.7000,2.6950,2.6911,2.6856,2.6723,2.6573,2.6528,2.6508"
170,M,"2858,260,1214,3578,1219,589,1196,2762,1387,1210,541,480,858,2028,924,608,1240,908,1617,593,1198,2628,110,2571,527,1127,3753,1221,3793,912,968,750,1997,3751,1200,3755,3623,1270,1193,913,1252,50,2987,2997,919,904,2160,903,1097,2396","5.0309,4.9563,4.8979,4.7595,4.7388,4.6015,4.5067,4.4898,4.4757,4.4744,4.4706,4.4677,4.4522,4.4494,4.4323,4.4272,4.3774,4.3764,4.3624,4.3473,4.3398,4.3375,4.3254,4.3097,4.2605,4.2521,4.2468,4.2387,4.2240,4.2024,4.1943,4.1632,4.1514,4.1501,4.1251,4.0755,4.0587,4.0512,4.0371,4.0266,4.0222,4.0044,3.9976,3.9917,3.9775,3.9604,3.9508,3.9421,3.9399,3.9341"
171,F,"2858,2997,3481,527,608,2692,3897,1617,3083,3160,246,593,908,3911,296,3751,2396,50,3578,1213,3006,2599,858,318,1041,3948,2762,2908,912,800,2677,1221,3893,3408,3783,3007,2028,1193,1230,1259,2966,3317,2959,1673,2912,1147,162,34,111,1148","3.9270,3.7773,3.6725,3.5434,3.5278,3.5106,3.5036,3.4905,3.4707,3.3901,3.3851,3.3124,3.2837,3.2784,3.2641,3.2628,3.2444,3.2196,3.1952,3.1862,3.1785,3.1635,3.1497,3.1383,3.0915,3.0830,3.0794,3.0718,3.0560,3.0460,3.0222,3.0108,3.0045,3.0018,2.9986,2.9876,2.9802,2.9742,2.9695,2.9633,2.9446,2.9420,2.9375,2.9312,2.9254,2.9056,2.8978,2.8735,2.8655,2.8606"
172,M,"3435,1267,1252,2186,910,1248,913,904,930,1284,1230,908,3334,912,922,1212,923,903,898,1304,942,2300,905,1234,1244,1254,1256,1247,750,2203,1084,926,1945,1269,933,955,951,858,3362,3504,3730,919,899,909,950,965,1077,1953,1219,969","4.5508,4.5435,4.5309,4.3656,4.3564,4.3230,4.3229,4.2990,4.2923,4.2747,4.2341,4.2164,4.2115,4.2103,4.1936,4.1193,4.0698,4.0339,3.9827,3.9719,3.9519,3.9446,3.9430,3.9341,3.9218,3.9199,3.9060,3.8939,3.8894,3.8693,3.8081,3.7922,3.7789,3.7543,3.7514,3.7459,3.7423,3.7406,3.7377,3.7116,3.7074,3.6996,3.6937,3.6844,3.6824,3.6764,3.6706,3.6556,3.6546,3.6367"
173,M,"1248,3683,1252,1212,3730,1260,3435,908,1267,1284,3741,2186,2731,750,913,1244,904,2726,1230,922,1221,2692,858,1251,923,903,541,2912,3201,912,1228,1219,2019,1945,3362,3030,2858,1617,1952,1953,3783,2859,111,1204,1084,50,1199,3735,930,2203","4.4355,4.2989,4.2872,4.2749,4.1206,3.9811,3.9634,3.9318,3.9050,3.8575,3.8433,3.8294,3.7638,3.7512,3.7322,3.7185,3.7175,3.6922,3.6473,3.6269,3.5949,3.5705,3.5388,3.5355,3.5208,3.5086,3.5008,3.4788,3.4490,3.4227,3.4099,3.3999,3.3992,3.3990,3.3948,3.3839,3.3694,3.3684,3.3665,3.3615,3.3498,3.3485,3.3368,3.3257,3.2997,3.2952,3.2739,3.2708,3.2637,3.2630"
174,M,"480,260,1210,589,1374,2916,1240,1198,1610,1201,110,2628,2571,1196,2028,1214,457,1580,1200,1036,1291,2353,3527,1127,2948,648,349,2947,2000,1387,10,733,780,858,1370,1275,1222,1356,1608,2944,2985,3635,3256,1129,3703,2490,380,3702,1573,2951","5.6195,5.5141,5.4456,5.4433,5.4176,5.3759,5.3683,5.3613,5.3490,5.3142,5.3037,5.2525,5.2192,5.2143,5.1734,5.1492,5.1478,5.1386,5.1186,5.0574,5.0389,5.0215,5.0166,5.0148,5.0114,5.0065,4.9876,4.9419,4.9165,4.8976,4.8824,4.8813,4.8772,4.8750,4.8731,4.8504,4.8478,4.8337,4.8106,4.8008,4.7984,4.7588,4.7576,4.7436,4.7285,4.7033,4.6981,4.6899,4.6804,4.6534"
175,F,"34,296,318,527,608,1265,2858,1259,593,1704,1,1307,2291,1097,1225,2997,36,1213,919,2396,1673,2324,2804,150,246,595,778,356,1197,337,2918,588,1136,1394,1060,1968,300,1193,1358,1285,1196,1210,994,39,265,2908,364,1617,1079,1270","4.4026,4.1442,4.1247,4.0264,4.0149,3.9781,3.9630,3.9510,3.9313,3.9163,3.8141,3.8044,3.7861,3.7818,3.7709,3.7682,3.7635,3.7387,3.7279,3.7204,3.7023,3.6914,3.6573,3.6561,3.6419,3.6418,3.6343,3.6176,3.6152,3.5976,3.5944,3.5859,3.5715,3.5672,3.5649,3.5639,3.5575,3.5399,3.5398,3.5226,3.5094,3.5046,3.4997,3.4965,3.4916,3.4842,3.4785,3.4684,3.4655,3.4639"
176,F,"2134,3591,2416,3087,2371,1135,3388,2375,3525,2145,2378,1663,3608,2470,3552,2003,2133,2469,2144,1297,3210,3039,1091,2463,2423,2918,2795,3526,2471,2301,3688,2735,2794,2100,2796,2915,2174,2746,2088,2717,1257,3448,3524,2473,2379,2150,1285,2518,2405,3033","6.3588,6.1981,6.0285,5.9934,5.9220,5.8667,5.8481,5.8383,5.8278,5.7771,5.7575,5.7291,5.7195,5.7136,5.7124,5.7036,5.6854,5.6522,5.6251,5.6227,5.6190,5.5720,5.5475,5.5254,5.5225,5.4907,5.4267,5.4142,5.3995,5.3447,5.3418,5.3399,5.3280,5.3042,5.3035,5.2790,5.2650,5.2589,5.2323,5.1993,5.1963,5.1809,5.1737,5.1438,5.1349,5.1201,5.0886,5.0830,5.0553,5.0508"
177,M,"260,1196,541,1210,1214,924,750,1198,1097,2858,1240,480,858,608,2628,1270,589,1200,1617,2571,527,1221,2028,593,1374,1206,912,1387,1197,296,3702,3703,1127,110,3471,32,2916,1193,1580,1233,1252,2987,1304,1136,318,2396,2762,1204,1259,1199","6.1968,6.1011,6.0579,6.0118,6.0078,5.9199,5.8874,5.7107,5.6397,5.6216,5.6157,5.6080,5.5921,5.5642,5.5618,5.5282,5.4840,5.4801,5.4317,5.4166,5.3883,5.3708,5.3648,5.3575,5.3236,5.2975,5.2746,5.2226,5.2186,5.2141,5.2059,5.1965,5.1780,5.1379,5.1040,5.0729,5.0637,5.0620,5.0346,5.0089,4.9887,4.9845,4.9754,4.9535,4.9330,4.9119,4.8985,4.8800,4.8771,4.8724"
178,M,"2080,2565,1028,914,1022,899,2941,3061,2096,1029,2081,1947,2078,2099,2100,2087,594,1088,2015,1032,969,2406,1380,2085,1097,3549,1376,3479,3675,900,1030,3545,2470,1196,1035,3448,1307,2797,919,2405,1073,1282,1210,260,1081,1017,1083,2067,912,1270","5.0297,4.9222,4.8974,4.8419,4.8368,4.8337,4.8331,4.7749,4.7259,4.7255,4.6648,4.6381,4.6179,4.6060,4.5689,4.5573,4.5475,4.4914,4.3963,4.3836,4.3667,4.3519,4.2974,4.2930,4.2802,4.2567,4.2353,4.2178,4.2080,4.1922,4.1799,4.1604,4.1038,4.0917,4.0645,4.0637,4.0635,4.0459,4.0302,4.0206,4.0152,4.0139,4.0118,3.9933,3.9818,3.9785,3.9695,3.9619,3.9550,3.9286"
179,M,"3699,1376,3704,1374,2407,2105,2968,1375,2311,2641,2985,1373,2021,1371,3701,2455,3070,3703,2288,1097,541,3702,2528,3471,2011,2527,1200,1127,2640,3698,1240,1372,1214,3527,1210,1196,2657,2034,1129,2009,2140,1270,924,2117,2613,3479,3638,2393,260,2533","5.2098,5.1984,5.0927,5.0488,5.0034,4.9842,4.9026,4.8604,4.7885,4.7876,4.7632,4.7588,4.7579,4.7351,4.7194,4.6389,4.5717,4.5520,4.5489,4.5252,4.5236,4.5181,4.5035,4.4604,4.4550,4.4547,4.4538,4.4514,4.4239,4.4054,4.3993,4.3902,4.3716,4.3630,4.3500,4.3480,4.2851,4.2825,4.2737,4.2665,4.2626,4.2537,4.2500,4.2183,4.1913,4.1661,4.1514,4.1397,4.1027,4.0916"
180,M,"2858,608,3481,2997,527,593,3006,1617,3897,2908,296,1213,318,3176,858,3578,3160,1221,3408,3683,1179,908,1193,800,111,2762,50,1358,3543,2396,1673,1228,1252,2692,3952,3148,2599,2028,1259,1244,3083,246,2959,1094,912,1230,3783,1041,1247,3317","5.0540,4.7374,4.6645,4.6634,4.6000,4.5653,4.5342,4.5222,4.4576,4.4442,4.4316,4.4092,4.3717,4.3649,4.3606,4.3497,4.3404,4.3241,4.3024,4.2950,4.2781,4.2648,4.2615,4.2436,4.2299,4.1849,4.1834,4.1624,4.1623,4.1611,4.1569,4.1423,4.1355,4.1102,4.1027,4.0982,4.0568,4.0510,4.0286,4.0253,4.0188,4.0032,3.9846,3.9552,3.9408,3.9370,3.9271,3.9095,3.9029,3.8994"
181,M,"2000,1222,3552,3210,2918,1663,2416,2371,1378,3039,2001,3448,2174,2735,3525,1036,2134,592,3608,1259,1257,1220,2716,2470,2144,2194,2406,3740,2791,1090,2410,1270,3591,2133,1968,1196,2795,1089,2985,2804,1210,2423,1079,3361,2403,3421,3087,2003,1297,1285","4.7749,4.7044,4.6821,4.6152,4.4952,4.3810,4.3688,4.3602,4.3596,4.3282,4.3137,4.3121,4.2933,4.2883,4.2436,4.2391,4.2320,4.2281,4.2138,4.2055,4.1784,4.1639,4.1574,4.1572,4.1549,4.1509,4.1316,4.1209,4.1145,4.1069,4.0579,4.0510,4.0397,4.0327,4.0314,4.0262,4.0246,4.0218,4.0114,3.9936,3.9852,3.9626,3.9534,3.9406,3.9339,3.9313,3.9229,3.9217,3.9175,3.9158"
182,M,"2858,1923,1265,356,2997,1060,3255,1784,318,2302,223,2396,527,2706,1704,2395,1,110,1641,3052,2028,34,608,1500,2599,21,11,1517,593,39,296,1777,2321,2959,357,2762,3809,2700,3253,1213,3481,1393,104,1747,3578,1617,1639,441,1732,2324","4.8189,4.8122,4.7614,4.7077,4.6836,4.5395,4.5132,4.5121,4.4141,4.3939,4.3861,4.3653,4.3413,4.3135,4.3086,4.3078,4.2858,4.2642,4.2571,4.2556,4.2495,4.2422,4.2253,4.2239,4.1774,4.1513,4.1420,4.1420,4.1401,4.1290,4.0942,4.0925,4.0885,4.0806,4.0756,4.0732,4.0727,4.0513,4.0103,3.9971,3.9949,3.9823,3.9784,3.9575,3.9498,3.9425,3.9254,3.9214,3.8729,3.8705"
183,F,"912,1252,858,913,908,1230,904,1196,1247,2987,2858,1225,1221,903,2716,1617,3543,260,593,1097,919,1084,1304,923,1674,608,1214,924,1193,1270,969,3363,1234,2762,1198,1210,1136,2396,541,1219,1387,1307,111,527,1208,1267,750,1394,3421,1259","4.1099,4.0780,3.9508,3.9195,3.8464,3.8441,3.8135,3.7865,3.7769,3.7707,3.7295,3.6975,3.6951,3.6892,3.6799,3.6784,3.6706,3.6698,3.6630,3.6611,3.6538,3.6430,3.6403,3.6190,3.5995,3.5984,3.5919,3.5918,3.5888,3.5832,3.5738,3.5643,3.5570,3.5369,3.5358,3.5240,3.4944,3.4886,3.4881,3.4812,3.4801,3.4799,3.4682,3.4309,3.4162,3.4066,3.3982,3.3962,3.3671,3.3590"
184,F,"595,2081,1022,2087,594,1029,2080,364,1032,1097,1028,919,1210,2096,588,2085,1196,260,1,2078,2018,596,1282,899,1198,2161,1291,34,356,2137,1073,1197,590,2797,2987,2628,1270,1907,3034,592,912,914,48,480,2174,1307,1035,1088,2100,2115","4.8011,4.6680,4.6188,4.5721,4.5523,4.5019,4.4939,4.4759,4.3933,4.3838,4.3333,4.3322,4.3259,4.3175,4.3132,4.2737,4.2653,4.2349,4.2006,4.1969,4.1483,4.1417,4.0202,3.9830,3.9619,3.9580,3.9434,3.9386,3.9227,3.9015,3.8891,3.8826,3.8519,3.8503,3.8238,3.8163,3.8092,3.7894,3.7833,3.7776,3.7773,3.7653,3.7580,3.7288,3.7265,3.7252,3.7209,3.6913,3.6861,3.6502"
185,M,"2353,733,349,2006,480,2490,1608,1722,648,10,1552,1610,2763,1370,780,2571,1573,736,1917,3256,380,1792,2916,494,2058,165,589,316,1479,2628,110,1580,1049,377,457,2028,1918,1544,1876,1597,1687,2334,3753,1676,292,95,3107,1385,3082,2002","5.9979,5.7816,5.7627,5.6933,5.6465,5.5845,5.5788,5.5766,5.5537,5.5193,5.5137,5.5075,5.4862,5.4754,5.4673,5.4662,5.4283,5.4110,5.4090,5.4046,5.4010,5.4001,5.3789,5.3320,5.3307,5.3294,5.2904,5.2766,5.2677,5.2477,5.2378,5.2298,5.2286,5.2231,5.2206,5.2194,5.2083,5.1971,5.1956,5.1927,5.1826,5.1817,5.1457,5.1365,5.1163,5.1152,5.1063,5.0887,5.0785,5.0768"
186,M,"2394,2987,2355,2716,3114,2761,2710,2706,2683,2762,2700,260,595,2858,1,2959,1210,223,3159,364,2628,1097,3157,3081,1196,3175,1127,1197,588,3578,919,2081,2699,3793,2396,1198,2723,1270,1032,2997,2137,2687,3751,3615,2085,2093,2719,3623,2571,1911","5.5682,5.5087,5.4333,5.3150,5.1669,5.0602,5.0506,5.0247,5.0072,4.9513,4.9296,4.7861,4.7617,4.7217,4.6963,4.6619,4.6548,4.6535,4.6429,4.6333,4.6174,4.6086,4.5620,4.4991,4.4914,4.4769,4.4752,4.4647,4.4476,4.4461,4.4440,4.4243,4.4223,4.3651,4.3581,4.3481,4.3083,4.2796,4.2584,4.2388,4.2370,4.2340,4.2280,4.1778,4.1743,4.1704,4.1651,4.1642,4.1543,4.1484"
187,F,"36,1704,337,1271,300,1041,3252,3148,17,3100,2908,994,477,508,538,1885,1354,1633,25,1183,1120,1673,2725,1682,2329,265,318,1810,1635,3260,475,150,3006,608,1393,2442,1683,527,34,1678,3105,1639,281,515,296,1680,800,62,2291,1719","4.5884,4.5118,4.3337,4.3193,4.3092,4.2919,4.2436,4.2224,4.2201,4.2166,4.2047,4.1388,4.1352,4.1103,4.1069,4.0805,4.0560,4.0408,4.0381,4.0350,3.9952,3.9929,3.9770,3.9756,3.9703,3.9632,3.9610,3.9536,3.9420,3.9255,3.9159,3.9080,3.8998,3.8940,3.8823,3.8751,3.8353,3.8143,3.8073,3.8025,3.7972,3.7946,3.7833,3.7820,3.7675,3.7617,3.7584,3.7569,3.7562,3.7184"
188,M,"1127,3578,2858,3623,2826,3005,3753,3175,2605,2762,2987,3793,3384,2840,3354,2763,2490,2881,3555,260,2688,2722,968,2628,480,2997,3755,3408,2710,913,589,3113,1196,2699,2396,3300,2683,2013,2571,2716,1198,1214,2701,2713,2827,1210,3593,3717,2028,2959","4.5327,4.4690,4.3126,4.3114,4.2432,4.1235,4.0924,4.0581,3.9604,3.9444,3.9441,3.9327,3.9309,3.9252,3.9230,3.8951,3.8773,3.8374,3.8093,3.7922,3.7818,3.7798,3.7735,3.7579,3.7575,3.7465,3.7287,3.7255,3.7171,3.7137,3.6908,3.6820,3.6726,3.6542,3.6481,3.6470,3.6340,3.6320,3.6248,3.6207,3.5998,3.5949,3.5902,3.5810,3.5710,3.5697,3.5665,3.5546,3.5509,3.5324"
189,M,"3753,3623,3578,2706,2762,2858,3798,110,3273,2028,3755,3147,3081,3408,2959,2541,3555,2571,480,3717,3510,2881,3285,3534,3752,3484,2355,2572,3793,3005,1721,2710,2605,356,2683,3785,3409,3565,2694,2688,2628,3176,2396,318,527,589,2763,1210,2699,593","4.1650,4.1132,4.0833,3.9145,3.8881,3.8760,3.8647,3.8239,3.7692,3.7600,3.7455,3.7213,3.6902,3.6808,3.6487,3.6409,3.6317,3.6308,3.5833,3.5815,3.5796,3.5741,3.5712,3.5693,3.5644,3.5601,3.5574,3.5524,3.5452,3.5282,3.5130,3.5062,3.4680,3.4613,3.4600,3.4573,3.4497,3.4312,3.4223,3.4165,3.4085,3.3862,3.3814,3.3799,3.3572,3.3551,3.3543,3.3479,3.3349,3.3222"
190,M,"1258,1259,1219,2804,2791,1997,1214,260,1278,1136,608,296,593,919,110,1210,2858,858,318,1196,2160,1387,1394,1089,541,1213,2716,1208,527,1982,1270,1193,1333,2174,111,1261,1222,2028,1673,1221,589,1198,1240,3499,1288,1097,1,2657,1345,923","4.5202,4.4480,4.3940,4.3388,4.2807,4.2170,4.1384,4.0749,4.0436,4.0431,4.0418,4.0312,3.9988,3.9778,3.9199,3.8953,3.8934,3.8907,3.8778,3.8764,3.8581,3.8547,3.8547,3.8514,3.8024,3.7984,3.7887,3.7875,3.7781,3.7633,3.7397,3.6855,3.6753,3.6705,3.6702,3.6682,3.6450,3.6417,3.6339,3.6183,3.6099,3.6021,3.5900,3.5814,3.5756,3.5578,3.5540,3.5501,3.5387,3.5336"
191,M,"216,2706,2694,785,88,180,344,2683,2335,69,2541,63,333,231,104,2195,19,2447,2772,2770,413,1923,3617,65,2861,255,223,3869,2502,2798,1753,1476,2700,3752,2959,2572,3263,2485,3477,2580,1777,1461,3177,3052,542,3298,2598,1060,122,784","3.7064,3.6301,3.5134,3.2914,3.2755,3.1460,3.1436,3.1347,3.1223,3.1206,3.0919,3.0532,3.0513,3.0087,3.0061,2.9981,2.9903,2.9680,2.9533,2.9126,2.9045,2.8768,2.8435,2.8399,2.8373,2.8333,2.8029,2.7955,2.7914,2.7909,2.7870,2.7822,2.7735,2.7687,2.7686,2.7654,2.7639,2.7623,2.7297,2.7295,2.7265,2.7253,2.7236,2.7201,2.7169,2.7164,2.7072,2.7046,2.7005,2.6876"
192,M,"733,1573,2353,380,10,2571,349,1722,2006,1370,3107,648,292,377,457,3256,780,1610,1876,2628,1608,353,316,1479,2916,1917,480,2058,153,1584,1676,165,1377,1580,736,110,1527,1047,6,1562,3418,1544,589,3082,474,1597,1918,208,21,2616","4.0685,3.9721,3.9641,3.9043,3.8635,3.8574,3.8500,3.8451,3.8088,3.8013,3.7779,3.7745,3.7623,3.7618,3.7560,3.7108,3.6956,3.6920,3.6700,3.6688,3.6671,3.6663,3.6529,3.6303,3.5976,3.5830,3.5689,3.5657,3.5656,3.5396,3.5388,3.5248,3.5176,3.4993,3.4887,3.4838,3.4751,3.4699,3.4681,3.4624,3.4616,3.4562,3.4448,3.4431,3.4377,3.4254,3.4152,3.4147,3.3973,3.3969"
193,F,"912,1230,908,899,3435,926,898,1248,1172,1252,919,750,913,910,2300,2186,904,1188,1267,2858,923,2396,1148,922,930,2997,1212,1244,969,1247,903,1296,1223,34,1256,1197,1196,1284,905,3083,1136,928,1617,608,955,1041,3545,3751,858,3334","4.2502,4.1953,3.9592,3.8733,3.8683,3.8357,3.8277,3.7907,3.7716,3.7655,3.7639,3.7580,3.7327,3.7113,3.7036,3.6684,3.6565,3.6480,3.6239,3.6222,3.6212,3.6134,3.6116,3.5988,3.5953,3.5938,3.5717,3.5480,3.5340,3.5224,3.5173,3.5028,3.4829,3.4758,3.4736,3.4427,3.4361,3.4359,3.4256,3.4214,3.4195,3.4081,3.3968,3.3896,3.3864,3.3792,3.3761,3.3745,3.3731,3.3640"
194,F,"2355,2572,1,3114,3450,588,2706,2424,356,2581,1923,2683,1265,1517,2709,3255,1777,2700,2321,1042,1569,1485,34,2671,500,539,11,2396,104,2302,39,2724,1784,2485,2694,2858,1441,223,586,1911,551,141,339,344,3948,3052,3,1270,2496,3751","4.8849,4.7302,4.7144,4.6688,4.6564,4.6471,4.6379,4.5761,4.5576,4.5215,4.5055,4.4367,4.4133,4.4033,4.3772,4.3551,4.3390,4.3327,4.3293,4.3231,4.3043,4.2921,4.2598,4.2589,4.2496,4.2055,4.1912,4.1658,4.1603,4.1429,4.1414,4.1361,4.1206,4.1194,4.1144,4.0705,4.0637,4.0556,4.0377,4.0306,4.0198,4.0173,4.0161,3.9945,3.9607,3.9479,3.9469,3.9338,3.9334,3.9315"
195,M,"3000,1584,741,2571,1653,2628,2959,1921,316,32,2161,29,1909,1748,1391,780,3175,1356,3751,3052,3793,260,2393,1676,608,1372,2761,435,1206,1527,2094,296,318,1215,2858,3471,1544,1580,2700,924,1097,720,778,480,1210,527,2617,1682,750,541","3.1916,2.7403,2.6134,2.5337,2.5239,2.4749,2.4416,2.4388,2.4307,2.4236,2.3631,2.3570,2.3430,2.3376,2.3094,2.2967,2.2885,2.2774,2.2032,2.1991,2.1951,2.1928,2.1898,2.1843,2.1748,2.1660,2.1576,2.1556,2.1516,2.1515,2.1448,2.1363,2.1322,2.1272,2.1250,2.1231,2.1202,2.1194,2.1144,2.1144,2.1139,2.1043,2.1037,2.1008,2.0988,2.0941,2.0934,2.0798,2.0786,2.0720"
196,F,"2858,608,593,2997,908,1617,3481,527,858,296,50,3897,2762,318,1259,2396,1213,912,1673,1221,3578,1193,260,1219,3160,1196,2599,2028,2692,111,3751,1210,1252,1089,1265,2791,589,110,1270,923,3948,919,541,1198,2959,904,1230,1214,2291,3408","5.8194,5.4304,5.2591,5.2361,5.2255,5.1962,5.1399,5.0626,5.0150,4.9916,4.9568,4.8819,4.8785,4.8348,4.8341,4.7643,4.7383,4.7069,4.6765,4.6693,4.6688,4.6644,4.6609,4.6539,4.6352,4.6225,4.6194,4.5547,4.5272,4.5172,4.5115,4.5074,4.5054,4.4955,4.4919,4.4823,4.4500,4.4426,4.4345,4.4107,4.4059,4.3959,4.3886,4.3706,4.3679,4.3622,4.3141,4.3052,4.3010,4.2941"
197,M,"2858,527,608,593,2396,318,2028,110,296,356,34,2762,1265,1617,1196,1210,2997,858,1,2291,480,1704,1721,1270,1213,1198,1259,1197,912,1393,1097,260,1307,3578,2571,457,2716,150,3418,3176,50,1673,1193,2791,589,1225,1094,2324,3408,1784","6.2798,5.9608,5.9546,5.9215,5.8687,5.8660,5.7628,5.7014,5.6292,5.6256,5.5937,5.5765,5.5241,5.4983,5.4076,5.3819,5.3548,5.2923,5.2471,5.2254,5.2213,5.2032,5.2028,5.1826,5.1169,5.1067,5.0861,5.0729,5.0641,5.0558,5.0451,5.0418,5.0319,5.0183,5.0036,4.9991,4.9389,4.9209,4.9055,4.8790,4.8780,4.8516,4.8313,4.8305,4.8289,4.8044,4.8015,4.7996,4.7974,4.7906"
198,M,"260,1210,1,1291,1198,1270,1196,356,2628,1580,2000,1377,480,588,2174,2115,2716,2470,380,592,2355,1240,1097,367,2406,1374,780,2571,2987,2012,153,110,457,1220,1036,1610,2081,589,2918,10,648,2797,1136,1073,733,2028,1197,2916,1101,1200","4.8481,4.8332,4.7652,4.7103,4.7074,4.7020,4.6999,4.6753,4.6724,4.6450,4.6160,4.5473,4.5436,4.5435,4.5416,4.5260,4.5183,4.5037,4.4807,4.4780,4.4759,4.4613,4.4601,4.4548,4.4515,4.4511,4.4460,4.4376,4.4193,4.4146,4.3914,4.3902,4.3765,4.3280,4.3166,4.3103,4.2892,4.2747,4.2719,4.2685,4.2584,4.2433,4.2333,4.2302,4.2090,4.2020,4.1889,4.1674,4.1642,4.1587"
