user_id,gender,topk_items,topk_scores
3858,F,"914,1028,1947,919,899,1097,2081,2080,1225,1022","3.5163,3.4926,3.3422,3.3353,3.3296,3.3072,3.2300,3.2210,3.1890,3.1633"
1216,M,"1201,2951,2944,1304,1953,750,1262,1221,1214,3654","4.8159,4.7401,4.7228,4.7038,4.5132,4.4654,4.4624,4.4566,4.4374,4.4309"
5751,F,"1911,2394,2355,3157,2724,2720,2581,3175,2622,2683","3.6853,3.6302,3.6180,3.6009,3.3269,3.2630,3.2546,3.2181,3.1828,3.1688"
1633,F,"3409,3534,3917,3512,3354,551,3510,3535,661,3481","2.0908,1.9208,1.9106,1.8758,1.8703,1.8612,1.8396,1.8204,1.7862,1.7726"
4469,F,"1304,750,1953,3362,1201,1252,1230,858,2019,1250","2.4163,2.3147,2.2901,2.2757,2.2730,2.2495,2.2298,2.2264,2.2179,2.2128"
5090,F,"1097,924,1259,1225,1270,3471,541,2858,1196,1210","3.6430,3.6044,3.6025,3.5945,3.5477,3.5058,3.4973,3.4957,3.4452,3.4302"
1514,M,"2858,3897,3481,3160,3578,3793,2997,3624,3751,2692","5.1138,5.0133,4.8896,4.6270,4.6119,4.6047,4.5624,4.4812,4.4218,4.3773"
3054,M,"2858,2599,608,296,1041,50,1617,2997,2396,2324","4.1805,4.0825,3.9554,3.9337,3.9002,3.8959,3.8313,3.8107,3.7880,3.7780"
2650,M,"2858,2396,2762,593,527,1210,260,2716,1196,1270","7.0210,6.6365,6.4827,6.3057,6.2935,6.2662,6.2490,6.1751,6.1595,6.1567"
3025,F,"3061,899,945,2080,918,1028,914,2096,3675,594","4.1014,3.9908,3.8891,3.7583,3.7478,3.7267,3.6792,3.6386,3.6285,3.5930"
552,M,"1127,2001,2407,2716,2000,2011,2013,1200,2470,1608","2.7334,2.6998,2.6282,2.6253,2.6092,2.5751,2.5212,2.4780,2.4723,2.4500"
3690,M,"2541,1895,628,2231,2706,1784,2959,2694,2858,47","4.1706,4.0287,4.0215,3.8593,3.8067,3.8020,3.7922,3.7872,3.7832,3.7531"
561,F,"2858,3408,2396,3751,2762,3753,3793,2355,3114,3578","2.7175,2.6417,2.4541,2.4135,2.3913,2.3856,2.3493,2.3379,2.3300,2.3055"
2282,M,"1580,480,2916,780,589,1544,1391,1917,316,2571","4.5149,4.3920,4.3822,4.3375,4.2515,4.2335,4.1949,4.1732,4.1637,4.1617"
78,F,"1188,497,745,1148,342,1057,728,838,34,588","3.6234,3.6090,3.4006,3.3719,3.3502,3.2287,3.2098,3.2026,3.1737,3.1219"
2789,M,"1210,589,2916,480,2571,260,2628,1580,1214,1372","6.3076,6.2655,6.2461,6.1643,6.1481,6.1090,6.0903,6.0405,6.0228,6.0012"
2468,M,"1210,1196,1097,260,1270,924,1197,480,590,1198","4.8421,4.8137,4.7429,4.5534,4.5386,4.4441,4.4013,4.3913,4.3903,4.3445"
409,M,"608,593,2858,318,296,1213,1704,527,1617,1089","5.0667,4.9826,4.9425,4.9048,4.9026,4.8629,4.7396,4.6494,4.6027,4.5886"
3158,M,"2858,2571,2997,2628,1148,2700,223,551,480,32","4.0041,3.8655,3.8543,3.6907,3.6749,3.6539,3.6327,3.6215,3.5839,3.5783"
2459,M,"1393,1784,2858,1721,1704,2762,2396,318,3147,527","5.4957,5.4923,5.4761,5.4539,5.3304,5.2959,5.2850,5.1929,5.1790,5.1640"
4951,F,"2858,2997,1230,2396,2300,908,2599,1288,3543,912","3.7345,3.6010,3.5784,3.4629,3.4300,3.3047,3.2607,3.2513,3.2324,3.2282"
4593,F,"357,1784,25,1704,17,515,2396,2671,597,3148","3.5561,3.5452,3.4991,3.4954,3.4900,3.4459,3.4175,3.3322,3.3257,3.3190"
1767,M,"2858,2997,3481,1617,608,2692,3160,3897,50,2028","4.7437,4.3774,4.3767,4.2875,4.2523,4.2469,4.1327,4.1230,4.0276,3.9546"
3781,F,"3105,3528,3252,1271,1393,25,1183,508,509,3259","2.5115,2.4987,2.4822,2.4756,2.4402,2.4315,2.4256,2.4060,2.3956,2.3900"
640,M,"2858,593,2762,608,527,296,2028,318,2571,110","6.2232,5.7420,5.6489,5.6199,5.5068,5.4536,5.3966,5.3937,5.3867,5.3359"
3939,M,"3654,2019,1204,3811,1233,1250,2951,1953,1304,3467","3.2866,3.1641,3.1377,3.1276,3.0851,2.9886,2.9708,2.9591,2.9455,2.9034"
2466,M,"2455,1214,2288,589,541,2454,480,1965,1301,1215","5.2057,4.8885,4.8763,4.8293,4.7309,4.6953,4.5369,4.5261,4.5057,4.3951"
2168,M,"2858,2599,2997,223,1923,1265,1883,2321,3052,3481","3.9628,3.9567,3.9389,3.9211,3.9167,3.8075,3.7995,3.7616,3.7556,3.7410"
4342,M,"1222,2000,1129,2001,2985,3527,2455,2407,1240,1200","4.0502,3.9264,3.9057,3.8886,3.8500,3.8252,3.8140,3.7487,3.7486,3.7331"
3403,M,"260,1196,2571,1198,2028,1210,457,110,589,1610","4.2689,4.2627,4.2467,4.2349,4.1785,4.1224,4.1152,4.0983,4.0764,4.0549"
5252,M,"2858,593,527,858,608,1617,1193,1252,111,1221","5.0633,4.6964,4.6841,4.6818,4.6751,4.6676,4.6609,4.4948,4.4580,4.4447"
1658,F,"1148,2997,1175,2692,1060,29,745,2858,2289,2599","3.2220,3.2160,3.1769,3.0621,2.9975,2.9853,2.9653,2.9649,2.9547,2.9104"
3152,M,"2858,3578,2762,3793,3753,3408,2355,3623,3751,3114","5.0410,4.5661,4.5152,4.4149,4.3305,4.3136,4.3116,4.3066,4.2889,4.1982"
1499,M,"480,2571,2628,648,1580,3753,110,589,2028,780","5.8684,5.8655,5.6473,5.6259,5.5012,5.4658,5.4458,5.4451,5.4163,5.3861"
3768,M,"2716,2791,1210,260,1214,2000,1291,2174,1240,1198","3.8534,3.5882,3.5771,3.5641,3.5464,3.4978,3.4560,3.4255,3.4112,3.4072"
5858,M,"593,527,1225,608,912,1097,296,318,1617,1193","5.0786,4.8744,4.7729,4.7191,4.6131,4.5545,4.5441,4.5203,4.5190,4.4669"
1230,M,"3175,2628,2571,1210,3793,2858,2699,589,480,1580","5.6881,5.5276,5.4379,5.4166,5.3414,5.3381,5.2393,5.2102,5.2072,5.1631"
2181,M,"968,2657,2664,2858,1278,913,2716,1214,2396,260","3.5086,3.1893,3.1385,3.0879,2.9969,2.9837,2.9817,2.9773,2.9536,2.9390"
1920,F,"1287,2406,590,1380,3448,1101,1196,969,2000,3494","3.4352,3.3693,3.2740,3.2707,3.2640,3.2570,3.2452,3.2281,3.2122,3.1974"
3198,M,"1345,1350,2648,3550,1982,1130,1321,1348,2160,1219","5.0255,4.9161,4.6861,4.5049,4.4280,4.3894,4.3824,4.3644,4.3282,4.2146"
3065,F,"1704,296,1265,34,588,364,593,2858,1060,608","3.5186,3.3509,3.3238,3.2943,3.2927,3.2920,3.2646,3.2441,3.2374,3.2196"
5376,M,"1240,1036,1222,1198,541,1200,589,260,1196,1214","4.5264,4.4386,4.3384,4.2658,4.2592,4.2467,4.2089,4.1698,4.1697,4.1512"
3299,F,"1041,2858,608,318,296,2997,2908,527,778,593","3.4635,3.4379,3.4142,3.2563,3.2483,3.2279,3.2193,3.2089,3.1884,3.1428"
1242,F,"1041,1966,562,1719,1172,994,58,1354,308,1594","3.7562,3.6239,3.5165,3.4039,3.3226,3.3174,3.3173,3.2812,3.2223,3.2141"
6024,M,"2763,1210,1127,1036,457,110,2571,1196,2916,1291","4.1275,4.0730,4.0697,3.9089,3.8819,3.8776,3.8683,3.8446,3.8226,3.8143"
868,M,"1973,3918,3917,1970,1971,1969,1976,1977,1972,1986","5.6522,5.5720,5.5343,5.4753,5.4637,5.3509,5.3502,5.3342,5.2897,5.2765"
4163,M,"2013,2670,2858,1127,1210,2716,913,260,3175,3384","4.4690,4.2630,4.1975,4.1101,4.0903,4.0862,4.0133,3.9615,3.9331,3.9174"
987,F,"357,539,11,597,1569,356,1265,2424,2671,339","3.3964,3.3292,3.3265,3.2358,3.1053,3.1036,3.0891,3.0868,3.0388,3.0318"
180,M,"2858,3897,3083,527,608,3481,1617,318,593,3408","4.5930,4.3867,4.2796,4.2098,4.1676,4.1175,4.0590,4.0478,4.0398,4.0394"
422,M,"2571,589,1210,260,1214,480,2628,2858,541,924","5.4433,5.4190,5.4176,5.3765,5.3593,5.3085,5.2998,5.2851,5.2657,5.2209"
1055,M,"2858,2997,2396,2599,2762,2355,3408,2716,3751,3175","5.6857,5.4085,5.3959,4.9932,4.6325,4.6168,4.5761,4.5698,4.4725,4.4488"
123,M,"3203,1090,2917,1674,2000,2194,3505,2001,1036,3448","3.3187,3.3122,3.1391,3.1213,3.0887,3.0808,3.0673,3.0553,3.0536,3.0432"
5809,M,"1270,1097,924,1210,1278,1196,1197,541,260,1214","4.8754,4.8334,4.7781,4.7128,4.7094,4.6774,4.6621,4.6341,4.6106,4.5061"
4870,F,"1225,1265,357,608,2396,2858,1270,1307,1617,527","2.4899,2.4610,2.4327,2.4305,2.3854,2.3744,2.3381,2.3278,2.3206,2.3042"
3916,M,"1732,223,1060,1923,32,1500,2700,1089,3052,1517","3.5844,3.4003,3.3551,3.3539,3.3321,3.2997,3.2862,3.2395,3.2347,3.2297"
462,M,"1580,1270,260,1210,480,2628,1196,551,2657,1097","4.3884,4.3793,4.3489,4.3274,4.3145,4.1870,4.0573,4.0525,3.9799,3.9672"
2608,F,"1041,1244,994,608,1225,1230,2858,318,1228,1193","3.3642,3.3044,3.2757,3.2580,3.2031,3.1989,3.1957,3.1896,3.1807,3.1577"
310,F,"2424,595,588,539,339,48,1367,2125,1569,364","4.2419,4.0204,3.9760,3.9649,3.9378,3.9258,3.8970,3.8948,3.8800,3.8373"
1653,M,"2858,2762,2997,3578,2396,3408,593,527,3160,2599","6.2357,5.3620,5.2805,5.0420,5.0391,4.9011,4.8906,4.8829,4.8769,4.8335"
5460,M,"2858,593,608,527,296,1617,318,2997,260,50","5.4673,5.2169,5.0349,4.9737,4.8392,4.7888,4.7578,4.7531,4.7145,4.6035"
5299,M,"260,1210,1270,1097,2858,924,1196,919,593,1197","5.2835,5.2394,5.1476,5.1140,5.0743,5.0381,5.0371,4.9664,4.8982,4.8831"
4411,M,"1197,1196,1210,1097,2406,364,595,919,1270,2081","2.7602,2.7305,2.6837,2.6654,2.6609,2.6528,2.6398,2.6223,2.6066,2.6023"
996,M,"2916,589,2571,1240,457,1036,110,1200,1210,3578","5.4020,5.2838,5.2462,5.1870,5.1093,5.0247,5.0177,4.9816,4.9591,4.9550"
3669,M,"292,380,165,733,2002,2353,377,1608,2706,1552","4.4761,4.4030,4.2758,4.2484,4.2468,4.1503,4.1188,4.0847,4.0810,4.0802"
3678,M,"1690,1676,1320,610,1372,1215,1037,196,2393,329","6.9898,6.9251,6.8943,6.8564,6.8455,6.7604,6.6704,6.6343,6.5967,6.5810"
2167,F,"1301,512,2661,1590,1372,196,2232,76,1037,1779","5.2347,4.7631,4.4630,4.2152,4.1701,4.1606,4.1357,4.1243,4.1016,4.0999"
4848,F,"2763,2881,2490,2571,2762,3623,3005,1127,2701,2722","2.9167,2.7865,2.7560,2.5513,2.4595,2.4559,2.4313,2.3942,2.3804,2.3684"
884,M,"2858,2762,593,2710,1407,2716,260,527,2571,1258","5.2991,5.0993,5.0894,5.0412,5.0033,4.9261,4.7321,4.6210,4.5855,4.5842"
3608,F,"1569,1265,357,1641,39,2321,1777,588,497,34","3.3131,3.2603,3.1521,3.1375,3.1063,3.0907,3.0385,3.0259,3.0130,2.9920"
208,M,"593,2858,608,2716,1617,527,1214,296,858,2762","5.2524,5.0934,4.9352,4.9090,4.8548,4.7207,4.7123,4.6436,4.5893,4.5816"
4156,M,"2476,6,1201,2278,3703,2951,2944,3366,2916,1129","4.7838,4.6338,4.6130,4.5919,4.5804,4.5383,4.5052,4.4987,4.4740,4.4188"
5378,M,"3516,1959,913,2670,2013,2070,2369,2734,3384,2987","4.5772,4.5707,4.5075,4.3175,4.1908,4.1877,4.1351,4.0743,4.0286,3.8123"
175,F,"2858,34,1265,318,2396,527,593,608,2908,1704","3.5292,3.3909,3.3236,3.3067,3.3037,3.2569,3.2435,3.1950,3.1766,3.1664"
4481,M,"2571,2858,2762,589,480,110,2028,2916,2628,1580","6.4748,6.2475,6.1361,6.0749,6.0126,5.8756,5.8616,5.8419,5.7586,5.7333"
3512,M,"2628,2571,480,1097,364,1210,588,1584,1356,1196","3.3414,3.2715,3.1489,3.0846,3.0718,3.0579,3.0388,3.0353,3.0313,3.0277"
1524,M,"364,2858,595,2762,2571,2628,3578,3793,260,480","4.3146,4.1730,4.1349,4.1174,3.9687,3.9483,3.9174,3.9164,3.9099,3.8528"
5672,F,"2763,2858,3753,3623,3555,3578,3408,2881,2028,3513","2.3596,2.3260,2.2608,2.2493,2.2338,2.2303,2.2303,2.1627,2.0545,2.0531"
4054,M,"1225,3471,1222,1214,1090,1387,2871,1674,2000,1220","2.6502,2.6123,2.5771,2.5670,2.5639,2.5634,2.5143,2.5093,2.4869,2.4671"
3380,M,"1304,1234,1294,1225,1252,912,1230,858,1307,1221","4.4578,4.4294,4.2618,4.2241,4.1332,4.0993,4.0915,4.0713,4.0706,4.0479"
3183,M,"1210,260,1196,1304,1201,1214,1198,924,480,1240","5.8953,5.8100,5.7964,5.6179,5.5820,5.5523,5.5392,5.4998,5.4601,5.4462"
3603,F,"2058,2916,6,1573,2278,1370,165,377,1320,1590","2.9661,2.8438,2.8420,2.8056,2.7635,2.6889,2.6721,2.6205,2.6194,2.6018"
3373,M,"2571,2028,110,457,2916,589,480,377,2858,733","4.6295,4.5653,4.4394,4.3518,4.3371,4.3313,4.3134,4.3069,4.3027,4.2337"
4801,M,"1320,2916,165,6,2353,292,1690,70,3697,733","5.0946,4.8826,4.8593,4.8183,4.7266,4.7130,4.6981,4.6850,4.6782,4.6678"
2929,M,"1407,1258,3476,1645,1994,1339,3499,1214,608,1345","5.3238,5.0264,4.9079,4.8019,4.7494,4.6776,4.6679,4.6145,4.6037,4.6001"
770,M,"466,344,1377,104,1580,153,370,1517,1391,673","3.4042,3.3578,3.3078,3.2922,3.2550,3.2166,3.1681,3.1680,3.1650,3.1579"
5826,M,"2858,2997,608,2599,593,2762,296,2396,2395,2959","5.2944,4.9239,4.7261,4.6500,4.6444,4.6302,4.5781,4.5445,4.5258,4.5141"
749,M,"1219,1345,1258,2160,1997,1982,1387,2716,1278,1259","4.1560,4.1375,3.9682,3.8135,3.7869,3.7800,3.7519,3.6924,3.6696,3.5964"
961,M,"3409,3752,2858,3753,3793,3555,3354,3484,3510,3623","5.2632,5.1639,5.0757,5.0633,4.9867,4.9630,4.9314,4.9063,4.8969,4.8426"
4796,M,"1148,1210,2571,1097,2396,1197,1196,1580,1270,745","3.6742,3.5544,3.5138,3.4647,3.4572,3.4203,3.3920,3.3829,3.3788,3.3726"
3011,M,"1270,2858,1097,1196,260,1210,1197,541,924,1198","5.3995,5.3042,5.2884,5.2721,5.2487,5.1925,5.1486,5.1013,5.0921,4.9633"
5140,M,"2000,2406,3448,3591,2405,2470,2001,2100,1246,1101","3.8306,3.8296,3.7991,3.7702,3.6793,3.6620,3.6544,3.6149,3.5918,3.5557"
2178,M,"1704,527,593,25,318,608,2396,2858,1784,1393","5.0401,4.9873,4.9635,4.9559,4.9305,4.9169,4.8995,4.8941,4.8922,4.8896"
1142,M,"2762,2858,3273,2541,2694,3409,588,2959,2572,3753","4.7061,4.6768,4.4876,4.4017,4.3136,4.1802,4.1325,4.1312,4.1230,4.0925"
4315,M,"588,2081,364,586,3253,1517,595,2716,500,1","4.5826,4.4198,4.4036,4.2796,4.1600,4.1278,4.1225,4.1116,4.0985,4.0945"
3518,F,"1265,34,1704,337,357,2858,1641,1639,2324,2908","3.0474,3.0129,2.9785,2.8893,2.8858,2.8602,2.8600,2.8382,2.8316,2.8298"
18,F,"364,595,1022,1210,1196,2006,1907,588,2571,2081","3.9385,3.8685,3.5280,3.4390,3.3928,3.3838,3.3711,3.3609,3.2994,3.2783"
3426,M,"6,1252,1617,1089,2916,1214,50,2278,457,1240","4.1537,4.0498,4.0329,3.8581,3.8107,3.7778,3.7495,3.7045,3.6364,3.6325"
325,F,"2724,2424,1911,1021,2805,339,1888,3450,597,1569","2.6690,2.6039,2.4540,2.3491,2.3491,2.3367,2.3278,2.3221,2.3167,2.3084"
3706,M,"1265,2858,1270,2716,1,1197,2396,2797,2918,2791","4.4643,4.4209,4.3719,4.2798,4.2701,4.2542,4.1105,4.0523,4.0446,4.0405"
4524,M,"2716,736,2683,588,2011,380,2699,1210,2617,2012","4.5312,4.3763,4.3757,4.3589,4.3463,4.3356,4.2963,4.2926,4.2393,4.2272"
1051,F,"2716,551,364,2700,2710,2858,588,2081,1407,2003","2.8140,2.7697,2.7259,2.7101,2.7037,2.7016,2.6896,2.6666,2.6585,2.6556"
757,M,"2710,2617,2699,2694,2683,2719,292,1645,2716,165","4.4596,4.4448,4.4066,4.3894,4.3467,4.3380,4.2965,4.2838,4.2755,4.2650"
3850,M,"628,2580,2858,1784,2541,1704,2959,1060,2706,1639","4.4098,4.2770,4.1981,4.1295,4.1026,4.0800,4.0689,4.0437,4.0283,4.0283"
1958,F,"2694,2541,2423,542,2421,2683,587,2581,333,2706","3.2005,3.1751,3.0028,2.9865,2.9854,2.9743,2.9246,2.9058,2.8570,2.8386"
376,M,"2858,3408,2762,2396,3176,2997,2908,2599,2336,2706","6.3107,5.7492,5.7056,5.6888,5.6524,5.4682,5.2458,5.1288,5.1188,5.0140"
2262,M,"480,1210,589,260,2571,1580,1196,2628,110,2916","6.7357,6.6195,6.5479,6.5219,6.3006,6.2923,6.2749,6.2627,6.2146,6.1019"
150,M,"2858,593,2396,527,318,608,1097,2997,1225,2762","6.2195,5.8325,5.8244,5.7364,5.5051,5.4727,5.3963,5.3689,5.3653,5.2237"
2536,M,"1569,2424,1784,1777,3255,11,2671,597,339,3450","4.5152,4.4690,4.4385,4.3643,4.2293,4.2286,4.2174,4.1749,4.1480,4.0503"
2264,F,"590,736,3257,2115,1088,2406,1246,1101,377,539","2.7219,2.5724,2.5552,2.5115,2.4821,2.4790,2.4543,2.4293,2.4085,2.3801"
475,F,"3033,2011,2001,2791,2735,2792,3740,3070,3698,1220","3.5947,3.4741,3.4430,3.4218,3.3902,3.3900,3.3303,3.3119,3.2767,3.2407"
1229,F,"1280,2357,3083,2858,318,2396,2686,3357,608,306","2.4911,2.4507,2.3543,2.1440,2.1415,2.0701,2.0586,2.0517,2.0499,2.0491"
846,M,"1214,1387,1222,3703,2366,1240,1965,3702,260,541","3.8334,3.6308,3.5614,3.5344,3.5267,3.4830,3.4723,3.4508,3.4428,3.4353"
3662,M,"2664,1301,3340,2454,3932,2661,2553,3930,1924,3923","3.3009,3.1739,3.0926,3.0880,3.0800,3.0294,2.9882,2.9775,2.8705,2.8408"
5749,M,"800,1617,1179,1834,2391,608,866,2289,1089,50","4.4194,4.3278,4.3003,4.2618,4.1696,4.1624,4.1610,4.1534,4.0863,4.0576"
2700,M,"608,593,6,3147,527,1617,2268,161,628,47","3.3835,3.3713,3.2945,3.2902,3.2842,3.2460,3.2424,3.2175,3.2153,3.1964"
1004,M,"1377,153,466,1391,673,588,380,3033,2081,485","4.4562,4.3619,4.3115,4.2629,4.2378,4.1002,4.0977,4.0668,4.0557,4.0432"
1699,F,"2300,1230,750,1248,898,923,1288,1244,3067,2973","4.0210,3.8930,3.7734,3.7463,3.6930,3.6803,3.6703,3.6667,3.6652,3.6515"
5936,M,"2858,260,593,1210,110,1196,527,2762,1198,2028","6.4029,5.9715,5.8428,5.7525,5.6752,5.6568,5.6497,5.5260,5.5154,5.5042"
5614,M,"1278,1199,32,2657,3471,1320,1584,1214,924,3699","2.9316,2.8638,2.8533,2.8390,2.8287,2.8265,2.8117,2.8103,2.8006,2.7845"
3490,M,"1617,1248,1252,608,750,908,2858,912,593,3435","4.5196,4.3933,4.3841,4.3222,4.2816,4.2539,4.2297,4.2214,4.2086,4.1984"
37,F,"2396,595,1,480,356,1210,3114,364,34,1265","2.7022,2.5794,2.5650,2.5628,2.5103,2.4901,2.4641,2.4263,2.4113,2.4045"
5938,M,"2599,2858,2997,223,1060,3481,1148,1265,2395,2700","3.7085,3.6866,3.6818,3.6535,3.6101,3.5106,3.4661,3.4246,3.4238,3.2957"
2620,M,"480,2916,589,2571,1210,780,110,2628,260,648","5.7893,5.6294,5.6070,5.5725,5.5370,5.4555,5.4552,5.3763,5.3682,5.3494"
2952,M,"2858,858,527,608,2997,1193,260,2692,318,593","4.0161,3.7262,3.6800,3.6337,3.6242,3.5668,3.5462,3.5308,3.5242,3.5159"
5956,F,"1704,2858,2571,1393,318,2396,296,1639,1682,2336","3.2446,3.0778,2.9525,2.9522,2.9491,2.9293,2.9250,2.9141,2.8934,2.8723"
4223,F,"527,1210,110,3471,1097,924,1196,1721,2396,1183","2.7458,2.6747,2.5651,2.5546,2.5358,2.5260,2.5215,2.4975,2.4582,2.4408"
1599,M,"1097,2011,1210,2054,1270,260,2716,480,2953,1196","3.0285,2.9420,2.9288,2.8863,2.8729,2.8486,2.7677,2.7589,2.7587,2.7348"
2866,M,"1196,593,1307,1210,2000,1265,608,1198,377,527","4.9427,4.8713,4.8379,4.8106,4.7753,4.7443,4.7393,4.7296,4.7253,4.6921"
2016,F,"1210,924,1196,260,1019,1304,969,1198,1270,750","2.4675,2.3817,2.3806,2.2829,2.2648,2.2584,2.2355,2.2335,2.2227,2.2208"
1734,M,"1225,1252,1952,1247,1230,527,1193,858,3362,593","6.1796,5.9843,5.8873,5.8358,5.8306,5.8281,5.7908,5.7520,5.7000,5.6740"
2754,M,"1265,1270,2396,1307,356,1197,2791,2716,2858,1","5.7252,5.4731,5.2544,5.2050,5.1414,5.1050,5.0388,5.0269,5.0240,4.9920"
4478,M,"1265,1136,1394,1060,223,1197,3253,2791,1923,2918","3.9666,3.9156,3.8382,3.8302,3.7911,3.7500,3.7419,3.7303,3.7077,3.7055"
16,F,"1911,2683,2724,2581,2701,2881,2688,2840,2694,2355","3.8576,3.5026,3.4079,3.3303,3.2983,3.2894,3.2892,3.2587,3.2091,3.1844"
528,F,"2424,1569,1457,2671,539,236,339,1777,2558,11","3.8097,3.8066,3.6691,3.6087,3.6076,3.6073,3.5991,3.5640,3.5276,3.4647"
5516,F,"2396,17,1183,357,1393,3418,1265,527,1721,1094","2.9053,2.7959,2.7770,2.7246,2.6574,2.6500,2.6487,2.6326,2.6257,2.6187"
155,M,"500,231,344,1265,3253,1485,597,586,1569,1777","3.5286,3.2877,3.2638,3.2164,3.2132,3.1807,3.1463,3.1354,3.1110,3.1007"
5511,M,"933,969,3035,377,3334,349,380,1944,3685,910","3.3288,3.3125,3.2027,3.1937,3.1554,3.1274,3.1043,3.0865,3.0765,3.0157"
2038,F,"910,1269,933,898,3334,969,3435,3035,945,930","3.6636,3.6460,3.6131,3.5874,3.4864,3.4393,3.3796,3.3705,3.3443,3.3051"
411,F,"1959,2369,1081,3072,3244,1957,2243,1124,1307,1225","3.3155,3.2993,3.2136,3.1709,3.1300,3.1204,3.0514,3.0254,3.0126,2.9822"
451,M,"912,1225,1247,527,1230,908,1252,1193,593,1207","5.4277,5.3734,5.3214,5.2694,5.2608,5.1957,5.1898,5.1317,5.1178,5.0408"
765,M,"1210,1270,2406,2407,2011,2174,1196,1376,1220,1197","4.1982,4.1009,4.0704,4.0635,4.0489,4.0315,4.0214,4.0071,3.9963,3.9390"
4384,M,"1732,1923,1060,1968,1476,3253,1257,2716,2791,2918","3.9000,3.8616,3.8213,3.8204,3.8090,3.7922,3.7626,3.7259,3.7155,3.7145"
5797,M,"3175,1127,968,541,2858,2628,1214,1210,2571,260","5.5884,5.3416,5.2450,5.1711,5.1087,5.0903,5.0385,5.0215,4.9333,4.9133"
3786,F,"2858,3160,2997,2908,2959,2762,608,2599,2692,527","3.2571,2.9222,2.8868,2.7512,2.6618,2.6507,2.6425,2.6324,2.6247,2.6228"
5704,F,"2396,899,1265,34,915,898,912,916,1,3097","3.0162,2.7818,2.7545,2.5556,2.5232,2.5206,2.4370,2.4305,2.4192,2.4162"
4303,M,"593,608,1617,111,296,1258,1222,1213,1252,1225","3.9280,3.8618,3.8317,3.8221,3.8039,3.7871,3.7686,3.7265,3.7068,3.7007"
4417,M,"2916,733,6,2353,349,457,1610,2058,2278,780","5.7356,5.7324,5.5904,5.5496,5.5019,5.4891,5.4229,5.4211,5.4197,5.3922"
5202,M,"260,1201,1196,1214,1198,2951,1210,1304,1222,110","4.2210,4.1618,4.1315,4.1297,4.1024,4.0364,4.0150,4.0017,3.9982,3.9964"
5260,M,"1252,1278,750,1219,2366,1267,904,2648,903,908","4.6220,4.5753,4.4619,4.4557,4.3880,4.3781,4.3405,4.3282,4.3203,4.3196"
232,M,"2858,2997,1265,3481,2599,1923,223,2395,2396,39","6.1715,5.7195,5.5991,5.5100,5.3761,5.3247,5.2616,5.2355,5.2353,5.0196"
4217,M,"2858,2028,110,377,2571,2762,593,380,608,733","4.9033,4.8164,4.7654,4.7528,4.7310,4.7263,4.6289,4.5989,4.5698,4.5463"
3425,M,"6,1729,1089,16,628,1732,1466,47,2391,1589","4.6563,4.5334,4.3316,4.2832,4.2637,4.2462,4.2367,4.2306,4.2076,4.1326"
1932,M,"2858,608,2997,2692,296,50,3160,593,1089,1617","4.8410,4.4331,4.4170,4.3209,4.3059,4.2483,4.2183,4.2092,4.1925,4.1579"
4814,M,"2011,3033,1580,1391,1270,2012,2174,1517,3253,2791","5.0498,4.9939,4.9602,4.8094,4.7860,4.7223,4.7163,4.6993,4.6701,4.6677"
2980,M,"527,2858,593,318,2396,608,2028,110,1225,1617","4.7056,4.4221,4.4129,4.4012,4.3444,4.3381,4.1507,4.1167,4.1113,3.9594"
1834,M,"2858,2716,2762,260,1210,2396,3578,3753,3114,2710","4.7880,4.6925,4.6465,4.5554,4.4325,4.3179,4.2553,4.2482,4.1822,4.1426"
5093,M,"2396,527,1704,593,318,2858,1393,1721,608,1784","4.7312,4.7289,4.6755,4.5852,4.5726,4.5583,4.5561,4.4727,4.4443,4.3820"
4494,M,"858,912,1196,260,1230,924,527,1252,593,1225","4.8692,4.8191,4.8108,4.7724,4.7566,4.7519,4.7281,4.6700,4.6671,4.6596"
4130,M,"2916,1036,1240,1610,3527,1200,457,1291,349,1608","5.6068,5.5827,5.5151,5.4939,5.3756,5.3117,5.3090,5.3074,5.2631,5.2492"
2885,F,"2791,2683,1923,1265,2918,1270,39,2716,2770,3450","3.3895,3.3356,3.3290,3.2784,3.2012,3.1911,3.1721,3.1678,3.1668,3.1519"
2202,F,"2396,2858,1265,34,356,3175,1,3751,527,2762","2.9005,2.8329,2.5807,2.5300,2.4721,2.4616,2.4534,2.4186,2.3815,2.3524"
1022,M,"2908,3176,2336,2858,3408,2433,2396,2686,2762,2333","5.4503,5.3329,5.1711,4.9276,4.8449,4.7549,4.5937,4.5732,4.5374,4.4505"
4958,M,"924,1148,1270,1097,745,541,1282,260,750,1210","3.8032,3.7933,3.7880,3.7001,3.5555,3.5231,3.4905,3.4769,3.4571,3.4264"
1293,M,"2858,1265,2997,2599,2396,223,1923,527,3481,318","5.1955,4.6891,4.6237,4.5502,4.5453,4.4032,4.3788,4.2308,4.2015,4.1956"
3667,F,"2096,595,588,1022,1566,364,594,2085,783,2087","3.5326,3.4334,3.3815,3.3429,3.2989,3.2707,3.1979,3.1963,3.1921,3.1863"
2284,M,"1210,924,260,1376,1214,1270,541,1196,2021,480","4.0124,3.9814,3.9039,3.8659,3.8516,3.7802,3.7785,3.7414,3.7253,3.6798"
