user_id,gender,topk_items
1036,M,"912,858,908,2858,1252,608,923,1617,593,904"
1037,M,"3409,3484,3752,3785,3555,3753,3617,3534,3300,3177"
1038,F,"1959,3543,2858,2396,3176,527,265,17,2757,2070"
1039,F,"3005,2719,2840,2688,2683,2713,2724,3004,2706,2881"
1040,M,"2716,1259,1394,1079,3361,2918,1222,1307,3210,2791"
1041,M,"1244,1252,1230,3543,3683,3730,3201,913,3811,2973"
1042,M,"2161,1032,329,2116,2087,1025,2105,1372,1274,2140"
1043,F,"908,2858,1617,608,858,1252,912,593,1221,2997"
1044,M,"1288,1394,1079,2174,2918,1285,1222,3210,1663,3424"
1045,F,"2572,2581,2724,3004,3565,2485,2424,2706,3225,3534"
1046,M,"260,1196,1210,1270,912,1028,914,899,356,1097"
1047,M,"2628,2571,480,1580,589,3175,1676,2490,3793,2699"
1048,M,"2858,2997,608,527,593,2396,296,318,1617,2762"
1049,M,"2858,2571,2997,1653,589,2692,1748,608,2628,32"
1050,M,"1923,3255,1777,1476,1747,1784,2353,231,2959,1573"
1051,F,"587,1339,1717,2003,1407,1380,1441,708,339,2683"
1052,F,"898,1230,1244,926,945,905,1172,1296,28,912"
1053,M,"3384,2490,2881,2763,3005,3219,913,2722,2670,2605"
1054,M,"2709,673,1021,2042,1566,586,1367,810,2953,2355"
1055,M,"2997,2858,2396,2599,3175,3114,2690,3543,913,223"
1056,M,"1407,1717,1644,1970,366,3273,70,1261,328,2514"
1057,M,"1301,3751,750,260,1282,2010,924,3745,3030,2664"
1058,M,"1127,541,2858,589,1214,3175,3703,3702,2288,2571"
1059,F,"1285,1259,2918,3526,1288,3608,2174,2791,1394,2716"
1060,M,"3300,2808,1831,1544,316,3555,1917,1876,2722,1882"
1061,M,"260,919,1210,1196,1,1270,1097,1198,1136,1197"
1062,M,"912,1230,1247,1234,1304,923,1252,910,1244,3363"
1063,M,"2028,480,2858,527,1233,608,1617,110,2571,1196"
1064,M,"3753,2858,527,110,318,2028,3534,3578,3147,593"
1065,F,"838,17,357,265,2671,11,1183,2424,2396,1680"
1066,M,"2396,356,539,2424,480,1307,2724,2671,357,2858"
1067,M,"2858,608,527,1617,3751,296,1233,1041,541,593"
1068,F,"2081,586,588,595,364,1441,1088,587,339,539"
1069,M,"1788,1759,1437,446,475,85,1312,2544,882,781"
1070,F,"2858,480,110,2571,3578,2028,2628,589,1210,260"
1071,M,"1959,3516,2724,2013,2763,2670,2881,2688,3384,3654"
1072,F,"912,2396,2858,913,1959,2762,858,527,593,1247"
1073,F,"912,2396,898,28,17,1296,913,2858,1230,916"
1074,M,"912,1196,527,1304,858,318,356,1247,1307,1193"
1075,F,"1252,908,608,2858,904,1248,1233,3683,1219,111"
1076,F,"356,1265,1,2302,1923,3255,1569,1270,2858,2396"
1077,M,"1252,111,904,1219,923,1228,1263,858,903,608"
1078,F,"222,17,261,1183,539,2671,11,58,515,838"
1079,M,"2858,2997,608,2028,2762,527,3176,1617,593,2396"
1080,M,"2160,1327,1997,1219,3930,110,3918,1977,1986,260"
1081,M,"2858,608,593,2762,110,2028,2571,296,527,318"
1082,M,"2028,110,480,1210,356,2571,527,318,457,593"
1083,M,"260,1210,2628,1196,480,1580,1372,2105,1270,1"
1084,M,"2353,6,110,2028,3147,1608,733,165,2278,3753"
1085,M,"1196,1210,1198,260,356,1097,1270,527,593,1197"
1086,M,"2997,2858,2571,2959,3578,2028,589,480,223,2706"
1087,M,"1210,1196,2396,1097,1197,260,1270,2987,34,1"
1088,F,"928,903,2398,919,913,923,900,914,3176,899"
1089,M,"1214,2288,589,608,541,1240,1089,1222,3527,2571"
1090,M,"608,527,593,318,2762,2028,2858,858,110,296"
1091,M,"380,1580,480,648,736,356,733,2006,377,1608"
1092,F,"595,1032,48,2096,1688,364,1566,3751,3565,2394"
1093,M,"2028,1198,480,858,1210,260,3654,1201,2944,1196"
1094,F,"919,318,527,34,2028,1210,260,364,110,595"
1095,F,"1183,17,1721,527,265,1393,1959,318,105,590"
1096,M,"1777,153,2424,586,380,2042,2036,2953,231,367"
1097,M,"733,2353,21,110,380,2571,6,70,2490,2028"
1098,M,"912,858,919,260,1221,969,1196,1136,908,1304"
1099,M,"6,608,1573,2571,1617,2353,457,1233,2278,296"
1100,M,"663,3397,1405,1297,3608,2195,3398,2249,1441,1148"
1101,M,"541,1214,260,1210,2628,480,2985,3702,3703,589"
1102,M,"608,593,527,296,318,1213,6,2858,1617,2762"
1103,F,"17,265,2396,1183,2858,58,2336,25,1683,1188"
1104,M,"2858,608,2997,527,2908,593,1041,296,318,2396"
1105,M,"2858,2762,2710,1214,608,593,1617,3578,1127,858"
1106,M,"2455,2716,1270,589,260,1210,70,1215,1261,1580"
1107,F,"2424,539,1569,339,1777,2671,500,1441,3255,11"
1108,M,"2858,3481,480,3897,3751,589,260,3578,1196,1210"
1109,M,"2617,2628,260,2571,1644,253,2167,1407,110,1210"
1110,F,"3408,3179,2858,3185,3176,2908,3534,2690,2724,2396"
1111,F,"1032,1064,3034,2092,1022,1566,48,1688,1367,2087"
1112,M,"364,2710,2762,253,595,3081,1339,2617,1407,2719"
1113,M,"2997,223,3265,1089,101,3481,2692,1218,3617,2959"
1114,F,"2724,2805,2581,3004,2396,2690,1959,1911,3157,2629"
1115,F,"1982,2288,1214,1971,1345,1997,1258,1690,1261,968"
1116,M,"1394,1288,1079,1285,1136,2064,2918,2791,2150,3608"
1117,M,"608,296,593,47,1407,2571,6,1089,50,377"
1118,M,"480,2858,110,1210,260,589,1580,2628,1196,1270"
1119,M,"3471,1301,1371,3699,1253,2528,1374,2527,2105,1376"
1120,M,"588,2080,2081,1,1028,1032,586,2087,1270,2161"
1121,M,"1183,1393,21,357,2858,527,1680,1617,25,2396"
1122,M,"1127,1214,2288,1374,1200,541,2628,3702,3703,924"
1123,M,"3753,110,480,3578,2028,3623,2490,3555,589,2571"
1124,M,"2716,2174,3421,2918,2000,2791,1222,2985,1129,1136"
1125,F,"1717,587,2617,185,1584,2571,2125,1544,1573,377"
1126,M,"2028,110,2858,527,2396,356,480,2762,318,1210"
1127,M,"3555,3753,2948,2792,480,3578,1129,3703,1222,1374"
1128,M,"1186,1228,1674,2474,2022,1096,2739,1263,1225,2076"
1129,M,"2858,1270,2716,1210,480,1196,2396,260,2791,3175"
1130,M,"858,1196,2858,2762,2987,1198,1210,260,593,527"
1131,M,"1252,912,908,904,923,1084,1233,1263,1230,1247"
1132,M,"2628,2571,1240,260,589,2916,1676,2985,3527,1214"
1133,M,"1089,6,70,110,1213,3753,296,608,1222,1617"
1134,M,"260,1196,527,1210,296,858,1233,1222,1266,541"
1135,M,"1301,2393,1372,2311,1356,329,1374,1127,316,3300"
1136,F,"2858,3578,2571,589,480,2997,6,110,3623,2959"
1137,M,"3176,3408,2762,2908,3798,2710,3534,2712,2858,2959"
1138,M,"3565,2858,3753,3273,3578,3785,3793,2762,110,3798"
1139,M,"1704,318,527,1393,3147,2268,2028,608,1183,296"
1140,F,"2664,2648,2654,2366,2644,1340,3340,1069,3932,2660"
1141,F,"2355,2080,1028,588,34,2424,2125,838,339,2081"
1142,M,"3273,2706,364,588,3948,3785,3565,2683,595,2762"
1143,M,"912,2067,969,1304,858,1272,3654,1262,920,1196"
1144,M,"2858,2396,2997,608,527,2028,110,593,1265,318"
1145,M,"2160,2858,1219,908,1035,2291,608,260,110,1997"
1146,F,"1342,891,2120,742,1644,1717,1977,1407,1645,2107"
1147,M,"1248,3932,908,3872,1212,3435,3030,2726,3929,2160"
1148,M,"2997,1265,2858,2791,1270,1136,1307,1259,1394,2918"
1149,M,"2716,2987,1127,1210,2628,260,1196,2355,3175,2762"
1150,F,"922,1267,910,1179,908,930,3435,1248,164,348"
1151,M,"1732,1580,1573,2571,2916,589,198,70,1215,2997"
1152,M,"2628,653,316,3793,1676,260,2571,3745,2167,2617"
1153,M,"2840,2706,2719,2710,3285,2541,3534,3005,2995,2572"
1154,F,"3409,3863,3897,3534,3948,3785,3798,3745,3565,3325"
1155,M,"6,2916,457,2571,1089,1222,2985,589,1573,1213"
1156,F,"2724,2424,2671,1888,1821,539,2581,11,3408,3565"
1157,M,"2858,356,110,480,2028,1210,2396,608,593,1196"
1158,F,"2424,539,2671,339,1569,1888,11,357,2396,838"
1159,M,"1690,316,2628,1127,1676,1372,2393,589,1527,3697"
1160,M,"2840,2719,2713,2706,3005,2995,3534,3300,2490,2188"
1161,M,"2160,908,1219,2858,3481,3897,2791,1248,1259,260"
1162,F,"912,1183,527,1674,608,1247,17,265,593,1094"
1163,M,"3623,3555,648,2490,3717,3753,2353,3452,95,1917"
1164,F,"1680,17,265,3176,2908,58,2336,2686,1183,2690"
1165,M,"2858,260,2628,1210,2355,2762,3175,480,3793,2716"
1166,M,"2858,480,260,1210,1196,110,1270,2028,608,2396"
1167,F,"1265,2396,2858,34,356,357,17,265,838,527"
1168,F,"1923,1641,1777,1747,357,52,1569,708,342,1614"
1169,M,"2150,3608,3087,2371,2918,2134,3388,1663,2301,2469"
1170,M,"1252,913,1230,908,1244,1269,3037,3334,912,930"
1171,M,"3753,3578,3755,3408,2858,3555,3534,3745,3300,3897"
1172,F,"587,1339,539,597,1888,1569,1721,1393,2125,2291"
1173,F,"3948,3534,3752,3298,3408,3317,3565,3160,2724,3536"
1174,F,"3534,3897,3409,3753,3555,3948,3481,3565,3512,3513"
1175,F,"1888,2424,2671,539,339,2724,11,597,276,236"
1176,M,"1196,260,1270,1210,924,1214,1097,1374,1304,1198"
1177,F,"2858,480,2396,1580,110,589,2028,2997,3751,1210"
1178,M,"912,1617,608,858,593,527,2028,969,1196,1304"
1179,M,"1077,750,541,1214,1374,3702,3703,1199,3070,1200"
1180,F,"912,969,913,908,899,919,1262,904,858,1252"
1181,M,"2194,2616,3504,1084,3448,2406,599,1262,2944,1101"
1182,M,"2628,3175,1584,750,2571,260,2987,1196,1097,480"
1183,M,"1394,2791,1270,1079,1077,1278,1136,1288,3421,2716"
1184,F,"2424,587,539,339,1888,1569,11,356,380,7"
1185,F,"344,356,2792,2791,110,2716,1367,3710,1088,19"
1186,M,"2644,2648,2654,2664,1340,2454,2288,2366,1261,2160"
1187,F,"2396,356,2858,2355,1,2762,2724,1265,480,3114"
1188,M,"1196,1210,260,1198,2028,480,858,110,1270,1097"
1189,M,"1041,994,1719,58,3083,1354,2289,265,85,1885"
1190,M,"1210,1196,1270,1198,1097,2716,260,1197,356,1307"
1191,F,"3435,1248,1212,2203,2186,1284,928,2940,942,930"
1192,M,"2858,527,318,608,593,2396,265,34,2028,296"
1193,M,"2706,2683,2694,380,2763,1923,2490,2724,1777,356"
1194,F,"1393,2268,587,3100,11,2248,1271,1569,1680,3252"
1195,F,"2719,2995,2710,3273,2713,3081,3016,1644,1973,1717"
1196,F,"318,34,527,2396,1265,919,17,1,2858,912"
1197,M,"2858,608,593,1617,527,2997,296,318,2028,908"
1198,M,"480,2628,3753,260,3793,3623,3745,3578,110,3624"
1199,M,"356,527,1393,2028,2396,608,11,318,1183,593"
1200,M,"2710,2976,2719,2995,3005,2840,3016,3300,2560,2707"
1201,M,"2706,2858,2683,3578,2710,2762,2490,3300,2959,3623"
1202,M,"2916,1580,780,1584,480,2571,1372,2985,3702,1653"
1203,F,"1584,1653,2571,1704,608,2959,265,17,1680,1748"
1204,M,"2710,2719,2706,2713,2858,3623,3300,3534,2683,3578"
1205,F,"261,838,1643,515,3260,34,1183,58,2501,17"
1206,F,"1301,2393,1356,329,1374,316,1127,1372,2288,1690"
1207,M,"253,1339,1717,1644,1407,1645,1690,196,1320,2617"
1208,M,"3897,3481,2858,3863,3535,3893,3534,3160,3948,908"
1209,M,"2791,3552,2716,2000,1259,1222,2455,1129,1674,2100"
1210,M,"480,2571,260,589,1580,2628,1676,1372,2985,2916"
1211,M,"608,296,1089,1213,1179,1617,1233,6,1266,50"
1212,F,"1089,6,1729,1645,1213,47,1466,608,2858,1617"
1213,M,"912,908,858,260,2858,1230,1196,969,1304,919"
1214,M,"3643,3628,964,3366,1008,3368,3406,1287,952,2896"
1215,M,"541,2628,1214,589,260,1127,1301,3703,3702,480"
1216,M,"1201,2947,2951,2944,1214,858,750,1240,260,1221"
1217,M,"2858,260,1210,1196,1270,480,1198,1259,1197,858"
1218,M,"608,527,1617,593,1183,2028,1233,858,110,296"
1219,M,"1573,1544,648,2353,2571,480,1676,2490,1831,316"
1220,M,"1021,2082,2953,586,673,2042,1367,1,355,356"
1221,M,"435,2012,2011,2124,3033,1391,784,2105,1372,2407"
1222,M,"2858,2762,3578,2997,2716,1127,2396,2710,2987,260"
1223,M,"2858,2791,2997,908,1259,3481,1248,1136,1270,260"
1224,M,"912,1247,858,1230,923,608,265,1233,1244,1252"
1225,M,"318,527,356,593,608,296,1265,2858,2028,110"
1226,M,"3910,3897,3882,3949,3556,3911,3858,3745,3948,3863"
1227,M,"1041,3083,1354,1734,2908,1280,308,2357,3357,1719"
1228,M,"527,296,1213,608,318,2028,1233,6,593,2692"
1229,F,"1280,2858,527,2357,318,1041,608,3083,265,2908"
1230,M,"3175,3793,1127,2628,2699,2571,3300,1215,3745,2700"
1231,M,"527,608,2858,296,318,593,2028,1213,1617,110"
1232,F,"2858,2997,3481,1265,2396,34,2599,3897,223,3751"
1233,F,"2858,1196,1210,260,110,608,593,1270,1617,858"
1234,M,"2858,260,608,1617,858,593,3578,2997,1196,908"
1235,F,"1393,1704,318,11,527,1784,17,1680,1271,1183"
1236,F,"1196,1210,1198,260,1240,2000,1222,1036,2716,1270"
1237,M,"2716,2000,2174,1210,110,356,1222,70,2617,1270"
1238,F,"2858,2908,2396,3176,2333,2336,2690,3534,3408,2762"
1239,F,"318,527,1704,2858,608,36,1041,17,265,1213"
1240,F,"3534,3565,3897,3484,3753,3948,3752,3408,3594,3617"
1241,M,"3948,3481,2858,3897,2997,3160,3534,3617,3751,3752"
1242,F,"1966,85,417,125,1794,994,1041,1236,562,1885"
1243,M,"3175,1077,2997,1270,1965,2858,1580,2396,2791,2369"
1244,M,"21,648,480,1573,110,1580,6,70,2278,2571"
1245,M,"260,1214,1210,1196,480,589,3703,3702,2985,1240"
1246,M,"2628,2571,1356,1580,260,480,1676,1215,1372,1210"
1247,M,"3753,3513,3555,3624,2669,3578,3755,2670,3300,3534"
1248,F,"1617,608,1179,1213,296,2289,6,593,2858,858"
1249,M,"260,1210,1214,1196,480,924,3702,3703,1301,2628"
1250,M,"3897,2858,2908,3160,3481,2997,2575,2692,3949,2599"
1251,M,"2858,2997,2762,3176,2599,2710,2706,2396,2959,2908"
1252,M,"2858,3897,608,527,318,908,1041,1233,923,3481"
1253,F,"2997,2289,2858,994,1041,1265,1172,1188,265,2599"
1254,F,"838,357,539,17,2671,222,2424,11,497,1569"
1255,M,"2908,2333,2336,3176,2858,265,2959,36,1704,608"
1256,M,"908,2858,1252,608,1617,912,904,858,593,1230"
1257,F,"1210,1196,260,2628,1198,2987,1097,480,2571,2716"
1258,M,"1284,1069,1248,3435,1212,3929,3030,2940,2726,3503"
1259,M,"3918,3917,3930,3928,1327,1970,3753,1977,1986,2160"
1260,M,"1213,1222,1090,608,296,6,1089,858,1263,1617"
1261,M,"2706,3623,2826,3753,2719,2683,3300,2490,3534,2694"
1262,M,"3552,2416,3210,2791,2918,3525,2423,3591,1259,2792"
1263,M,"2683,2706,2770,223,1513,2694,2355,785,2997,2395"
1264,M,"2916,1584,32,296,608,2571,6,1222,2985,1653"
1265,F,"2700,223,3175,2355,2572,3052,708,1441,1,2997"
1266,M,"3556,3949,2908,3317,3897,3910,531,661,2329,364"
1267,M,"750,541,1214,260,1196,924,1233,3702,1222,912"
1268,M,"1252,3362,1228,1299,1219,1953,1263,1222,858,111"
1269,F,"2858,2762,2396,2716,2997,2987,3578,1210,2683,1196"
1270,M,"3409,3863,3510,3952,3535,3897,3534,3300,3798,3949"
1271,F,"1,3114,34,2355,1265,356,2396,588,1148,2997"
1272,M,"2628,1580,1,2571,356,1584,1372,480,367,780"
1273,M,"910,1230,2300,1244,898,905,945,1256,2973,1238"
1274,M,"3134,1212,923,1252,2019,750,3030,2366,3503,1204"
1275,M,"1196,260,858,1210,912,593,608,527,2858,1214"
1276,M,"1079,1394,1077,1136,1288,1230,1307,1270,1238,1294"
1277,F,"1407,1982,1717,1970,1969,1342,3016,1971,891,366"
1278,M,"260,1196,1210,1198,1270,1097,608,527,593,2858"
1279,M,"1183,527,318,265,1704,515,296,1393,300,2501"
1280,M,"3623,3578,2858,3753,2706,2762,3534,3793,3408,2959"
1281,M,"1041,2858,527,608,296,36,318,1673,1704,593"
1282,M,"2858,1270,1196,1210,608,2396,593,1259,527,260"
1283,F,"1,356,588,34,1210,2355,1265,260,480,2396"
1284,M,"490,1645,1783,70,1892,628,22,6,2278,1617"
1285,M,"2076,3683,2352,1288,2791,3706,1222,1259,3019,111"
1286,M,"3384,3005,2688,2670,2013,1959,2669,2433,2734,2858"
1287,F,"2858,3897,3747,2692,3160,3481,3534,3949,3578,3952"
1288,F,"608,593,1041,36,527,318,1094,265,17,3260"
1289,M,"1196,1210,260,1198,1214,858,2028,1097,608,527"
1290,M,"2858,2762,2396,2716,2997,2987,3176,3578,2683,2599"
1291,F,"265,1186,994,58,1041,2020,2243,1172,17,1307"
1292,M,"2858,480,589,3481,3578,3753,3300,70,3793,3555"
1293,M,"2858,2997,1265,1923,3481,2396,2599,223,356,2395"
1294,F,"1188,52,898,1148,348,2150,357,342,915,1641"
1295,F,"1248,1212,913,3435,3683,3783,2726,908,1252,1284"
1296,M,"2858,318,608,527,593,296,2396,1265,2762,2028"
1297,M,"1884,1391,1732,663,435,344,231,70,784,3052"
1298,M,"586,455,1246,2161,3489,590,2953,592,231,355"
1299,M,"260,1214,1215,2628,589,1240,1210,2366,1261,3793"
1300,M,"2995,2719,2713,1623,3273,2606,2428,2710,3016,2514"
1301,F,"1210,1196,110,527,608,2028,593,480,1097,2858"
1302,M,"2571,1573,589,3300,2628,480,2167,1544,2490,2617"
1303,M,"1089,2289,1288,32,608,2997,2288,1222,2985,541"
1304,M,"260,1210,1196,1198,480,1270,1240,1214,1580,589"
1305,M,"3521,1649,2731,1273,3925,334,1041,2970,2859,1189"
1306,M,"2997,2571,3793,1580,3578,3481,3175,2628,32,1573"
1307,M,"260,1270,1210,1196,2858,2716,1198,1136,1,1097"
1308,M,"2858,2028,110,480,2762,3578,1210,2396,2997,2628"
1309,M,"3753,3555,3623,3578,3755,3301,3534,3452,3510,2858"
1310,M,"2243,1674,2352,1186,1096,1293,3684,1185,1247,1956"
1311,M,"260,2628,480,1210,1580,1032,1372,1676,2105,1374"
1312,M,"2116,1032,1566,2046,2140,3034,1274,2105,1372,1025"
1313,M,"3753,2858,3578,110,480,2028,3755,3555,589,3623"
1314,F,"48,595,1566,1688,364,1907,2394,1032,1367,1022"
1315,M,"2858,912,908,1230,3083,2997,1041,1244,3481,1252"
1316,M,"2858,3408,2683,2599,2997,2770,3534,2598,2840,2396"
1317,M,"1097,2987,2716,260,1210,2762,1270,1196,2355,2174"
1318,M,"3753,3744,3755,3617,3177,3897,3409,3578,3534,3300"
1319,F,"2858,480,3578,110,2396,2762,1210,2028,356,1270"
1320,M,"2916,589,2571,480,457,1214,6,1222,3527,1610"
1321,F,"1186,2352,3210,1674,2145,2469,2739,3684,2915,3526"
1322,M,"899,3061,3035,969,952,898,1234,1028,1294,2067"
1323,F,"898,916,1296,915,899,1172,2243,912,926,3548"
1324,M,"2858,2716,2997,2762,913,858,1219,1221,3543,1252"
1325,M,"260,750,919,1282,1136,594,2366,899,1196,1028"
1326,F,"2858,608,527,296,593,2997,265,318,1617,1213"
1327,M,"110,1210,480,2028,260,2628,1201,1266,2944,1610"
1328,M,"1374,2916,349,1610,480,1129,3697,3256,3527,1240"
1329,M,"2706,2683,3623,1580,480,356,70,2699,2716,2571"
1330,M,"912,913,1230,969,3334,1254,945,1252,3435,1284"
1331,M,"2858,2396,1959,912,3543,3176,265,3408,527,913"
1332,M,"2716,260,1214,1270,1136,1196,1210,2858,589,1580"
1333,M,"1214,260,2916,1374,1201,1240,924,3702,3703,541"
1334,M,"2858,3578,2762,2997,2683,3623,3175,2706,3408,2396"
1335,M,"3683,1228,1244,3543,2076,2160,3019,1965,1252,1186"
1336,F,"2858,608,593,527,2997,1210,1196,2762,2028,110"
1337,M,"1032,1022,2096,1029,1025,2087,1688,3034,596,2099"
1338,M,"6,457,110,1222,2028,589,1610,1036,2278,858"
1339,M,"3448,2470,2000,2406,3552,2371,2918,3039,21,356"
1340,M,"316,1690,288,1645,2986,2916,1214,1676,1391,6"
1341,M,"328,2514,1992,1979,606,1987,1973,2107,1981,891"
1342,M,"328,366,1342,1717,1407,611,1644,891,1690,2514"
1343,M,"1136,1230,1270,2858,1077,1394,2791,750,2997,541"
1344,F,"260,1210,1196,1097,919,1,34,1198,1270,1197"
1345,F,"1923,1777,2572,2997,2706,2395,1569,1441,3004,2424"
1346,M,"2858,3578,2762,3755,3751,3481,260,3623,3948,2997"
1347,F,"3948,3897,3481,3534,2858,3753,3160,3565,3512,3751"
1348,F,"1032,2096,2087,594,1029,1022,48,1688,262,2092"
1349,M,"1214,1196,1210,1198,1240,260,1222,1201,3702,858"
1350,F,"2858,2396,527,318,608,34,17,265,593,2028"
1351,F,"2858,1,1196,1210,356,593,260,1270,608,34"
1352,M,"2360,3747,2731,1900,3783,3083,2284,3002,3503,1859"
1353,M,"1032,2087,2096,3034,594,596,595,588,1025,661"
1354,F,"2291,587,2571,480,2396,356,2125,1680,708,1580"
1355,F,"912,2396,908,899,1247,913,902,1296,916,898"
1356,F,"70,1391,3785,3793,2012,3052,1580,3300,2700,3438"
1357,M,"1986,1983,1971,1970,3017,1969,1975,891,1327,2514"
1358,M,"316,1372,1374,3697,329,2916,2393,1676,1356,1129"
1359,M,"2394,3615,2355,3157,2761,3159,1688,3745,2709,1566"
1360,M,"2628,2987,1210,2858,2762,3175,2716,260,1097,2571"
1361,F,"912,2858,1230,1247,608,527,265,1188,34,2396"
1362,M,"3300,3354,3745,3863,3793,3893,3555,480,1748,3897"
1363,M,"2858,2997,2396,608,1617,1265,2599,527,593,296"
1364,F,"2648,1219,1248,2644,2664,2160,2366,1348,2488,1340"
1365,F,"1196,1210,260,1097,1198,1270,1222,1214,858,924"
1366,M,"2719,2995,2710,2713,2840,3081,3016,2606,3005,3273"
1367,M,"1270,1,356,1265,2918,1580,1307,1210,588,2716"
1368,F,"2396,2858,912,1265,34,1307,17,1188,902,2997"
1369,M,"541,1214,260,589,2968,1240,1215,1748,2985,1580"
1370,M,"3016,2710,2713,2719,2716,2826,1127,2901,2288,3081"
1371,F,"3897,3751,3948,2858,3408,3753,3534,3565,3594,3745"
1372,M,"3623,3793,3300,3578,3354,3753,3409,2490,3745,3273"
1373,F,"260,1196,1210,1097,924,1214,2628,919,1270,750"
1374,M,"527,608,318,296,593,1213,1041,1233,36,2858"
1375,F,"1959,2396,2369,2336,2690,2724,3408,3176,265,2433"
1376,F,"2433,3176,2858,2762,3005,2688,2712,2959,2710,2908"
1377,M,"2002,2815,2406,1378,2001,2735,380,1587,3698,1479"
1378,F,"3435,908,1252,904,912,1212,928,913,1267,1284"
1379,F,"2858,2396,3751,2791,260,1270,1035,3114,1210,908"
1380,M,"2628,1580,316,653,480,780,1676,1372,1831,329"
1381,M,"2858,2997,1,1265,2700,223,3114,3481,1923,3052"
1382,F,"2731,1212,3435,2920,1248,3134,3030,1251,3307,3089"
1383,F,"2369,1307,3072,2716,2469,2243,916,1569,339,2145"
1384,M,"2858,480,3578,2571,589,2628,110,260,2028,3793"
1385,F,"2858,110,260,589,480,1210,1214,2028,2716,3753"
1386,F,"1148,1136,1,34,2081,919,1197,588,1223,1073"
1387,F,"912,899,3545,904,923,919,945,914,928,3435"
1388,M,"6,47,2353,2571,2058,1573,474,2278,733,589"
1389,M,"1210,480,590,1196,2028,110,1266,527,2571,260"
1390,M,"2716,2762,110,1721,1393,2858,356,593,2028,2268"
1391,M,"357,2396,1641,356,2424,1265,838,11,1580,440"
1392,M,"1196,1210,260,1214,480,2028,1222,3702,1201,110"
1393,M,"608,2858,527,1213,593,296,6,1233,1266,2028"
1394,F,"2858,260,1210,480,1270,1196,2716,110,589,2762"
1395,M,"1274,741,1215,3793,2628,2140,29,3000,3175,3300"
1396,F,"1270,1136,2791,1259,2174,1197,2804,2858,1394,2997"
1397,M,"541,1214,260,750,924,2858,2366,3703,1233,1196"
1398,F,"908,912,1252,2160,1284,904,3435,1219,858,2858"
1399,M,"3793,3578,2959,2571,1089,589,3300,70,1748,2858"
1400,M,"2858,608,296,527,593,318,1213,2997,1617,2028"
1401,F,"2858,912,608,527,2396,593,265,1041,1230,2997"
1402,M,"2858,2997,608,527,2396,593,318,296,34,3481"
1403,F,"2628,260,1210,1196,3175,1097,1372,480,1270,1580"
1404,M,"2302,52,1923,1265,3263,3255,1641,1777,39,3358"
1405,M,"1219,2160,908,1214,912,1997,2366,1252,2648,608"
1406,M,"318,527,34,2858,593,608,2028,110,1704,356"
1407,F,"2858,3481,2997,608,527,3897,1041,265,3160,2908"
1408,M,"6,2353,2278,2058,1769,1573,3267,2916,733,3265"
1409,M,"2858,1089,608,2571,2997,593,6,1222,589,296"
1410,M,"1019,3654,2530,2532,2531,3836,3926,2533,2521,3519"
1411,M,"2683,2706,2858,2840,2770,3005,2724,2997,2396,2762"
1412,M,"2858,1210,2571,589,2716,260,1222,2762,1214,1196"
1413,M,"2858,2997,2692,1617,3481,608,1233,908,50,3578"
1414,M,"2808,3697,316,2353,442,1687,10,1792,494,2322"
1415,M,"527,912,318,858,2858,608,2028,34,919,1196"
1416,M,"2858,2706,2997,2683,2396,2762,223,2599,2355,3175"
1417,M,"3753,3408,3916,3534,3897,3755,3510,3578,3948,3798"
1418,M,"2490,2701,2722,2826,316,1127,1917,1676,2808,329"
1419,F,"3917,3409,1970,3918,1973,3785,3753,3534,3565,3512"
1420,M,"1089,296,608,6,1213,589,32,1222,1266,1617"
1421,F,"2997,2858,223,1136,2599,3481,2395,2700,1148,1265"
1422,M,"2716,1097,1210,2791,1270,260,1222,3448,1196,1387"
1423,M,"2997,3481,2858,2599,3897,3751,3160,3911,2395,223"
1424,M,"1982,366,2288,1407,1970,1342,328,1717,1261,2514"
1425,M,"586,1032,1282,1513,3618,355,784,1831,2080,2087"
1426,M,"588,1,595,364,457,356,1210,2571,2628,318"
1427,M,"595,1,364,3114,110,588,1210,260,480,3034"
1428,F,"2160,3928,3930,3932,1327,2791,3918,1035,3917,2454"
1429,F,"2858,2396,3481,2791,1259,2997,608,908,1265,1270"
1430,M,"2997,223,2858,2395,2700,2599,663,1060,3481,3052"
1431,M,"2858,1270,260,1210,480,1196,2791,2716,356,1580"
1432,M,"2858,2762,3578,2396,2997,2716,3175,3623,2706,2987"
1433,F,"316,546,653,2094,329,1831,1917,2808,10,1676"
1434,F,"2053,2953,1021,317,2355,588,1367,2052,810,2036"
1435,M,"3481,3509,3863,3897,3535,3515,3300,3534,3327,3745"
1436,F,"3408,2724,2396,3176,2683,2858,2433,2690,3534,2805"
1437,M,"1299,608,1953,858,527,1263,1221,1233,1222,3735"
1438,M,"2394,1911,2840,2683,3157,3615,3004,2805,2355,2392"
1439,M,"908,3435,1248,1212,1252,1284,928,2160,912,904"
1440,M,"608,858,593,1213,296,541,1222,1263,111,1259"
1441,M,"3450,1923,2792,3,2791,1265,70,708,3869,3255"
1442,M,"3000,661,1274,2761,2628,741,2140,2116,3745,1032"
1443,M,"858,260,608,912,1221,527,1233,1196,2858,2028"
1444,F,"3753,2858,3578,3755,3408,3510,3534,3512,3565,3897"
1445,M,"3578,2959,2858,3623,3755,3298,3300,3745,3753,3793"
