user_id,gender,topk_items,topk_scores
1343,M,"912,1230,2858,750,1252,1270,858,924,260,1136","3.7741,3.7456,3.7309,3.6548,3.6544,3.6492,3.6402,3.6384,3.6339,3.6292"
762,M,"260,589,480,1196,1210,1580,2571,1270,1214,1198","6.1468,6.1439,6.1300,6.0783,6.0609,6.0462,5.8973,5.8834,5.8749,5.8601"
3721,M,"1213,1617,296,608,2858,111,527,2289,593,1193","4.6969,4.5299,4.4826,4.4042,4.2756,4.2273,4.1731,4.1620,4.1484,4.0763"
5337,F,"1270,2406,2080,1097,1210,1028,2100,1197,260,1198","4.7912,4.6554,4.6341,4.6233,4.6122,4.6008,4.5196,4.5153,4.5078,4.4748"
2292,M,"2858,480,589,1580,2028,2762,110,593,1210,608","5.8291,5.3578,5.3194,5.2754,5.2335,5.2260,5.1767,5.1517,5.1471,5.1127"
5365,M,"2959,733,2353,1573,3052,648,2490,380,353,1580","4.0716,4.0340,3.9361,3.8952,3.8166,3.7723,3.7684,3.7503,3.7479,3.7429"
3546,M,"2289,1252,1213,1248,3683,1267,1244,750,1230,162","3.3903,3.2010,3.1741,3.1740,3.1636,3.1626,3.1373,3.1113,3.1060,3.0806"
1335,M,"2858,608,858,1230,1193,1213,1617,1252,2997,908","3.4008,3.3217,3.2619,3.2185,3.2151,3.1788,3.1680,3.1642,3.0796,3.0641"
4118,M,"260,2858,1198,1196,1210,1097,1270,2028,1214,1197","4.7596,4.7120,4.6497,4.5915,4.5153,4.4609,4.4425,4.2827,4.2407,4.2357"
4027,F,"541,924,260,750,589,1214,2571,1617,1196,1210","3.7703,3.6528,3.6243,3.5894,3.5863,3.5563,3.4338,3.4031,3.3732,3.3492"
3934,M,"588,595,2081,2335,153,2053,673,367,2355,1588","3.0194,2.6568,2.6474,2.6439,2.6416,2.6380,2.6325,2.6150,2.5976,2.5934"
2621,M,"1580,588,367,356,480,1210,153,595,1,2628","4.0404,3.8703,3.8244,3.7843,3.6994,3.6947,3.6632,3.6388,3.6254,3.6121"
240,M,"260,1214,1196,1210,589,1198,480,1240,924,1097","5.7337,5.7314,5.6254,5.5965,5.5687,5.4620,5.3403,5.3068,5.2388,5.1996"
2157,F,"260,2858,589,1196,2571,1097,480,593,1210,527","4.4265,4.2845,4.1905,4.1613,4.1040,4.0832,4.0733,4.0372,4.0310,3.9978"
975,M,"2858,2028,527,1210,608,2396,593,858,318,1617","3.3269,3.1219,3.0989,3.0886,3.0867,3.0661,3.0396,3.0180,2.9887,2.9852"
2374,M,"1580,1210,260,589,480,1196,1198,1240,1270,2916","4.6024,4.5561,4.5369,4.5119,4.4862,4.4584,4.4155,4.3569,4.3563,4.3511"
5869,F,"2858,589,480,2571,1580,1210,260,2762,2028,2628","5.1105,5.0545,5.0408,4.9493,4.9430,4.8798,4.8116,4.8008,4.7757,4.7498"
4055,M,"380,1573,2353,349,1580,733,1876,3107,1370,377","3.0880,3.0220,3.0205,2.9746,2.9295,2.9105,2.8923,2.8921,2.8856,2.8844"
4589,M,"2858,2396,608,593,527,1617,2997,296,1265,1198","4.6056,4.4777,4.4451,4.3444,4.3376,4.3237,4.3184,4.1882,4.1458,4.1381"
1400,M,"2858,593,527,608,2997,318,1617,2762,296,2396","6.8193,6.3398,6.3087,6.3015,6.1433,6.1034,6.0971,6.0129,5.9969,5.9747"
3107,M,"1580,589,480,1917,1127,2571,2916,1210,2716,1270","4.2004,4.1007,4.0980,3.9406,3.9245,3.8974,3.8929,3.8746,3.8734,3.8456"
5327,M,"2000,3552,2716,2174,1294,1222,3740,1291,1036,1270","2.5324,2.4180,2.3924,2.3153,2.2911,2.2827,2.2749,2.2736,2.2708,2.2618"
1659,F,"2858,480,1580,3793,3753,3578,3481,3948,110,589","4.0006,3.9946,3.9110,3.8912,3.8204,3.7414,3.7128,3.7063,3.6754,3.6621"
3680,F,"2858,527,2908,2997,318,3408,3176,1617,608,1704","3.8701,3.4981,3.3731,3.3606,3.3568,3.2878,3.2710,3.2653,3.2415,3.2214"
877,M,"2916,589,70,1917,1370,2167,1573,733,2617,353","3.8191,3.7291,3.6043,3.5792,3.5645,3.5346,3.5332,3.5236,3.5203,3.4331"
656,F,"969,912,1204,1212,1284,1230,1252,750,3435,1256","5.5468,5.4363,5.2607,5.2603,5.2244,5.2156,5.1423,5.1021,5.0880,5.0577"
966,M,"3083,2908,2357,1041,2858,3160,3179,2333,3481,3952","4.1590,4.0481,4.0229,3.9859,3.8474,3.7834,3.7621,3.7416,3.7276,3.6700"
4808,M,"173,3697,1918,153,1370,1917,349,442,1676,1100","2.4957,2.4911,2.4890,2.4787,2.4720,2.4689,2.4654,2.4305,2.3986,2.3934"
1119,M,"924,541,1214,1374,1376,3702,1253,260,1371,1019","3.7848,3.7822,3.7453,3.7170,3.7019,3.6908,3.6476,3.6317,3.5879,3.5522"
307,M,"1284,1252,912,969,1230,1084,930,1212,908,3435","4.7610,4.6827,4.6702,4.6218,4.5775,4.5732,4.5186,4.5048,4.5017,4.4659"
4897,M,"1375,1376,1214,1374,1371,2640,3527,1240,2105,2529","4.8942,4.8707,4.5887,4.4756,4.4254,4.4057,4.3946,4.3862,4.3662,4.3326"
431,M,"2858,2762,1580,480,589,2571,260,1210,2028,2628","6.5078,6.3120,6.2493,6.2025,6.1931,6.1296,6.1153,6.1054,6.0839,5.9816"
4093,M,"2858,1198,1617,608,260,1196,593,858,527,1214","5.5464,5.4590,5.4510,5.4115,5.3931,5.3666,5.3608,5.3085,5.2574,5.2273"
5429,F,"2858,527,1704,318,2396,1617,608,265,1213,357","4.8585,4.6303,4.6051,4.5343,4.4931,4.4789,4.4739,4.3871,4.3845,4.3838"
2929,M,"1214,1240,2916,589,608,541,3527,1222,1387,1617","4.3895,4.3191,4.3073,4.2880,4.1154,4.0649,4.0576,4.0287,4.0100,3.9640"
5713,F,"2396,2858,1265,356,34,1,357,2997,39,1641","4.8814,4.5946,4.5230,4.4090,4.4072,4.3231,4.2530,4.1753,4.0926,4.0710"
5753,M,"589,2916,3527,1214,1240,260,1127,1198,2571,1210","4.0822,4.0679,4.0020,3.9380,3.9107,3.8108,3.7524,3.7139,3.6725,3.6204"
1478,M,"2858,608,2997,1617,593,2396,296,260,1196,1210","2.8382,2.6381,2.6129,2.5825,2.5762,2.5529,2.5351,2.5198,2.5077,2.4716"
4502,M,"1299,1090,3362,3735,1221,1213,1208,1953,1186,1193","3.3190,3.2414,3.1994,3.1625,3.1582,3.1521,3.1441,3.1424,3.1106,3.0936"
862,M,"2858,3083,3481,3911,3897,1041,2997,3783,1617,2692","3.8252,3.6561,3.6418,3.5971,3.5261,3.4919,3.4904,3.3941,3.3095,3.2608"
3573,M,"260,1196,1210,1097,1198,1214,1270,480,589,1580","5.9376,5.6954,5.6919,5.5733,5.5212,5.5055,5.4900,5.4724,5.4453,5.4373"
5163,M,"2100,1270,1028,2080,2746,1294,1278,1947,2150,920","2.7456,2.6931,2.6851,2.6609,2.6013,2.5769,2.5490,2.5335,2.5293,2.5208"
1103,F,"2858,265,1188,17,1094,2396,1183,1617,58,1041","3.7573,3.7275,3.5916,3.5707,3.5502,3.5084,3.4782,3.4597,3.4434,3.4317"
2887,M,"1370,380,2470,1918,3107,3256,1608,2002,736,2001","3.4567,3.4027,3.3994,3.3767,3.3554,3.3253,3.3204,3.3175,3.3032,3.2815"
5660,M,"589,2571,2916,2858,260,480,110,1198,2028,1196","2.4175,2.2711,2.2665,2.2591,2.2411,2.2402,2.2181,2.2171,2.2066,2.1998"
776,F,"2858,2396,2762,2355,2716,2683,1210,260,1270,3114","4.4462,4.3296,4.1330,4.1223,4.0017,3.9666,3.8803,3.8624,3.8333,3.8235"
1059,F,"1394,1285,2144,2064,3608,1079,1259,2174,1968,1278","3.3323,3.2809,3.2400,3.2329,3.2107,3.2041,3.2014,3.1842,3.1750,3.1581"
3948,F,"898,899,3363,955,1947,1028,910,1081,1230,1234","4.9818,4.7076,4.5931,4.5888,4.5808,4.4876,4.4842,4.4735,4.4464,4.3977"
4252,F,"2490,2353,2722,2334,2167,1370,1687,3697,3113,733","4.6259,4.4645,4.3704,4.3613,4.3534,4.3508,4.3458,4.2912,4.2547,4.2386"
2541,F,"2375,719,2335,2134,3243,2953,2381,1367,1020,3258","5.0594,5.0109,4.8456,4.7764,4.7142,4.6231,4.5958,4.5605,4.5469,4.5332"
4985,M,"1375,3527,1376,1374,610,329,1215,1214,1372,3702","4.9502,4.9457,4.8015,4.7368,4.7169,4.7100,4.7026,4.6855,4.6811,4.6263"
4843,M,"1244,1230,923,1296,1247,1952,1084,1193,912,1617","3.8637,3.7536,3.6710,3.6140,3.5968,3.5654,3.5187,3.5092,3.4851,3.4650"
4459,M,"2858,2997,608,1617,593,527,2396,2395,296,1213","6.0257,5.5945,5.3322,5.2445,5.2154,5.2121,5.2053,5.1952,5.1677,5.0959"
4537,F,"2858,2396,1198,1210,1270,356,1265,1197,527,1307","6.0063,5.7702,5.6319,5.5926,5.5513,5.5379,5.5144,5.4993,5.4924,5.4872"
4689,M,"2858,2762,589,480,2571,1580,2916,2028,593,110","4.4652,4.2958,4.2436,4.1343,4.1199,4.0630,4.0507,4.0466,4.0249,4.0034"
2357,F,"3409,3753,3510,3484,3623,3798,3534,3555,3513,3717","5.3103,5.1130,5.0039,4.8992,4.8765,4.7953,4.7825,4.7759,4.7499,4.7345"
1599,M,"2081,2470,1097,2174,592,367,260,1073,595,2797","2.8727,2.8720,2.8525,2.8476,2.8280,2.8213,2.8203,2.8138,2.8101,2.8079"
4390,M,"380,733,1918,2353,1370,1608,648,1580,2763,1917","4.2593,4.2248,4.2209,4.1710,4.1624,4.1564,4.1147,4.1084,4.0592,4.0218"
642,F,"2858,1210,1198,1270,1196,593,2716,2762,1097,260","4.1411,4.0444,3.9475,3.9243,3.9017,3.9003,3.8872,3.8838,3.8836,3.8327"
5493,M,"2858,296,2395,2997,1060,2908,223,1732,3481,1617","3.2657,3.2131,3.2009,3.1566,3.1526,3.0680,3.0136,3.0133,3.0096,3.0008"
4913,F,"2858,2997,1617,608,1213,527,593,296,2396,318","5.5205,5.1955,5.1471,5.0511,5.0298,4.9291,4.8433,4.8421,4.7503,4.6619"
2185,M,"1230,912,908,923,1244,898,910,2858,1256,1247","4.6732,4.3812,4.2477,4.1631,4.1072,4.0747,4.0679,4.0236,3.9988,3.9731"
6000,M,"1270,1097,1580,2000,260,1291,1198,1196,1036,110","2.7833,2.7605,2.7301,2.7293,2.7058,2.6863,2.6674,2.6528,2.6437,2.5961"
3902,M,"1375,1376,3527,2916,329,1374,1372,1676,1240,1215","4.6839,4.6240,4.6230,4.5110,4.4838,4.3946,4.3376,4.2851,4.2759,4.2743"
1086,M,"2858,2997,608,589,2762,2959,2028,593,110,527","4.8721,4.5724,4.4926,4.4741,4.4694,4.4383,4.4242,4.4187,4.3775,4.3500"
4961,M,"1214,1387,1240,1198,1210,1196,260,2000,1291,1270","3.8574,3.7383,3.7178,3.7123,3.6914,3.6435,3.5897,3.5539,3.5234,3.4942"
3164,M,"2858,2762,2683,2997,3176,3408,2706,2959,593,2712","5.1485,4.8996,4.6786,4.5324,4.4820,4.3617,4.3249,4.2946,4.2664,4.2632"
3607,M,"1214,260,1374,1127,541,1375,1270,589,924,1196","4.7991,4.7050,4.4824,4.4692,4.4356,4.4001,4.3919,4.3869,4.3240,4.3203"
678,M,"1097,2470,2003,2100,2141,2081,1967,1270,1994,2115","2.0558,2.0482,1.9956,1.9708,1.9652,1.9521,1.9378,1.9222,1.9208,1.9137"
18,F,"480,1580,2628,595,1210,1196,1097,260,648,1356","4.1455,4.1225,4.1124,4.0687,4.0480,4.0077,4.0000,3.9964,3.9715,3.9620"
801,F,"1617,1094,1213,1296,608,2289,265,509,25,1247","3.5007,3.4308,3.3185,3.3179,3.3151,3.2064,3.1926,3.1600,3.1439,3.1388"
5583,M,"2013,2670,1214,1204,599,3384,1250,1127,1233,1201","3.0708,3.0538,2.9203,2.8221,2.7058,2.6984,2.6893,2.6839,2.6715,2.6285"
149,M,"1617,2858,1213,608,2997,2959,296,1089,50,527","4.3363,4.0892,3.9896,3.9310,3.8660,3.8251,3.7685,3.7307,3.7255,3.6989"
3163,M,"1198,1270,260,1210,589,1196,356,1197,1580,2174","3.1142,3.0113,3.0048,2.9821,2.9310,2.8935,2.8791,2.8781,2.8648,2.8286"
2986,M,"25,2112,1673,94,1060,3246,3060,3108,3261,1213","2.5874,2.5275,2.4945,2.4460,2.4274,2.4151,2.4120,2.4087,2.4081,2.3507"
5616,M,"1270,1196,260,1097,541,1214,1198,1294,924,1252","5.0304,4.9545,4.9396,4.9013,4.8939,4.8823,4.8419,4.7754,4.7504,4.6290"
5717,M,"296,1198,1196,541,608,260,1213,858,1617,1097","2.7168,2.7098,2.7036,2.6841,2.6681,2.6541,2.6369,2.6008,2.5653,2.5608"
1219,M,"2916,480,1917,589,2628,2571,2617,1370,1544,2167","4.4010,4.3123,4.3066,4.2945,4.2371,4.2340,4.1987,4.1929,4.1788,4.1554"
6005,F,"2288,2459,3018,2867,1974,2901,3527,1130,1982,1347","5.6483,5.4556,5.0743,5.0665,5.0638,5.0071,4.9628,4.9447,4.9064,4.8999"
3903,M,"1214,1387,2455,1240,3703,1374,3527,2000,1270,1375","3.2570,3.2259,3.1824,3.1160,3.1076,3.0916,3.0655,3.0638,3.0542,3.0323"
4022,M,"260,1214,589,1198,1196,2916,1240,1210,1127,2762","4.8724,4.8702,4.8136,4.7229,4.6809,4.6490,4.6398,4.6026,4.5412,4.5149"
2077,M,"70,784,333,1777,344,2683,2335,153,380,231","2.9125,2.8061,2.7282,2.7056,2.6732,2.6511,2.6507,2.6353,2.6207,2.6128"
5044,F,"1247,3072,3504,1230,1225,1207,3363,1296,923,1307","4.2568,4.2041,4.1484,4.1306,4.1046,4.0675,4.0113,4.0027,3.9723,3.9680"
4845,F,"1188,2171,265,1296,28,17,58,1643,85,357","4.2572,4.0955,4.0561,3.9568,3.9403,3.9369,3.8751,3.8721,3.8660,3.7751"
834,F,"1210,2396,356,920,2858,912,1721,1393,1198,1196","4.5292,4.4829,4.4811,4.4718,4.4638,4.4484,4.4268,4.3714,4.3501,4.3436"
6016,M,"2243,3072,2352,1307,2245,1172,1958,2369,2020,1296","2.7046,2.5182,2.4993,2.4800,2.4724,2.4689,2.4407,2.3616,2.3566,2.3484"
883,F,"2858,3753,3408,2997,3481,3578,3510,3897,3948,3755","5.0560,4.4391,4.4243,4.3883,4.3678,4.3626,4.2883,4.2869,4.2345,4.1955"
3112,M,"2858,527,2762,2396,2997,318,1617,593,34,2028","4.6168,4.0182,3.9986,3.9753,3.9501,3.8682,3.8198,3.7640,3.7469,3.7344"
4388,M,"1370,3256,349,1610,1597,1608,2000,3107,380,733","3.3660,3.3246,3.2999,3.2051,3.1236,3.0424,2.9860,2.9853,2.9719,2.9125"
5684,M,"260,1196,589,1240,1210,480,1291,2571,2105,1198","3.7358,3.7356,3.6952,3.6521,3.5902,3.5663,3.5438,3.5165,3.4890,3.4606"
5985,F,"2858,527,593,318,608,1704,2997,3176,296,2396","4.6617,4.3503,4.2720,4.2327,4.2189,4.1601,4.1554,4.0732,4.0639,4.0316"
3281,M,"2916,589,1240,480,2571,1580,1210,260,1198,1196","4.9391,4.8647,4.6132,4.6001,4.5767,4.5509,4.5432,4.4947,4.4649,4.4354"
3324,M,"2858,1210,1196,260,589,1198,608,1580,593,480","4.7073,4.5129,4.4897,4.4856,4.4242,4.3830,4.3615,4.3544,4.3467,4.3437"
2298,M,"2858,2762,2683,2997,3578,3176,3623,3408,1127,2881","4.4130,4.3884,4.0440,3.8716,3.8535,3.8434,3.7928,3.7646,3.7164,3.7018"
4573,M,"1252,1214,1196,1198,541,1387,858,3471,1953,924","3.3245,3.2469,3.1443,3.1349,3.1261,3.1026,3.1006,3.0766,3.0746,3.0694"
1960,M,"2858,608,1193,527,1617,593,858,1213,1198,318","4.8935,4.7876,4.7620,4.7447,4.7292,4.7151,4.7045,4.5796,4.5332,4.4949"
3348,M,"2396,912,2858,1210,1198,919,920,1270,1197,356","4.4814,4.4147,4.3586,4.3349,4.3242,4.2842,4.2826,4.2104,4.2057,4.1591"
956,M,"2858,912,260,1196,919,924,1198,1097,1617,2396","4.5307,4.4140,4.2898,4.2897,4.2727,4.1823,4.1815,4.1731,4.1695,4.1301"
1930,M,"1580,1097,1270,260,3033,2174,2054,2716,480,1210","4.3842,4.3809,4.3619,4.2926,4.2794,4.2369,4.2206,4.2176,4.2136,4.2117"
3350,F,"2858,2997,2396,1,1265,527,593,34,2395,296","5.9357,5.4977,5.4171,5.1855,5.1606,5.1598,5.0941,5.0811,5.0343,5.0245"
83,F,"2355,2683,2762,2701,3114,2858,3175,2628,2716,2394","5.0628,4.8518,4.6658,4.6094,4.6038,4.5896,4.5534,4.4349,4.4175,4.3455"
1759,M,"3409,3793,3752,3785,3753,3301,3555,3948,1580,3484","3.7193,3.6653,3.6645,3.6043,3.5884,3.5636,3.5062,3.4475,3.4039,3.3490"
5005,M,"920,1207,34,590,912,902,527,919,357,953","2.3890,2.3448,2.3276,2.3127,2.2793,2.2704,2.2681,2.2556,2.2479,2.2150"
3108,M,"1953,1617,1221,1252,858,1193,1250,527,1233,969","4.0565,3.8328,3.7989,3.7697,3.7050,3.6317,3.5888,3.5434,3.5291,3.4886"
405,M,"357,2396,3072,1265,597,1307,898,838,356,17","2.9556,2.8587,2.7662,2.6923,2.6554,2.6503,2.6447,2.6263,2.6142,2.5955"
4915,M,"589,480,2571,1580,260,2628,1210,2916,1196,2858","6.2796,6.1960,6.0661,5.9526,5.8831,5.8816,5.8056,5.7695,5.6738,5.6428"
5420,F,"1688,2089,1029,1566,2096,48,2687,1032,1033,313","5.6308,5.4871,5.3234,5.2874,5.1736,5.0953,5.0739,5.0473,5.0322,4.9381"
1638,F,"2858,2997,3481,1617,3897,3578,2959,2692,527,608","4.6714,4.1632,4.1607,3.9150,3.8867,3.7810,3.7327,3.7182,3.7163,3.6933"
2840,M,"733,589,2353,349,1608,2916,1370,165,480,3256","3.6080,3.5948,3.5737,3.5251,3.5202,3.4873,3.4818,3.4522,3.4462,3.4352"
3518,F,"562,1285,838,778,2291,497,1188,357,1060,345","3.7714,3.3762,3.3418,3.2896,3.2682,3.2458,3.2375,3.2284,3.2262,3.2027"
3070,F,"1230,912,1617,2858,908,1252,2396,750,608,1244","4.9054,4.8504,4.7504,4.7412,4.5935,4.5701,4.5431,4.4445,4.3888,4.3805"
3044,M,"356,1370,1580,2000,1210,2406,380,2716,2916,1608","3.1615,3.0543,2.9885,2.9817,2.9816,2.9727,2.9647,2.9245,2.9151,2.9070"
1262,M,"1968,1259,2858,296,593,608,2918,1198,2791,356","3.4279,3.3273,3.3188,3.2396,3.2255,3.2111,3.2023,3.1951,3.1880,3.1254"
591,M,"1617,608,2858,593,858,1213,1198,1193,318,296","3.6388,3.6324,3.5755,3.5594,3.4869,3.4216,3.4142,3.4039,3.3820,3.3760"
569,F,"1005,1367,239,1474,2953,2052,719,1588,520,1021","4.5523,4.3050,4.2630,4.2420,4.2259,4.2117,4.2111,4.1607,4.0896,4.0764"
4890,F,"3072,1307,357,1961,1265,1968,608,2396,1079,2248","3.8791,3.8382,3.8108,3.7353,3.7009,3.6899,3.6177,3.6064,3.6054,3.6051"
3038,F,"260,1270,1210,1214,1196,1097,1198,924,2716,2657","4.0026,3.9075,3.8985,3.8720,3.8309,3.8206,3.7440,3.6420,3.6169,3.6125"
2079,M,"2916,3300,3697,1127,589,2167,2490,1917,2571,1215","4.4456,4.3839,4.3435,4.3075,4.2822,4.2818,4.2772,4.2371,4.1925,4.1821"
4711,M,"2916,589,1127,1214,2571,3527,2167,1240,1917,1215","4.3440,4.2557,4.1154,4.1012,4.0708,4.0630,4.0492,4.0115,4.0059,3.9887"
5630,M,"2858,1617,2997,527,608,2396,593,318,296,2762","4.5841,4.3463,4.2879,4.1013,4.0654,4.0651,4.0248,4.0062,3.9530,3.9327"
5200,F,"260,1097,1210,1196,1270,1198,1580,1,919,1028","5.8109,5.5272,5.5066,5.4440,5.3754,5.3047,5.2296,5.1779,5.0824,5.0782"
526,M,"1214,541,260,1374,924,3527,3702,750,2366,1253","3.9995,3.8207,3.7542,3.7395,3.6951,3.6462,3.6383,3.6269,3.6100,3.6079"
1338,M,"2858,589,2028,3578,110,608,1210,260,480,527","3.0082,2.9646,2.9343,2.8726,2.8267,2.8146,2.8036,2.7764,2.7628,2.7499"
5139,M,"2858,527,593,1213,318,608,1617,1704,296,1193","4.3978,4.2731,4.2657,4.1888,4.1874,4.1751,4.1724,4.0853,4.0580,4.0042"
4727,F,"2858,3408,2396,2997,3751,3948,3897,3481,3534,527","5.4011,4.9077,4.6951,4.5032,4.4911,4.4167,4.3822,4.3577,4.3393,4.3161"
1297,M,"589,2571,480,1580,198,70,1653,32,3052,2916","2.6465,2.5073,2.4604,2.4349,2.3665,2.3533,2.3001,2.2883,2.2713,2.2534"
1311,M,"1375,673,260,1376,2628,1210,2105,1214,1374,1356","3.8484,3.8410,3.8131,3.7745,3.7085,3.7061,3.7013,3.7007,3.6408,3.6219"
5585,M,"1617,1213,111,608,1252,1089,296,2858,2997,858","4.4143,4.3216,4.1752,4.1587,4.0148,3.9670,3.9619,3.9415,3.8647,3.8583"
2937,F,"356,593,2762,2858,2028,318,1265,1393,110,527","4.9526,4.8884,4.8835,4.8666,4.7033,4.6513,4.6402,4.6121,4.5660,4.5229"
271,M,"588,1580,595,1,260,1270,1210,2081,1028,2080","4.0978,3.9799,3.9645,3.9189,3.8873,3.8268,3.7697,3.6892,3.6736,3.6681"
637,M,"969,1097,1387,260,1196,1198,1270,1028,1214,2080","3.5857,3.5464,3.4627,3.4483,3.4342,3.3950,3.3944,3.3777,3.3377,3.2878"
2097,M,"2571,480,589,1580,2167,2628,780,1917,2617,1215","3.7571,3.6981,3.6298,3.6248,3.5570,3.5507,3.5504,3.5362,3.4911,3.4630"
1122,M,"1214,260,541,589,924,1196,1127,480,1210,1374","4.7641,4.7319,4.6856,4.5752,4.5622,4.4816,4.3925,4.3730,4.3356,4.3334"
5954,M,"1387,1345,2003,2746,1994,1258,1278,2470,2115,1375","2.8769,2.8664,2.7792,2.7615,2.6970,2.6278,2.5975,2.5772,2.5770,2.5757"
5995,F,"2858,260,2762,1196,2716,1198,2028,1097,480,1210","5.3186,4.9854,4.9486,4.7465,4.7314,4.7072,4.7068,4.7047,4.6874,4.6844"
5872,M,"2762,2490,2763,3623,733,2353,3578,2858,3005,480","4.1631,4.1624,4.1435,4.1033,4.0198,3.9649,3.9590,3.9133,3.8689,3.8626"
4004,M,"1917,1370,733,3697,2916,2617,1876,349,648,780","4.3707,4.3184,4.3083,4.2714,4.2596,4.2342,4.1702,4.1269,4.1105,4.1070"
3438,F,"2858,2395,2997,2959,2599,223,2762,2580,2712,3174","5.0995,4.9111,4.9083,4.8813,4.6635,4.6061,4.5616,4.4414,4.4262,4.3830"
968,M,"2858,1617,608,527,593,2997,2396,318,296,1196","4.5819,4.1131,4.1121,4.0898,4.0350,4.0253,3.9585,3.9014,3.9004,3.8392"
5397,M,"2858,608,2997,296,593,1617,2762,2716,1198,1270","2.9789,2.8892,2.7731,2.6917,2.6716,2.6627,2.6599,2.6559,2.6287,2.6255"
1039,F,"2683,2881,2688,2762,2707,2541,2605,2858,2805,2694","4.7391,4.6195,4.5888,4.4353,4.2768,4.2717,4.2647,4.2127,4.2121,4.2049"
5825,F,"2858,2997,3481,2692,2908,2959,3897,2599,1617,3911","5.1931,4.7790,4.6485,4.5082,4.3858,4.3643,4.3403,4.2947,4.2940,4.2379"
2168,M,"2858,2997,1,2396,356,34,3481,1265,39,3114","3.8621,3.7088,3.6158,3.5735,3.4750,3.4588,3.4466,3.4218,3.3856,3.3737"
5982,M,"1214,1196,260,1198,1210,589,1240,2916,110,1200","4.6044,4.5405,4.5160,4.4802,4.4708,4.4622,4.3765,4.3534,4.2781,4.2420"
5084,M,"588,356,595,1580,2355,1,1566,3114,367,586","4.4811,4.1101,4.0905,4.0867,4.0605,3.9645,3.9068,3.8751,3.8554,3.8528"
4213,M,"1370,2916,3527,3256,733,3697,589,349,1917,2617","4.2240,4.1803,4.0095,3.9444,3.9440,3.9321,3.9142,3.8660,3.8170,3.7980"
2633,F,"2858,2762,2683,2355,2997,2396,2716,2028,3175,2706","5.0567,4.9402,4.7350,4.4814,4.4348,4.3591,4.3523,4.3022,4.1994,4.1429"
3399,M,"1580,480,1210,2571,260,2628,589,110,648,2028","4.9841,4.8745,4.7843,4.7683,4.7102,4.6947,4.6625,4.6513,4.6406,4.5711"
1449,M,"3448,3740,1090,2402,2470,3552,2174,2000,1036,2003","2.1381,2.0897,1.9779,1.9599,1.9583,1.9480,1.9392,1.9290,1.9149,1.8929"
2968,F,"356,3255,1393,587,380,1784,11,539,377,1777","4.3177,4.1948,4.1934,4.1708,4.0519,4.0424,3.9950,3.9823,3.9784,3.9602"
4478,M,"2174,3608,1394,1270,2918,1,1136,2804,2791,1097","2.9386,2.9325,2.8781,2.8718,2.8565,2.8403,2.7730,2.7500,2.7332,2.7300"
4066,M,"2858,1617,1196,1198,608,858,593,1214,260,1213","4.2868,4.2488,4.2064,4.2060,4.1732,4.0794,4.0328,3.9894,3.9757,3.9287"
2724,F,"2396,838,357,2690,497,1265,34,2858,1188,1784","4.3230,4.1584,4.1303,4.0889,4.0432,4.0398,3.9911,3.9633,3.9371,3.9218"
4858,M,"2858,2997,527,1617,2396,2762,318,1193,3408,608","5.1020,4.5961,4.3496,4.3171,4.2425,4.2009,4.1976,4.0214,4.0132,3.9947"
5848,M,"969,1252,1204,1304,912,1267,1230,904,1953,1284","3.7541,3.7343,3.6771,3.5684,3.5581,3.5566,3.5502,3.5128,3.4761,3.4679"
4859,F,"2858,2396,1198,593,356,1097,1210,1270,1196,2997","6.2666,5.8554,5.7640,5.7268,5.6789,5.6473,5.6341,5.6095,5.5805,5.5532"
2680,M,"2858,2396,2762,2997,1617,608,593,527,908,318","4.2266,4.0061,3.9439,3.8924,3.8589,3.6831,3.5858,3.5196,3.5180,3.4967"
5786,M,"2174,1270,1968,2716,1198,2918,356,1265,1,1517","3.2360,3.1997,3.1719,3.1609,3.1584,3.1488,3.1184,3.0419,3.0206,2.9997"
1052,F,"1244,1230,898,3134,951,1066,1296,912,930,3435","5.0125,4.9751,4.9018,4.7023,4.6955,4.6782,4.6523,4.6511,4.6433,4.6432"
2180,M,"1375,1376,329,2105,260,1371,1374,1372,1356,1214","4.9158,4.7169,4.6039,4.5678,4.4661,4.4572,4.4435,4.4095,4.4077,4.3224"
4899,M,"541,608,2858,1213,1617,750,1214,593,1252,1193","3.8269,3.7295,3.6676,3.5503,3.4964,3.4603,3.4598,3.4535,3.4406,3.4360"
2350,M,"1580,2858,480,2571,589,1210,260,2628,110,356","6.8597,6.7475,6.7344,6.5688,6.5082,6.4675,6.4319,6.4221,6.3218,6.2816"
4635,M,"1,367,1580,588,2571,356,1210,1265,551,2858","2.8444,2.8301,2.6762,2.6686,2.5980,2.5909,2.5845,2.5845,2.5730,2.5568"
5512,F,"2470,356,2716,2100,1580,1198,2406,1270,1210,2081","4.8217,4.8062,4.7121,4.6449,4.6392,4.6303,4.6299,4.6145,4.6081,4.5697"
1536,F,"1270,1097,1198,1196,1210,260,2716,2858,110,1197","4.8712,4.8047,4.7921,4.7636,4.7533,4.6303,4.5984,4.5366,4.5124,4.5049"
4959,M,"527,318,2858,593,608,2762,1617,2028,296,1213","3.6319,3.5829,3.4655,3.4482,3.3147,3.2969,3.2714,3.2402,3.1847,3.1815"
