user_id,gender,topk_items,topk_scores
911,M,"1196,590,1954,1036,1610,1291,1198,3448,2115,110","3.5646,3.5598,3.4870,3.4580,3.3960,3.3897,3.3592,3.3520,3.3409,3.3261"
3028,M,"1580,1270,2012,2011,480,1210,2628,3175,1196,1391","6.1549,5.8551,5.6321,5.5867,5.5518,5.4992,5.4610,5.3924,5.3660,5.3539"
3371,M,"1288,608,296,912,858,1270,260,1196,2064,1225","3.7234,3.6685,3.6069,3.6054,3.5809,3.5788,3.5645,3.5556,3.5331,3.5218"
4647,M,"1228,1245,3272,3683,3362,1179,2917,1263,3019,3543","3.7088,3.6178,3.4452,3.4091,3.3697,3.2882,3.2410,3.2209,3.1961,3.1853"
314,F,"912,920,899,919,1225,1207,593,1247,904,1084","5.0514,4.9311,4.8779,4.7849,4.7771,4.7356,4.7009,4.6613,4.6553,4.6465"
1342,M,"1407,2107,328,2279,366,1342,891,742,1717,1644","6.1105,5.9797,5.9670,5.9607,5.9288,5.8509,5.8247,5.7637,5.7281,5.6240"
2892,M,"1210,260,1196,1270,480,924,912,1198,1197,1304","4.7394,4.6733,4.6478,4.5238,4.4295,4.3811,4.3689,4.3561,4.2774,4.2498"
5142,M,"2193,2105,2406,1197,1375,1275,1291,1210,1376,2005","3.4061,3.2548,3.2179,3.1806,3.1622,3.1497,3.1245,3.1209,3.1151,3.1127"
44,M,"2657,1210,260,1214,480,1196,1282,2628,594,589","4.0936,4.0902,4.0009,3.9036,3.8501,3.8359,3.8242,3.7558,3.7405,3.7100"
3603,F,"1690,1590,1037,1518,2916,1320,198,2278,1129,1573","3.4895,3.3866,3.3855,3.2720,3.2690,3.2632,3.2556,3.1991,3.1937,3.1871"
3774,M,"2858,608,318,527,2997,296,2762,1265,1617,1","4.2601,4.2387,4.2290,4.1920,4.1843,4.1772,4.1271,4.1067,4.0160,4.0084"
5605,F,"2096,594,588,1029,364,1022,595,2018,2080,1032","3.7970,3.6638,3.6530,3.5812,3.5701,3.4966,3.4681,3.4549,3.4442,3.4087"
3017,F,"357,2671,1569,539,39,708,342,2396,1680,1265","4.7379,4.6992,4.3545,4.3536,4.3349,4.2818,4.2611,4.2432,4.2221,4.1702"
202,M,"1387,2717,587,1407,380,1258,356,1721,3499,1644","3.2892,3.2378,3.2172,3.1617,3.1567,3.1031,3.0966,3.0884,3.0388,3.0181"
2124,M,"2160,1345,1278,1994,1258,1982,1350,1219,3499,1997","3.0512,2.9352,2.8194,2.8059,2.7863,2.7447,2.5784,2.5596,2.5347,2.5116"
1932,M,"50,2692,32,1617,296,2997,3481,608,1089,2858","5.2915,5.2154,5.1823,5.1671,5.1584,5.1274,5.0899,5.0559,5.0203,4.9798"
1950,M,"1215,2571,1690,1748,32,1527,589,2916,1909,2628","6.0892,6.0626,5.9196,5.9154,5.9125,5.9014,5.8751,5.8647,5.8394,5.8281"
4204,M,"1214,593,1196,1387,1200,1036,1240,260,858,1210","5.8316,5.8029,5.7887,5.7362,5.6142,5.6070,5.6015,5.5645,5.5637,5.5471"
5270,M,"968,2288,1214,2455,589,260,1127,1210,1215,2710","5.0688,4.9805,4.9518,4.9229,4.7909,4.7854,4.6914,4.6720,4.6390,4.6162"
398,M,"2997,3578,2858,2599,50,2762,1617,589,1089,2959","5.2406,4.7999,4.7965,4.7548,4.7046,4.6870,4.6208,4.5834,4.5560,4.4794"
1145,M,"2160,2858,908,1035,260,1327,1193,593,912,1270","4.7249,4.5462,4.0480,4.0077,4.0048,3.9615,3.9251,3.9153,3.8898,3.8883"
326,M,"1270,1196,1307,1225,1674,1097,2243,2352,1304,912","4.7968,4.6612,4.6277,4.5468,4.5016,4.4914,4.4587,4.4463,4.4440,4.4414"
3508,M,"1210,589,2916,2571,2628,1127,480,260,3793,1580","5.2611,5.1720,5.1717,5.1699,5.1618,5.1134,5.1003,5.0691,4.9848,4.9631"
4976,M,"3753,3578,110,3793,2762,2028,3623,589,2858,1210","4.5872,4.4498,4.3047,4.1918,4.1871,4.1307,4.1030,4.0736,4.0632,4.0296"
2825,F,"1719,1594,1041,535,1635,1354,778,994,247,800","5.1014,4.9314,4.7546,4.4679,4.4593,4.3218,4.2731,4.1752,4.1464,4.1242"
4680,M,"1213,3362,2289,1228,111,1179,3424,1089,2997,3421","4.2837,4.2658,4.1185,4.0426,4.0357,4.0268,4.0199,3.9854,3.9672,3.9333"
2129,M,"2710,3016,3510,3273,2719,3081,968,3409,3354,3578","4.7919,4.4622,4.3292,4.3247,4.2779,4.2634,4.1770,4.1540,4.1404,4.0961"
4815,F,"924,750,1270,1253,1077,3471,260,912,541,1097","4.3217,4.0125,3.9952,3.9504,3.8416,3.7823,3.7751,3.6221,3.6016,3.5730"
2265,M,"480,1210,349,648,3753,110,1610,1196,1291,2916","4.3469,4.2107,4.1720,4.1410,4.1039,4.0724,4.0719,4.0594,3.9778,3.9470"
2410,M,"1956,1225,1096,36,1231,2313,1962,2739,3359,1955","5.2050,5.0478,4.8752,4.8607,4.8577,4.8494,4.8461,4.8274,4.8093,4.7978"
3916,M,"32,1732,1391,296,223,70,235,1089,1580,589","3.3644,3.3535,3.3364,3.3174,3.3094,3.2851,3.1872,3.1830,3.1809,3.1688"
2807,F,"2300,1230,1292,898,1234,1172,1270,1235,1077,912","4.7901,4.7186,4.7096,4.5534,4.5339,4.5014,4.4792,4.4706,4.4656,4.3910"
4124,M,"2683,1911,2694,1513,785,2706,2502,2581,370,104","5.0869,5.0551,5.0024,4.8951,4.8881,4.7439,4.5473,4.5401,4.4257,4.4205"
3768,M,"1196,2791,2716,1210,589,3527,2792,2000,70,2003","3.4865,3.4359,3.4182,3.4141,3.3657,3.3404,3.3339,3.3098,3.3085,3.3071"
4140,M,"3448,2001,2411,2402,1954,1378,2405,2000,2002,1101","3.7368,3.6708,3.5851,3.5806,3.5607,3.5105,3.4907,3.4733,3.4381,3.4332"
4318,M,"2002,2001,3448,1954,2000,736,2411,587,1610,292","3.4643,3.4455,3.4240,3.3388,3.3067,3.2951,3.2876,3.1873,3.1652,3.1347"
927,F,"2671,1569,1777,2424,339,539,2581,708,1457,252","5.7804,5.4764,5.4200,5.3467,5.3436,5.3226,5.1052,5.0911,5.0264,4.9931"
5769,M,"2858,3578,3793,2997,1210,589,260,3175,1270,3751","4.7431,4.7194,4.5207,4.5199,4.5142,4.4903,4.4876,4.4593,4.3886,4.3844"
707,M,"2762,593,2858,110,2028,1617,608,589,2571,457","5.2056,5.1807,5.1606,4.9094,4.8930,4.8875,4.8496,4.8277,4.8163,4.8014"
5340,F,"265,17,25,1683,994,58,1188,2908,357,1643","4.8512,4.6530,4.6054,4.5797,4.5746,4.5024,4.4959,4.4637,4.4636,4.4527"
5597,F,"1982,1350,2648,2644,2654,1345,1340,2160,1976,2459","5.8507,5.8158,5.7803,5.6648,5.5957,5.5617,5.5527,5.5297,5.5266,5.4839"
252,M,"589,1580,3793,2571,3578,480,110,2916,648,2028","5.9631,5.9575,5.9437,5.9250,5.9052,5.8128,5.7884,5.6971,5.6966,5.6517"
1632,M,"750,1300,1231,1217,2132,1225,1228,2019,1276,1196","3.1458,3.1347,3.0565,3.0310,3.0090,2.9659,2.9620,2.9557,2.9058,2.8949"
3029,M,"364,588,34,2081,1,919,595,480,527,3751","3.4821,3.3556,3.2040,3.1748,3.1092,3.1048,3.0444,3.0399,2.9807,2.9619"
100,M,"2916,648,1196,480,1610,457,1580,1210,1356,589","5.6615,5.5850,5.5659,5.5653,5.5483,5.4329,5.4270,5.3922,5.3877,5.3788"
2164,M,"1370,1387,1994,2402,2288,3256,1320,1129,1347,1222","3.6109,3.4864,3.4468,3.4234,3.3355,3.3332,3.3135,3.2609,3.2589,3.2117"
2750,F,"1265,1,357,2791,1278,1641,1288,2918,1136,1270","4.7907,4.5955,4.5413,4.5022,4.4399,4.4288,4.4242,4.4108,4.3702,4.3531"
1968,M,"32,2916,589,1573,1909,2571,1527,50,1617,1653","4.2895,4.1905,4.0842,3.9748,3.9590,3.9503,3.9452,3.9440,3.9328,3.9319"
1141,F,"588,2671,2424,2080,2396,1569,1028,1035,7,339","3.1930,3.1831,3.1103,3.0975,3.0967,3.0549,3.0498,2.9994,2.9986,2.9900"
309,M,"2028,110,1196,589,1210,2571,480,593,2916,260","5.8036,5.7069,5.6154,5.6116,5.5535,5.5419,5.5290,5.5052,5.4919,5.4733"
3699,F,"912,969,899,2067,920,898,954,910,1207,1944","4.8727,4.7398,4.6790,4.4829,4.4378,4.3623,4.3527,4.3448,4.3417,4.3326"
3007,M,"1580,2012,3175,2053,3,3450,356,435,480,2699","4.6873,4.4762,4.3973,4.3495,4.3231,4.3120,4.3099,4.2554,4.2390,4.2316"
4212,M,"3654,3366,3062,3643,2944,3519,2951,1201,3836,2476","6.2672,6.0951,5.9622,5.6352,5.5245,5.3569,5.2826,5.2771,5.2262,5.2078"
1491,M,"1060,1923,2599,1885,3481,2997,1784,1265,2324,1639","3.7843,3.6600,3.6519,3.6223,3.6116,3.6076,3.5743,3.5580,3.5094,3.4789"
1912,M,"1953,1945,1252,1084,912,1939,3435,1212,3499,593","2.7798,2.7605,2.7554,2.6792,2.6620,2.6251,2.6049,2.5721,2.5684,2.5606"
2092,M,"1304,1234,1294,3037,3362,3504,2300,910,1230,750","3.7042,3.5539,3.4908,3.3760,3.2646,3.2486,3.2156,3.2005,3.1955,3.1884"
3047,F,"589,1196,260,1240,1210,2916,2028,3578,1233,1221","4.0996,4.0965,4.0736,4.0334,4.0100,4.0076,4.0047,3.9610,3.9461,3.9421"
4448,M,"648,1036,1370,1610,457,1129,1552,3256,3578,1214","3.0216,2.9406,2.9126,2.8899,2.8817,2.8208,2.8066,2.7993,2.7954,2.7890"
5364,F,"587,457,608,377,1343,593,1092,380,50,2000","3.4325,3.4070,3.3006,3.2861,3.2737,3.2583,3.2075,3.1991,3.1925,3.1922"
5006,M,"899,3435,2186,918,2203,926,928,2208,951,3334","6.2619,6.1384,5.8532,5.8049,5.7881,5.6877,5.6843,5.6381,5.6016,5.5994"
3402,M,"2300,1230,910,1234,912,1244,1252,923,905,899","5.0052,4.8989,4.8967,4.7556,4.7240,4.6530,4.6216,4.6213,4.5879,4.5807"
5539,F,"2858,2997,1230,912,2599,3751,923,1244,2396,910","4.3169,4.2020,4.0218,3.9644,3.8823,3.8494,3.8431,3.8254,3.8171,3.8046"
1087,M,"1097,1270,1210,260,1196,2396,1197,2987,1198,1","4.2119,4.1952,4.1598,4.1403,4.0947,4.0001,3.9867,3.9132,3.8778,3.8073"
3859,M,"733,2916,1917,1573,1370,780,1876,10,349,1527","5.6361,5.4772,5.4695,5.4138,5.3789,5.3528,5.3501,5.3472,5.3206,5.3199"
3208,M,"2001,2000,3527,1196,3448,1210,1036,1291,110,589","3.8581,3.7720,3.7265,3.7016,3.6236,3.6132,3.6032,3.5760,3.5633,3.5466"
5963,M,"2916,2571,457,1580,1610,589,1573,480,377,608","4.3749,4.3491,4.2795,4.2214,4.1415,4.1158,4.0777,3.9981,3.9860,3.9801"
220,M,"593,3481,1617,2858,50,608,3578,2997,296,1213","4.8371,4.7657,4.7399,4.7165,4.6863,4.6461,4.5336,4.5033,4.3919,4.3774"
5401,F,"364,588,34,1704,531,562,595,1,2324,17","4.4689,4.3480,4.3169,4.3130,4.2817,4.2692,4.2532,4.2061,4.1902,4.1856"
1265,F,"3751,3793,3745,551,3911,3536,3481,3948,3175,3052","3.1911,3.1662,3.1418,3.0882,3.0845,3.0670,3.0519,2.9385,2.9219,2.9068"
4126,M,"2571,110,648,2628,480,1210,1580,457,377,1721","3.6574,3.6307,3.5974,3.5511,3.5363,3.5103,3.4923,3.4770,3.4575,3.4345"
2380,M,"3753,1721,356,110,11,3555,1784,3755,1393,539","3.9572,3.7897,3.6641,3.6389,3.5585,3.5524,3.5514,3.5334,3.4404,3.4387"
1988,F,"1094,357,608,2396,912,593,1617,1307,1035,919","3.5408,3.3962,3.3894,3.3178,3.2917,3.2796,3.2570,3.2551,3.2381,3.2213"
5096,M,"2716,2369,1127,1270,3543,2987,2791,2858,1196,1210","4.2632,3.9990,3.9509,3.8698,3.8335,3.8171,3.7799,3.7193,3.6719,3.6264"
219,F,"2858,2997,2762,3578,2396,2683,2716,1270,2706,1210","6.9655,6.3401,6.2974,6.2069,6.1550,6.1101,6.0737,6.0469,6.0212,5.9972"
2801,F,"2706,2771,2858,3408,2997,3176,2908,2541,3298,2599","6.2947,6.2388,6.2368,6.0777,6.0454,5.9885,5.9692,5.9455,5.9218,5.9072"
4032,M,"1201,2944,2951,1610,3654,3639,1291,2001,1036,1196","5.7409,5.5660,5.3693,5.3340,5.3283,5.2915,5.2906,5.2757,5.2634,5.2048"
3589,F,"3654,2944,2001,3519,3062,3494,2000,2002,3836,1201","3.9741,3.9366,3.6142,3.5916,3.5742,3.5648,3.5513,3.5446,3.5192,3.5186"
73,M,"3793,1215,1676,1580,2628,1917,3527,70,442,2916","5.1257,5.0634,4.9099,4.9086,4.8867,4.8297,4.8157,4.7947,4.7093,4.7067"
836,M,"48,783,3751,3483,1688,2096,1032,1566,1282,2089","5.0541,4.9758,4.9208,4.9051,4.8924,4.8581,4.7807,4.7407,4.6505,4.5628"
3618,M,"3219,350,1179,3203,628,2803,2919,2917,1892,1674","2.6401,2.4722,2.4436,2.4397,2.4371,2.4290,2.4226,2.4061,2.3497,2.3334"
2281,M,"2858,2997,913,2762,593,2599,2396,1617,912,1193","6.8906,6.5857,6.3376,6.1394,5.9639,5.9463,5.9261,5.8951,5.8910,5.7717"
3163,M,"2291,1073,260,1196,39,1265,1210,1580,1968,1291","2.6116,2.5775,2.5461,2.5188,2.4768,2.4289,2.4260,2.4183,2.4063,2.3932"
4426,M,"2300,1230,1292,1077,910,1234,1244,1235,1256,1294","5.7870,5.3146,5.2879,5.2344,5.1842,5.1463,5.1180,5.1073,5.0555,4.9927"
1067,M,"260,2858,924,3083,1617,912,2997,3481,527,750","5.5022,5.4434,5.3182,5.2346,5.2276,5.0988,5.0892,5.0808,5.0503,5.0335"
1794,M,"628,1892,2268,47,1466,474,6,1061,1645,832","4.3827,4.1264,4.1049,3.8433,3.8302,3.8220,3.8027,3.8022,3.8000,3.7340"
3129,M,"2003,3552,3525,2416,3448,2423,2716,3791,1663,2000","4.3151,4.1365,4.0935,3.9698,3.9657,3.9222,3.8903,3.8869,3.8607,3.8216"
1509,M,"3793,1544,1580,3300,3354,70,2571,1909,589,2722","4.6908,4.6584,4.6089,4.5815,4.5491,4.5210,4.4679,4.4611,4.4498,4.4045"
4257,M,"2724,2581,2906,2671,2424,1888,539,7,207,2396","6.1673,5.2266,5.1872,4.9743,4.9719,4.9368,4.8653,4.8426,4.7404,4.7251"
1631,F,"2671,1367,3157,2424,2396,1569,2791,2724,3097,3548","3.5478,3.5338,3.5199,3.4797,3.4713,3.4656,3.3779,3.3657,3.3337,3.3273"
611,M,"2858,593,527,2762,608,2028,110,3176,2396,318","4.9552,4.7914,4.7164,4.6989,4.6108,4.5587,4.4859,4.4797,4.4755,4.4460"
2254,M,"2916,1240,1196,3527,1200,589,1210,1374,1036,1291","6.9016,6.8095,6.8005,6.7623,6.6821,6.6677,6.6290,6.5787,6.5731,6.4738"
3151,F,"457,593,1610,377,2762,919,2028,349,260,1597","3.7470,3.7144,3.6771,3.6741,3.6480,3.5421,3.4081,3.3828,3.3666,3.3622"
3186,M,"3435,1252,913,2186,1248,1267,1260,922,1284,1212","5.6386,5.5881,5.4741,5.4720,5.4573,5.2679,5.0826,5.0820,5.0754,5.0608"
178,M,"2080,2096,1028,2099,2078,2565,1022,594,2081,2087","4.7228,4.6434,4.6366,4.5856,4.5522,4.5416,4.5354,4.5125,4.5025,4.4773"
710,M,"70,1732,1407,1625,1391,1805,50,1645,1089,2502","3.1061,2.9381,2.8484,2.8471,2.8310,2.8269,2.8177,2.8085,2.7822,2.7069"
509,M,"2571,1584,1407,377,2916,353,457,1573,253,480","3.1784,3.0582,3.0522,2.9786,2.9691,2.9675,2.9122,2.9113,2.8817,2.8815"
4386,M,"3527,2985,2011,2003,1258,2455,1246,3471,1994,2407","2.9449,2.9401,2.9326,2.9184,2.9089,2.9025,2.8922,2.8841,2.8731,2.8699"
4548,M,"2683,2706,2858,2716,2694,2710,2997,1513,2762,1911","5.5306,5.2369,5.0211,5.0156,5.0041,4.9209,4.8016,4.7982,4.7833,4.7633"
2116,M,"648,1876,1917,1544,1552,3623,2424,3717,1894,1721","2.9312,2.8879,2.8766,2.8398,2.8251,2.7967,2.7938,2.7851,2.7772,2.7762"
302,M,"153,1377,2012,2571,231,1917,1391,1573,380,648","3.5439,3.2422,3.2374,3.2117,3.2011,3.1977,3.1642,3.1512,3.1374,3.1326"
127,F,"3578,3793,3755,3753,2571,3952,1617,589,50,3555","5.1765,4.8324,4.7218,4.6768,4.6634,4.6513,4.6496,4.6373,4.5782,4.5703"
68,M,"1230,1270,2858,2997,2396,2300,912,1235,2791,1136","4.5942,4.4849,4.4782,4.4346,4.4075,4.2307,4.2153,4.1709,4.1569,4.1529"
2465,M,"593,2858,1221,912,858,260,1196,1193,2028,1252","5.6014,5.5916,5.5016,5.4791,5.4654,5.4470,5.4446,5.3705,5.2984,5.2650"
4490,M,"913,2987,1210,2013,260,1127,1200,2762,1196,1617","4.7758,4.6759,4.4043,4.3519,4.2533,4.2053,4.1607,4.1074,4.1065,3.9941"
2889,M,"919,912,593,920,527,1198,1196,318,1225,899","4.6610,4.4540,4.3261,4.2862,4.2716,4.2421,4.2416,4.2367,4.2101,4.1690"
945,M,"2724,539,2396,356,597,2424,2671,1721,1265,587","5.5822,5.4202,5.4042,5.2778,5.2461,5.2257,5.1740,5.1207,4.9916,4.9703"
2214,F,"2858,2396,1,3114,2997,3751,1265,2355,2762,1197","5.1495,5.1263,4.9385,4.8443,4.7476,4.6595,4.5939,4.5561,4.5414,4.5089"
1463,M,"1876,3269,780,1584,480,1544,1580,2393,1831,2571","4.9402,4.8755,4.8294,4.7545,4.6845,4.6736,4.6732,4.5970,4.5579,4.5363"
93,M,"10,1356,1291,1372,2916,349,733,1275,2628,1676","6.4297,5.8947,5.8410,5.7915,5.7614,5.7561,5.7189,5.7115,5.6864,5.6766"
3403,M,"1610,2028,457,110,1196,1198,1233,2916,1,364","3.8187,3.7272,3.7138,3.6929,3.6226,3.6140,3.5424,3.5224,3.4962,3.4941"
3481,M,"162,1089,1617,1206,1175,50,3683,750,1214,608","4.4708,4.3188,4.3018,4.2044,4.1762,4.1723,4.1602,4.1565,4.1503,4.1466"
5572,F,"593,1221,858,2028,1196,608,1198,110,1213,1210","5.9840,5.9574,5.9123,5.8856,5.8851,5.8481,5.7638,5.7423,5.6433,5.6348"
2894,M,"10,349,494,733,1370,1552,3256,3639,434,165","5.6766,5.3210,5.2567,5.2502,5.2177,5.1934,5.1903,5.1363,5.1187,5.0871"
4291,M,"1374,3527,1372,1129,2527,2985,3697,1376,1373,2916","6.3221,6.3178,6.2118,6.1478,6.0893,6.0794,6.0386,5.9876,5.9428,5.8960"
1835,M,"555,1994,2003,608,1732,1617,1089,296,778,253","3.0524,2.9945,2.9157,2.8836,2.8446,2.8329,2.8142,2.8114,2.8021,2.7917"
4791,M,"1213,1089,50,858,1466,111,1617,1729,296,608","2.5688,2.4845,2.4582,2.4248,2.3575,2.3543,2.3482,2.3103,2.2994,2.2964"
5451,F,"2019,1304,1221,858,1198,1210,260,1196,912,750","4.0509,4.0161,3.9761,3.9670,3.9669,3.9624,3.9604,3.9532,3.8999,3.8821"
5443,M,"587,2407,2405,1584,2011,539,3699,3448,2406,597","3.6550,3.5115,3.2993,3.2826,3.2654,3.2636,3.2565,3.2351,3.2048,3.1973"
203,F,"805,3252,62,1672,1682,508,207,2432,1735,280","4.7771,4.6742,4.6232,4.4454,4.4380,4.3968,4.3459,4.3369,4.3078,4.3025"
5128,M,"260,1214,1196,1252,858,593,912,1387,924,1221","6.1112,6.0519,5.9965,5.8946,5.8696,5.8654,5.8405,5.8144,5.7700,5.7495"
1901,M,"1196,924,260,1954,2944,1287,1210,1198,1240,1610","4.9089,4.7847,4.7262,4.6739,4.5984,4.5915,4.5902,4.5397,4.5160,4.5091"
1173,F,"3948,3536,3408,3752,3298,3317,2671,3534,2581,3481","4.7750,4.7627,4.7155,4.5756,4.5228,4.4913,4.4811,4.4664,4.3979,4.3560"
1204,M,"3354,2683,2710,2858,3793,3578,3510,2706,3273,2840","6.3099,6.0686,5.9809,5.8490,5.8167,5.8065,5.7952,5.7816,5.7507,5.7318"
3751,F,"2396,914,920,912,2671,539,1674,1721,1270,916","3.4243,3.3359,3.2613,3.2557,3.1825,3.1650,3.1530,3.1349,3.1128,3.1060"
2753,F,"898,933,910,3035,1234,899,905,909,3504,2300","4.6123,4.4142,4.3748,4.2557,4.2493,4.1615,4.1568,4.1176,4.0742,4.0627"
3983,M,"357,587,2248,1265,1307,356,2396,2671,539,1569","4.4001,4.2072,4.0743,4.0470,3.9452,3.9196,3.8847,3.8702,3.8694,3.7890"
4725,M,"736,673,2002,368,552,2001,2012,653,1379,780","2.8636,2.7844,2.7302,2.6904,2.6650,2.6504,2.6489,2.6361,2.6055,2.6051"
1044,M,"1288,2150,2791,1965,1220,1394,1270,2797,1079,2968","5.1691,5.0968,4.9696,4.9362,4.9292,4.8797,4.8549,4.8037,4.7815,4.7473"
3374,M,"2858,1270,2997,1304,1196,593,260,1230,2791,858","5.1312,4.9220,4.9202,4.8193,4.6630,4.6601,4.6534,4.5994,4.5852,4.5661"
2728,M,"1580,480,780,1544,2012,2628,356,1917,1210,110","5.8671,5.6485,5.5408,5.4559,5.3773,5.3422,5.3349,5.2882,5.2595,5.2235"
3511,M,"1374,260,1210,1196,924,1376,1270,1240,480,1356","5.0445,4.9352,4.8885,4.8642,4.8461,4.6679,4.6650,4.6462,4.5986,4.5864"
3032,M,"2513,1991,2953,1974,1021,2411,2002,2717,1992,3439","2.7522,2.6644,2.6087,2.5649,2.5459,2.5224,2.5109,2.4665,2.4195,2.4165"
1086,M,"3578,3793,2997,2571,2858,2762,110,457,2028,589","4.8441,4.7043,4.6901,4.6605,4.5873,4.5331,4.4965,4.4819,4.4811,4.4588"
2106,F,"2125,586,2558,2297,1821,361,48,364,2671,186","3.0938,2.9808,2.9586,2.9215,2.9025,2.8923,2.8792,2.8632,2.8602,2.8336"
424,M,"1258,1345,1994,1387,1219,2003,2657,1259,2455,1982","2.6746,2.4753,2.4567,2.4298,2.2967,2.2894,2.2812,2.2685,2.2110,2.2046"
920,M,"2571,2699,2706,2762,1127,589,2710,2916,2683,1580","5.2500,5.2405,5.1338,5.1322,5.1235,5.0489,4.9564,4.9411,4.9026,4.8463"
461,M,"2476,2001,2402,2944,3654,3519,2989,3766,2411,3430","3.7427,3.6577,3.6381,3.6075,3.5815,3.4979,3.4870,3.4424,3.4376,3.4227"
1121,M,"2396,2858,356,1393,593,1784,1183,1265,2028,1617","4.4705,4.4293,4.3606,4.3278,4.3147,4.2794,4.2508,4.2182,4.2110,4.1983"
1809,F,"2858,2762,2997,2683,2706,3005,3408,2710,2688,2712","6.6506,6.3058,6.1955,6.1724,6.0964,5.9930,5.9711,5.9645,5.9518,5.9039"
2660,M,"2396,914,920,357,932,539,356,915,1307,11","4.7133,4.5454,4.5448,4.4805,4.4798,4.4646,4.3802,4.3666,4.3015,4.2800"
5087,F,"2858,3408,3578,3753,2716,2762,1270,2791,1196,1961","4.4750,4.4372,4.4353,4.3255,4.3149,4.2223,4.1451,4.1206,4.0795,4.0648"
4816,F,"1183,3178,1610,474,3418,3952,3006,2763,161,2501","3.5322,3.4232,3.1743,3.1518,3.1462,3.1034,3.0536,3.0525,3.0324,3.0296"
1628,M,"608,296,2997,1213,50,1617,2858,593,2028,1089","4.3351,4.3221,4.2542,4.2535,4.2226,4.1487,4.1320,4.0987,4.0920,4.0669"
5548,F,"562,1885,2908,778,1635,1060,25,36,1639,1704","5.3321,4.9482,4.8085,4.6932,4.6573,4.5976,4.5886,4.5529,4.5253,4.4235"
4979,M,"1294,1278,2788,1220,2657,2791,1304,1261,2746,1580","3.1185,3.0994,2.9944,2.9903,2.9575,2.9178,2.9140,2.8765,2.8400,2.8381"
4379,M,"2302,1777,1265,1784,3108,1747,1500,1732,1923,587","3.9593,3.9078,3.8886,3.8517,3.7796,3.7720,3.7638,3.7635,3.7604,3.7537"
1051,F,"724,587,3785,1407,588,2081,1717,2003,3273,2279","3.2349,3.1387,3.1333,3.1306,3.0330,3.0077,2.9489,2.9288,2.9087,2.8705"
678,M,"2407,2003,1088,2081,2011,2657,2054,1967,2161,2100","2.8717,2.8595,2.8464,2.8155,2.7712,2.7119,2.6016,2.5670,2.5551,2.5202"
53,M,"253,32,1584,1339,1653,1909,1407,1527,1320,3476","3.1959,3.0862,3.0575,3.0364,2.9527,2.9333,2.8773,2.8434,2.8382,2.7672"
4593,F,"265,3148,17,515,3100,3408,1704,1643,2359,2396","4.5902,4.2279,4.1250,3.9886,3.9660,3.9397,3.9128,3.9123,3.8942,3.8855"
205,M,"2019,750,3030,1252,1304,260,2300,1233,1284,1248","5.2844,5.1987,4.9417,4.8759,4.8297,4.7893,4.7270,4.7257,4.7202,4.6789"
1726,M,"2322,10,2808,442,44,1372,3697,316,379,2105","5.4241,5.3620,5.3266,5.2958,5.2842,5.2786,5.2228,5.1933,5.1908,5.1565"
3839,M,"1580,2916,1391,780,1573,1917,2012,380,1370,733","5.5815,5.4466,5.4348,5.3780,5.3291,5.3275,5.3065,5.2898,5.2768,5.2602"
4748,M,"2396,1304,1784,1265,1270,539,356,1234,2424,1307","3.7640,3.7232,3.7185,3.7144,3.6977,3.6814,3.6522,3.6163,3.5245,3.5058"
773,M,"2706,3578,2858,2683,2762,2997,2959,3354,3793,2840","5.7162,5.6789,5.6230,5.5987,5.5501,5.5383,5.5372,5.4994,5.4753,5.4720"
5580,M,"3552,3448,2915,3361,3421,3039,1307,1220,2918,1784","3.3923,3.3406,3.2315,3.1499,3.1460,3.1347,3.1328,3.1326,3.1020,3.0897"
728,M,"3100,3252,36,3105,300,2268,1186,1271,1810,1962","5.3302,5.1653,5.0828,5.0635,4.9970,4.9895,4.9557,4.9530,4.8606,4.8520"
4888,F,"899,912,3545,903,3435,950,3334,904,898,926","5.0587,4.9571,4.8993,4.8491,4.8053,4.7874,4.6969,4.6449,4.6049,4.5858"
2371,F,"2724,2424,539,1721,2671,356,11,2396,736,1393","5.0694,4.9841,4.8750,4.8349,4.7589,4.6994,4.6792,4.6064,4.4821,4.4784"
5268,F,"2248,2145,2100,3044,2406,587,2405,353,380,1290","3.7923,3.5898,3.5865,3.5854,3.5518,3.4633,3.4337,3.4026,3.4023,3.4021"
477,M,"10,3256,349,2476,3639,1370,434,3527,1610,733","5.9046,5.9030,5.9004,5.8193,5.8180,5.8095,5.6829,5.6555,5.6243,5.6136"
5184,M,"3298,3481,2997,2599,2858,2395,2959,1060,3174,2580","3.9166,3.8977,3.8313,3.7278,3.6794,3.5814,3.5631,3.5403,3.5051,3.4318"
4953,M,"593,1610,2916,608,457,1617,2028,3418,6,527","4.6494,4.5977,4.5569,4.5487,4.5017,4.4910,4.4423,4.4376,4.4199,4.4185"
4167,M,"1077,1129,750,2985,1214,1200,541,1374,1240,924","4.4981,4.3533,4.3459,4.2749,4.2269,4.1980,4.1896,4.1727,4.1625,4.1455"
5964,M,"223,180,1089,778,441,2959,1060,2395,2580,69","3.5354,3.4878,3.4634,3.4436,3.3785,3.3259,3.3093,3.2904,3.2717,3.2647"
3745,F,"1513,2694,2581,2683,1911,2555,2706,2770,785,2572","5.4217,4.9902,4.8795,4.8613,4.7856,4.7017,4.6979,4.5888,4.5762,4.4360"
