user_id,gender,topk_items
29c1f1ba16610e7ff821d7fc7311be1129afd0b4,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,4a4ee089-93b1-4470-af9a-6ff575d32704,9c9f1380-2516-4fc9-a3e6-f9f61941d090,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,9beb62b2-88db-4cea-801e-162cd344ee53,14b22b4b-06d5-4b82-8284-29d29b58945f,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,e21857d5-3256-4547-afb3-4b6ded592596"
29c2f3fac9db0f7f070051ceb785dcb2cc44a210,M,"3864b9cc-05f3-4478-a02e-18504b3dfa33,e11051f9-0098-41aa-9edb-8dacd8f1c6b5,79239441-bfd5-4981-a70c-55c3f15c1287,a2118d09-5df0-4c84-8183-00c128f134aa,4e0e884d-099b-4ca9-bf4d-bcb31e739540,951d2103-9c7d-4849-ae60-88bf6aa4790b,ce58d854-7430-4231-aa44-97f0144b3372,6aa40207-fec8-43a7-991d-b872a42def05,a66999a7-ae5c-460e-ba94-1a01143ae847,e54be6b7-5c26-4b47-bb3f-c137429b9b55"
29cc12862bd0d5a0b94032e3ff14e85316a7c5e9,M,"410c9baf-5469-44f6-9852-826524b80c61,9ddce51c-2b75-4b3e-ac8c-1db09e7c89c6,f22942a1-6f70-4f48-866e-238cb2308fbd,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,4d86ad4e-28d8-4e9f-8cf4-735c57060fdc,630662ea-1c7d-4208-99fd-ba3afec20f0c,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,56abaa47-0101-463b-b37e-e961136fec39,87225a21-c925-41cd-852f-be4b052d0824"
29d701c3359d7f942ababba976984dcaf5e57ef1,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,ff6e677f-91dd-4986-a174-8db0474b1799,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,f27ec8db-af05-4f36-916e-3d57f91ecf5e,a74b1b7f-71a5-4011-9441-d0b5e4122711,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,8bfac288-ccc5-448d-9573-c33ea2aa5c30,a66999a7-ae5c-460e-ba94-1a01143ae847,056e4f3e-d505-4dad-8ec1-d04f521cbb56,95e1ead9-4d31-4808-a7ac-32c3614c116b"
29dcbef19a9f066a225dbfadd3692149639e79c2,M,"82ebfb63-c6bb-4b97-91b7-44614aeef825,a06d7e3e-0343-498d-8a29-c51d20ffdb22,bf892d4a-1ea9-4feb-bfd2-5a9cf121b123,cee8132c-915c-4f98-8765-b73f7817aeca,085c81cb-cc6d-4209-b648-7008d596d704,c6b6f30c-22ab-4aec-a09e-d75ad33e702d,78b84f7b-ae6e-4a80-8355-70a1e0772196,e1cc3f8f-8c34-4317-a706-43b0f082f754,a772cbcc-45c4-45fa-94a8-3b4dfbcbf1e0,ca78d780-56e1-4ab9-a21f-8ec2b8c6eb04"
29e27040f6b9b726699db1d0fc21ae43de389d4e,M,"83d91898-7763-47d7-b03b-b92132375c47,b071f9fa-14b0-4217-8e97-eb41da73f598,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,5441c29d-3602-4898-b1a1-b77fa23b8e50,618b6900-0618-4f1e-b835-bccb17f84294,109958eb-a335-4c5e-907e-597ff4c6af46,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,70248960-cb53-4ea4-943a-edb18f7d336f,9efff43b-3b29-4082-824e-bc82f646f93d,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86"
29e8f5fc696a2b84f4515cdeb4c860ebb4345eaa,M,"14962b84-c46a-490b-b6a0-ee69c78b2291,5b687684-ad34-4a9f-b425-0e7aa81fbd38,17167af8-c1da-45cc-bba2-9d23f068b7a3,1cf39e0b-c595-46f7-9ea8-4d2b14843c81,50eec634-7c42-41ee-9b1f-b41d9ca28b26,f57e14e4-b030-467c-b202-539453f504ec,f2906f32-a018-4104-addc-8fe943d7e859,31745282-b1ea-4d62-939f-226b14d68e7c,98fb7792-01fa-4ed1-a15d-20077a47210f,6e64cbfa-1a60-450e-81f4-c044c868ab24"
29ee506366aa1a37d8ed7d61ceb23cdf08905dc6,M,"0383dadf-2a4e-4d10-a46a-e9e041da8eb3,614e3804-7d34-41ba-857f-811bad7c2b7a,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,83d91898-7763-47d7-b03b-b92132375c47,4967c0a1-b9f3-465e-8440-4598fd9fc33c,cc197bad-dc9c-440d-a5b5-d52ba2e14234,70248960-cb53-4ea4-943a-edb18f7d336f,8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,618b6900-0618-4f1e-b835-bccb17f84294"
29f09fffd772935e68165b5f5eee2e068ffb1e5d,M,"056e4f3e-d505-4dad-8ec1-d04f521cbb56,d2461c0a-5575-4425-a225-fce0180de3fd,a5f92d47-b562-4582-b267-71963a515f4c,9940c604-2456-4193-a403-ab18420bc1e9,477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,f3e2ad21-900e-46a0-8597-2a3e457a7c27,62558a6c-cbb1-4bee-a843-d07d187ddf55,4a4ee089-93b1-4470-af9a-6ff575d32704,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,95e9aba6-f85c-48a0-9ec9-395d4f0e3875"
29fcf84a28c8cd0bc6306382eca54b7ace019dcd,M,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a74b1b7f-71a5-4011-9441-d0b5e4122711,cc197bad-dc9c-440d-a5b5-d52ba2e14234,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,6ffb8ea9-2370-44d8-b678-e9237bbd347b,ff6e677f-91dd-4986-a174-8db0474b1799,8bfac288-ccc5-448d-9573-c33ea2aa5c30,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,9c9f1380-2516-4fc9-a3e6-f9f61941d090,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86"
2a02c0421fc1991f35ee26ba4fd7a43575b4ade5,M,"0383dadf-2a4e-4d10-a46a-e9e041da8eb3,f07b0d13-ef03-4537-a5b4-9474e71a578f,db4624cf-0e44-481e-a9dc-2142b833ec2f,4967c0a1-b9f3-465e-8440-4598fd9fc33c,5e8da504-c75b-4bf5-9dfc-119057c1a9c0,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,d7ac3cc7-0d65-476b-9b81-d3e872672a2f,401c3991-b76b-499d-8082-9f2df958ef78,cc197bad-dc9c-440d-a5b5-d52ba2e14234,79239441-bfd5-4981-a70c-55c3f15c1287"
2a0eec750aec998b3de6222cbd2b202e16debdad,M,"10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,4a4ee089-93b1-4470-af9a-6ff575d32704,1946a82a-f927-40c2-8235-38d64f50d043,056e4f3e-d505-4dad-8ec1-d04f521cbb56,9a709693-b4f8-4da9-8cc1-038c911a61be,efa2c11a-1a35-4b60-bc1b-66d37de88511,9940c604-2456-4193-a403-ab18420bc1e9,e21857d5-3256-4547-afb3-4b6ded592596,ab99a52c-f85a-4a40-98a0-791c37a91779,1a120ec5-35b3-4f3e-aa49-7201550d9feb"
2a0fa7e34cdad2738ccba611c436e3ad2aac8cbe,M,"10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,9a709693-b4f8-4da9-8cc1-038c911a61be,4a4ee089-93b1-4470-af9a-6ff575d32704,a505bb48-ad65-4af4-ae47-29149715bff9,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,14b22b4b-06d5-4b82-8284-29d29b58945f,efa2c11a-1a35-4b60-bc1b-66d37de88511,630662ea-1c7d-4208-99fd-ba3afec20f0c,1946a82a-f927-40c2-8235-38d64f50d043,0d4bc6e5-2a3e-4fdf-8bbf-59ad0bc374d7"
2a11c5888d10d214ce17ee78fe989896a05da82b,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,f07b0d13-ef03-4537-a5b4-9474e71a578f,79239441-bfd5-4981-a70c-55c3f15c1287,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,d7ac3cc7-0d65-476b-9b81-d3e872672a2f,5e8da504-c75b-4bf5-9dfc-119057c1a9c0,db4624cf-0e44-481e-a9dc-2142b833ec2f,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,f27ec8db-af05-4f36-916e-3d57f91ecf5e,a2118d09-5df0-4c84-8183-00c128f134aa"
2a15098ad4075186809c614b521358ee853e4010,F,"9ddce51c-2b75-4b3e-ac8c-1db09e7c89c6,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,a74b1b7f-71a5-4011-9441-d0b5e4122711,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,dc3dbfc1-f1f1-49c6-9d7c-425fabf3ae12,bf710b71-48e5-4e15-9bd6-96debb2e4e98,95e9aba6-f85c-48a0-9ec9-395d4f0e3875,9a709693-b4f8-4da9-8cc1-038c911a61be,9940c604-2456-4193-a403-ab18420bc1e9,f3e2ad21-900e-46a0-8597-2a3e457a7c27"
2a1b100ee696c025b263456d0d42ae3bfa5e6171,F,"f59c5520-5f46-4d2c-b2c4-822eabf53419,516cef4d-0718-4007-9939-f9b38af3f784,cc0b7089-c08d-4c10-b6b0-873582c17fd6,44cf61b8-5197-448a-b82b-cef6ee89fac5,4bb4e4e4-5f66-4509-98af-62dbb90c45c5,9c9f1380-2516-4fc9-a3e6-f9f61941d090,084308bd-1654-436f-ba03-df6697104e19,8bfac288-ccc5-448d-9573-c33ea2aa5c30,fd429857-5ace-4609-ae54-1502c3bdac11,d8354b38-e942-4c89-ba93-29323432abc3"
2a297a0b35c844a5cde928a73fa4b3b7fed56405,M,"31745282-b1ea-4d62-939f-226b14d68e7c,f57e14e4-b030-467c-b202-539453f504ec,e631bb92-3e2b-43e3-a2cb-b605e2fb53bd,5b687684-ad34-4a9f-b425-0e7aa81fbd38,7fa7fc04-1011-4876-8095-ecd232edea87,bdacc37b-8633-4bf8-9dd5-4662ee651aec,c17f08f4-2542-46fb-97f3-3202d60c225a,319b1175-ced9-438f-986b-9239c3edd92d,17167af8-c1da-45cc-bba2-9d23f068b7a3,14962b84-c46a-490b-b6a0-ee69c78b2291"
2a32b2c3c168640fad0523fc927899a97972975e,M,"73e5e69d-3554-40d8-8516-00cb38737a1c,f07b0d13-ef03-4537-a5b4-9474e71a578f,b202beb7-99bd-47e7-8b72-195c8d72ebdd,89d746b8-7d18-4baf-8cee-659b07771568,35f866dc-c061-48ba-8157-cf2e0eac4857,d3b2bec4-b70e-460e-b433-a865ceac2de8,f0602f55-1770-483d-89bd-4bae0d0ac086,8d552dfc-648f-401f-90de-e925013ca537,122d63fc-8671-43e4-9752-34e846d62a9c,70f0e309-5418-49b6-a130-666e2f76eecd"
2a43e9704a59bfb6b5f873575e45d0d93a1ba927,F,"a66999a7-ae5c-460e-ba94-1a01143ae847,cc197bad-dc9c-440d-a5b5-d52ba2e14234,95e1ead9-4d31-4808-a7ac-32c3614c116b,49018fd2-95ef-4f7e-92bb-813159909314,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,2119beb8-6ac5-4f21-82a4-b831c90c0024,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,ff6e677f-91dd-4986-a174-8db0474b1799,7604fd80-8984-4dab-a52e-f74a84e1a122,c7020c6d-cae9-4db3-92a7-e5c561cbad50"
2a4aaafcae2c6ae67a692854f3858452a9f6a3db,M,"9941a936-196a-4a62-ae53-a69cbc33f20e,09037f07-42bc-46ac-a1ee-37f834451fee,e919b253-da5b-4aae-a444-6a368376a2d6,233fc3f3-6de2-465c-985e-e721dbabbace,f035837e-4117-438d-a524-cacf43500e68,3039780c-6db4-499a-8b22-ddd0bb7da0af,280d1620-bf50-405c-a232-c4d9a518bd42,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,286e4fb9-4d6a-40de-ac50-01eff6a3c13e,37c78aeb-d196-42b5-b991-6afb4fc9bc2e"
2a53e70e32c2b2ab1b6b0543e1aa06d4d277a59a,M,"f07b0d13-ef03-4537-a5b4-9474e71a578f,73e5e69d-3554-40d8-8516-00cb38737a1c,db4624cf-0e44-481e-a9dc-2142b833ec2f,a2118d09-5df0-4c84-8183-00c128f134aa,2ef6cec2-fee0-40d9-9107-2ce5e7f4ecd8,35f866dc-c061-48ba-8157-cf2e0eac4857,122d63fc-8671-43e4-9752-34e846d62a9c,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,b202beb7-99bd-47e7-8b72-195c8d72ebdd,79239441-bfd5-4981-a70c-55c3f15c1287"
2a58283fb4ba4642e8eb23ded22f0ecfac9dd9e2,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,14b22b4b-06d5-4b82-8284-29d29b58945f,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,5441c29d-3602-4898-b1a1-b77fa23b8e50,c3aeb863-7b26-4388-94e8-5a240f2be21b,72c536dc-7137-4477-a521-567eeb840fa8,7b885d42-3c41-4f43-9944-a5855ec5155e"
2a6c666654f11e050773e463e9297b31a70ff355,M,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,a74b1b7f-71a5-4011-9441-d0b5e4122711,8bfac288-ccc5-448d-9573-c33ea2aa5c30,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,ff6e677f-91dd-4986-a174-8db0474b1799,9c9f1380-2516-4fc9-a3e6-f9f61941d090,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,14b22b4b-06d5-4b82-8284-29d29b58945f,e21857d5-3256-4547-afb3-4b6ded592596"
2a6fa98a6ea4030bb1f9257cc6635c217643e939,F,"4a4ee089-93b1-4470-af9a-6ff575d32704,810eb6c6-cced-4944-8f5a-1e0b15d930be,ab99a52c-f85a-4a40-98a0-791c37a91779,056e4f3e-d505-4dad-8ec1-d04f521cbb56,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,164f0d73-1234-4e2c-8743-d77bf2191051,ee4783d5-cf2f-478b-99f4-277c2412dfa9,cc197bad-dc9c-440d-a5b5-d52ba2e14234,5f6ab597-f57a-40da-be9e-adad48708203,8bfac288-ccc5-448d-9573-c33ea2aa5c30"
2a709f25dcede5046929922a92afdf2b2633f677,M,"65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,cc0b7089-c08d-4c10-b6b0-873582c17fd6,66c662b6-6e2f-4930-8610-912e24c63ed1,b2d122f9-eadb-4930-a196-8f221eeb0c66,eeb1195b-f213-4ce1-b28c-8565211f8e43,4a4ee089-93b1-4470-af9a-6ff575d32704,85af0709-95db-4fbc-801a-120e9f4766d0,148ddea2-6839-4354-8e2c-5dfadf136b7f"
2a777df828f5d4380b73531b91ff39db037f0416,M,"319b1175-ced9-438f-986b-9239c3edd92d,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,cc0b7089-c08d-4c10-b6b0-873582c17fd6,00a9f935-ba93-4fc8-a33a-993abe9c936b,31745282-b1ea-4d62-939f-226b14d68e7c,788ad31c-bf0c-4a31-83f8-b8b130d79c76,f57e14e4-b030-467c-b202-539453f504ec,b2d122f9-eadb-4930-a196-8f221eeb0c66,ef58d4c9-0d40-42ba-bfab-9186c1483edd,4bb4e4e4-5f66-4509-98af-62dbb90c45c5"
2a7bc6c93a353542f91a5fb86ee7f6a188613884,M,"9a709693-b4f8-4da9-8cc1-038c911a61be,14b22b4b-06d5-4b82-8284-29d29b58945f,a505bb48-ad65-4af4-ae47-29149715bff9,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,9940c604-2456-4193-a403-ab18420bc1e9,a74b1b7f-71a5-4011-9441-d0b5e4122711,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,285e8d57-662b-4aa3-b2f9-74e0f4b40d08,056e4f3e-d505-4dad-8ec1-d04f521cbb56,35723b60-732e-4bd8-957f-320b416e7b7f"
2a8efc98b3433e6651a6eb0446d0f4bcce9deb05,F,"79239441-bfd5-4981-a70c-55c3f15c1287,985c709c-7771-4de3-9024-7bda29ebe3f9,7944ed53-2a58-4035-9b93-140a71e41c34,c4e7031f-a5f0-476a-b1f0-1f3e8c573f4b,c5a0a216-c33c-42dc-92b8-4b60236f8dad,bf35e4fb-d6d9-42aa-a60e-822960444c6e,f27ec8db-af05-4f36-916e-3d57f91ecf5e,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,d7ac3cc7-0d65-476b-9b81-d3e872672a2f,ce58d854-7430-4231-aa44-97f0144b3372"
2a9ea553e4c62d5398dcb3ff0eba6e64464120ee,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,14b22b4b-06d5-4b82-8284-29d29b58945f,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,c3aeb863-7b26-4388-94e8-5a240f2be21b,0af78501-5647-4c18-9a0d-66ac8789e13b,f1b525b4-ddd0-4d39-85b2-d8fa26a7f279,72c536dc-7137-4477-a521-567eeb840fa8,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,561d854a-6a28-4aa7-8c99-323e6ce46c2a"
2aab16e15c4768f6b94d7868e32d8f1035a68ba0,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ff6e677f-91dd-4986-a174-8db0474b1799,8bfac288-ccc5-448d-9573-c33ea2aa5c30,a74b1b7f-71a5-4011-9441-d0b5e4122711,a66999a7-ae5c-460e-ba94-1a01143ae847,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,95e1ead9-4d31-4808-a7ac-32c3614c116b,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,9c9f1380-2516-4fc9-a3e6-f9f61941d090"
2aad91cb5166533bc117b620ce439550dd9e4259,M,"0383dadf-2a4e-4d10-a46a-e9e041da8eb3,79239441-bfd5-4981-a70c-55c3f15c1287,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,db4624cf-0e44-481e-a9dc-2142b833ec2f,5e8da504-c75b-4bf5-9dfc-119057c1a9c0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,d7ac3cc7-0d65-476b-9b81-d3e872672a2f,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,f07b0d13-ef03-4537-a5b4-9474e71a578f,4967c0a1-b9f3-465e-8440-4598fd9fc33c"
2ab59b8977ed63f9f84002388e57a2853496681c,M,"0383dadf-2a4e-4d10-a46a-e9e041da8eb3,83d91898-7763-47d7-b03b-b92132375c47,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,b071f9fa-14b0-4217-8e97-eb41da73f598,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,618b6900-0618-4f1e-b835-bccb17f84294,70248960-cb53-4ea4-943a-edb18f7d336f,614e3804-7d34-41ba-857f-811bad7c2b7a,8bfac288-ccc5-448d-9573-c33ea2aa5c30,9efff43b-3b29-4082-824e-bc82f646f93d"
2abd36988d6096a3b1ae7e5ebbd9c7649cff5a92,F,"73e5e69d-3554-40d8-8516-00cb38737a1c,3414d446-735a-443c-931f-10634f57e5b9,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,79239441-bfd5-4981-a70c-55c3f15c1287,35f866dc-c061-48ba-8157-cf2e0eac4857,2c1828a2-e46b-4ade-a6e9-065ca265d679,596ffa74-3d08-44ef-b113-765d43d12738,b202beb7-99bd-47e7-8b72-195c8d72ebdd,1138a764-2212-4d0a-b02d-0dc14df91e08,f07b0d13-ef03-4537-a5b4-9474e71a578f"
2ac8e997992bc7e757e2bc8cf7b9ec825089276a,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,52074ba6-e495-4ef3-9bb4-0703888a9f68,6ffb8ea9-2370-44d8-b678-e9237bbd347b,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,b23e8a63-8f47-4882-b55b-df2c92ef400e,72c536dc-7137-4477-a521-567eeb840fa8,f6f2326f-6b25-4170-b89d-e235b25508e8,c3aeb863-7b26-4388-94e8-5a240f2be21b"
2ad24c5e53ef05bca5a1aeee8b39b5d8c6ece1bb,M,"f07b0d13-ef03-4537-a5b4-9474e71a578f,0103c1cc-4a09-4a5d-a344-56ad99a77193,bc710bcf-8815-42cf-bad2-3f1d12246aeb,f59c5520-5f46-4d2c-b2c4-822eabf53419,8d53ba6e-968c-4f72-9571-4a4f3ed4b3f0,122d63fc-8671-43e4-9752-34e846d62a9c,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,73e5e69d-3554-40d8-8516-00cb38737a1c,2ef6cec2-fee0-40d9-9107-2ce5e7f4ecd8,db4624cf-0e44-481e-a9dc-2142b833ec2f"
2ad56685a0cca4fa284a1bd8c6cd9f435d0685c9,F,"f27ec8db-af05-4f36-916e-3d57f91ecf5e,cc197bad-dc9c-440d-a5b5-d52ba2e14234,79239441-bfd5-4981-a70c-55c3f15c1287,75a72702-a5ef-4513-bca5-c5b944903546,164f0d73-1234-4e2c-8743-d77bf2191051,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,596ffa74-3d08-44ef-b113-765d43d12738,ff6e677f-91dd-4986-a174-8db0474b1799,8bfac288-ccc5-448d-9573-c33ea2aa5c30"
2ad993cd3f129e9aa7f5ef9abf6c1b110ffe8c6b,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,ff6e677f-91dd-4986-a174-8db0474b1799,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,8bfac288-ccc5-448d-9573-c33ea2aa5c30,f27ec8db-af05-4f36-916e-3d57f91ecf5e,79239441-bfd5-4981-a70c-55c3f15c1287,d7ac3cc7-0d65-476b-9b81-d3e872672a2f"
2ae3b2e5b516618a60d4a9726be01383665cfd8d,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,8bfac288-ccc5-448d-9573-c33ea2aa5c30,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,f27ec8db-af05-4f36-916e-3d57f91ecf5e,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,ff6e677f-91dd-4986-a174-8db0474b1799,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,32a92586-6f9f-4882-b168-97fd60a99b6d,056e4f3e-d505-4dad-8ec1-d04f521cbb56,4a4ee089-93b1-4470-af9a-6ff575d32704"
2ae41a80e4c1885a63ab0f4544f58483e661e3fc,F,"79239441-bfd5-4981-a70c-55c3f15c1287,f07b0d13-ef03-4537-a5b4-9474e71a578f,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,db4624cf-0e44-481e-a9dc-2142b833ec2f,f27ec8db-af05-4f36-916e-3d57f91ecf5e,5e8da504-c75b-4bf5-9dfc-119057c1a9c0,73e5e69d-3554-40d8-8516-00cb38737a1c,cc197bad-dc9c-440d-a5b5-d52ba2e14234,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,d7ac3cc7-0d65-476b-9b81-d3e872672a2f"
2ae440003531ded7ef07c1215dd93d345f798947,M,"8bfac288-ccc5-448d-9573-c33ea2aa5c30,66c662b6-6e2f-4930-8610-912e24c63ed1,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,9c9f1380-2516-4fc9-a3e6-f9f61941d090,eeb1195b-f213-4ce1-b28c-8565211f8e43,67f66c07-6e61-4026-ade5-7e782fad3a5d,c3694ddc-f7e5-40dd-9fad-90d11a2c50fa,148ddea2-6839-4354-8e2c-5dfadf136b7f"
2ae5140cac83c77cedd9134bd9aaedc990cc0281,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,664c3e0e-42d8-48c1-b209-1efca19c0325,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,eb872766-98f6-453d-883f-2ae908a18315,081b133e-ce74-42ba-92c1-c18234acb532,52074ba6-e495-4ef3-9bb4-0703888a9f68,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,c3f28da8-662d-4f09-bdc7-3084bf685930"
2ae6df69b2b2d0a4494c68006727dc93ed3f4915,M,"83d91898-7763-47d7-b03b-b92132375c47,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,b2d122f9-eadb-4930-a196-8f221eeb0c66,9c9f1380-2516-4fc9-a3e6-f9f61941d090,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,cc0b7089-c08d-4c10-b6b0-873582c17fd6,85af0709-95db-4fbc-801a-120e9f4766d0,9efff43b-3b29-4082-824e-bc82f646f93d"
2aefc01f3a1b97afc3d270fd90cb572a142f471d,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,a74b1b7f-71a5-4011-9441-d0b5e4122711,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,14b22b4b-06d5-4b82-8284-29d29b58945f,8bfac288-ccc5-448d-9573-c33ea2aa5c30,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,810eb6c6-cced-4944-8f5a-1e0b15d930be,e21857d5-3256-4547-afb3-4b6ded592596,056e4f3e-d505-4dad-8ec1-d04f521cbb56,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11"
2af036d70ad5790ca99a1aa696fe671fdca3a7b9,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,14b22b4b-06d5-4b82-8284-29d29b58945f,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,f6f2326f-6b25-4170-b89d-e235b25508e8,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,8c538f11-c141-4588-8ecb-931083524186,0af78501-5647-4c18-9a0d-66ac8789e13b,6ffb8ea9-2370-44d8-b678-e9237bbd347b"
2af8e4f8649ca9c20119982505e5cbe8a6910c06,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,8bfac288-ccc5-448d-9573-c33ea2aa5c30,95e1ead9-4d31-4808-a7ac-32c3614c116b,9c9f1380-2516-4fc9-a3e6-f9f61941d090,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,f59c5520-5f46-4d2c-b2c4-822eabf53419,4a4ee089-93b1-4470-af9a-6ff575d32704,a66999a7-ae5c-460e-ba94-1a01143ae847,67f66c07-6e61-4026-ade5-7e782fad3a5d,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"
