user_id,gender,topk_items
2099,F,"2858,3578,3793,2571,110,3753,3510,2762,3751,480"
1000,F,"260,1196,1198,1210,1214,1270,1240,1097,858,919"
5251,F,"2858,2997,593,608,2396,318,1617,3481,527,2762"
4584,F,"3435,1244,1178,2186,1212,1248,2303,922,1267,1204"
1845,M,"1594,1041,1885,1354,1719,1916,766,562,3007,125"
3099,M,"1580,1210,589,2571,2628,260,316,1240,1196,480"
1238,F,"2858,2997,2396,3176,2599,3408,2762,3578,2336,3481"
5634,M,"316,2012,153,780,1580,736,2054,3438,552,2617"
2684,F,"2858,2997,3481,2599,2395,608,2396,2908,2692,296"
943,F,"2396,2858,17,1183,265,357,1393,318,1721,1704"
1147,M,"3435,1212,1178,1248,1260,1244,1284,2920,2186,2726"
957,M,"2858,1617,527,2997,3481,608,593,3578,3408,1193"
1134,M,"260,1196,858,1198,1221,2028,1240,1617,1210,110"
3418,F,"2396,2858,34,1,899,588,919,1282,39,2324"
5856,F,"2396,1307,356,1265,2858,1197,357,2716,1270,1968"
995,F,"7,339,2671,539,2424,357,1569,597,838,1888"
1974,M,"260,1196,1617,2858,608,1214,858,1198,593,1240"
3383,M,"260,1196,1198,2858,1210,2571,589,110,1580,2028"
5516,F,"1393,1721,2858,356,1704,597,2671,357,593,2396"
1938,F,"1376,1019,1029,1025,1032,1375,2087,1022,1033,2105"
1632,M,"1225,750,1230,2019,912,260,1252,1196,1221,1247"
555,M,"2858,2396,3751,2997,593,3481,3578,527,1617,608"
1090,M,"2858,593,608,110,318,527,1617,2396,260,2028"
5468,M,"2692,32,1617,750,589,608,1213,858,541,593"
3487,M,"2858,1617,608,593,527,858,318,296,1213,2997"
3984,M,"589,2571,733,110,1610,2916,349,1370,2028,1580"
987,F,"357,1265,356,597,1307,440,11,2396,1393,1270"
5576,M,"1210,260,1196,2628,588,480,1580,1270,1198,3114"
3196,F,"2003,3273,2617,2004,2717,2005,2279,2054,2081,3264"
3658,F,"2664,1214,1253,2366,3702,3703,541,750,1240,2527"
629,F,"1032,2089,2876,48,1688,3400,783,2085,2092,1064"
710,M,"296,47,589,1573,6,1407,608,1089,2571,457"
3405,M,"2858,608,527,593,2028,1617,296,110,318,2997"
264,M,"1101,1291,2000,592,2470,2406,2115,2001,1198,1036"
5627,M,"1214,260,1240,541,1196,1278,1136,1198,1219,2716"
2912,F,"2683,2706,2694,2858,2355,2762,2572,2396,2770,3175"
1564,M,"2571,589,2490,2353,3793,3623,1580,733,110,3578"
1219,M,"2490,733,589,2353,3623,1370,2571,3697,2916,1573"
277,F,"2858,593,356,1210,1265,2396,1196,2028,260,110"
5357,F,"2683,2706,2858,2762,2355,2694,2997,2396,3408,3623"
4990,F,"2858,2997,608,1617,3481,593,296,2289,527,1213"
5113,M,"1252,912,908,1244,923,1247,1617,527,3435,608"
1062,M,"912,1230,920,919,1294,910,1304,1247,969,1252"
5049,M,"2858,912,608,593,2997,1617,527,296,1221,318"
3535,M,"3654,260,1214,1201,1198,1221,858,3703,1196,589"
3558,M,"1923,356,1580,380,1265,589,597,110,2571,1777"
92,F,"2394,2355,3114,588,595,1566,3793,3175,1911,2694"
5585,M,"1617,2858,608,1213,858,593,1221,527,3683,296"
4726,F,"1704,1393,11,3252,1183,1271,1721,597,357,150"
156,F,"2396,1393,1721,2724,357,2671,2424,17,3176,597"
1996,M,"260,1210,1196,589,1198,2571,480,2628,110,1580"
4098,M,"3697,2476,3703,1129,2527,2916,2490,3527,2944,3769"
2849,M,"912,1230,1244,2396,898,3543,910,2300,919,1247"
2225,M,"1291,1270,260,1198,1196,1210,2000,1220,1197,1240"
980,M,"260,1196,1198,912,1210,1214,924,1270,2396,919"
3689,M,"1923,16,231,380,1476,165,1777,6,1682,1639"
3486,F,"2096,1032,1022,1029,594,2087,2085,2080,588,1025"
1744,M,"1307,1198,356,1270,1265,1097,920,1674,593,1196"
3591,M,"2858,110,2028,593,2762,318,1704,356,1393,1721"
2887,M,"380,587,648,349,110,356,1610,597,3107,733"
5857,F,"260,1270,919,1097,1198,1196,356,1210,2100,1307"
235,M,"1248,1244,3435,1230,2186,1252,908,2300,1267,1136"
4417,M,"589,260,1198,1240,2571,1196,110,1210,1580,1610"
127,F,"2858,3578,1617,2028,3555,110,3753,593,2762,3481"
334,F,"920,2396,914,899,17,1307,357,912,1947,1721"
343,F,"588,2628,1210,1376,260,1029,480,316,1022,1028"
1387,F,"912,3435,899,898,1230,1244,908,923,920,1247"
5161,M,"2858,608,260,1196,593,1617,296,50,1210,2571"
1034,F,"3061,1028,969,3516,3097,913,1269,1947,3035,911"
2723,F,"1968,2918,1307,1265,3210,2144,1923,1197,1270,3608"
3472,M,"260,1196,1198,1270,1210,1197,2716,110,1291,1240"
1117,M,"589,1580,1265,2858,608,1210,296,2571,593,1923"
1260,M,"1179,1617,1213,858,593,1221,1674,296,527,608"
3195,M,"260,1196,1270,2716,1198,1240,1097,1210,1197,1214"
2817,M,"2858,110,593,2028,2762,2571,608,1210,260,1617"
3239,F,"2858,1393,1721,356,3176,1265,3408,1704,1923,2724"
98,F,"260,1196,1270,1198,2858,1210,110,2571,2716,1097"
4575,F,"1261,2644,968,3576,2784,2901,1327,1337,2900,3018"
2934,F,"1367,597,2059,586,2424,362,1409,531,588,364"
1843,M,"2858,1617,608,593,3481,2997,912,527,1221,858"
4382,M,"2858,2959,2571,2762,608,589,593,1923,2028,50"
5972,F,"2716,1968,1270,3608,2918,3210,2144,2174,1197,1923"
2946,M,"6,110,589,1610,1617,3256,858,349,2916,2028"
4195,F,"2858,912,2396,527,1617,908,1193,1244,3751,3481"
123,M,"2194,349,2000,1090,1036,1674,161,3256,6,3101"
772,M,"3300,1215,196,2167,3697,442,70,2490,316,1527"
1253,F,"2858,2997,1041,2908,2289,265,1172,2599,246,2324"
4021,M,"1374,1376,2529,1294,2105,2528,2985,1028,1019,1291"
2619,M,"260,1196,2858,593,608,1198,858,912,1210,318"
148,M,"1608,2006,1610,349,10,780,1101,653,368,733"
3513,M,"1923,2858,318,1265,593,296,110,356,1210,589"
5990,F,"2065,2352,1186,3361,3685,2247,3448,2716,3543,2243"
2567,M,"260,1240,1196,858,1198,589,110,1214,1210,2028"
4460,M,"380,2353,2571,1552,733,1573,1580,165,1923,648"
1889,M,"2858,296,1617,593,608,110,1923,2028,318,527"
2070,F,"2858,3408,3578,2028,2762,2997,3753,110,593,2396"
4374,M,"589,2571,260,70,2617,1214,1215,1580,110,1127"
338,M,"2028,110,1580,1210,356,589,480,593,260,2571"
2203,M,"2001,1101,2470,2115,2947,1376,3638,3639,2944,1371"
4643,M,"2858,2997,593,608,2599,1617,1704,318,3481,50"
4531,M,"260,750,1252,541,1617,1221,1196,912,2858,608"
2304,M,"349,1370,733,316,10,3256,1610,780,1552,589"
3946,F,"356,2858,1265,1210,1580,1270,2571,110,1923,1197"
1374,M,"2858,608,1617,593,527,318,912,1193,296,1213"
5575,M,"1028,588,2355,1270,356,2081,1197,1,1265,1073"
5747,M,"1196,260,1210,480,110,2028,1198,1240,589,858"
5833,F,"3176,2858,3408,2396,2997,2762,2336,2908,2433,2599"
3776,F,"2716,1270,1968,1197,2918,2746,1307,2174,2797,2791"
780,M,"2006,260,1210,588,1198,364,1029,1291,316,2628"
2907,F,"736,2617,1918,780,153,2002,1552,1917,587,1722"
3338,M,"2396,1270,2858,260,1197,1,1196,1210,356,1265"
205,M,"750,2019,1204,1252,1221,541,260,1248,3683,1617"
1422,M,"1028,260,1198,1270,1097,1073,2174,1961,1307,1196"
5172,F,"1265,1641,1197,1,1307,357,2396,2858,34,1148"
2581,M,"1617,608,593,527,858,2858,318,1252,1213,1193"
1361,F,"912,1247,2858,608,1225,593,1193,318,1230,527"
3026,F,"339,2424,7,1409,830,1028,539,597,1042,1569"
1547,M,"912,260,1196,858,593,1198,2396,2858,608,1617"
2994,M,"2985,3527,1129,2476,3703,2916,1240,349,733,1374"
3313,M,"260,1240,1214,1196,589,1210,2571,1198,541,1580"
5503,F,"2858,2997,2396,2762,2599,593,3176,608,223,2959"
3588,M,"1953,2944,1240,3654,858,1233,2951,3703,1201,1252"
868,M,"1327,1350,1982,1974,3016,1347,2867,1970,2455,2901"
3583,F,"2396,2858,1265,1721,356,2028,593,1393,357,318"
4181,F,"1777,597,1895,2671,1923,1569,500,2424,339,3255"
97,F,"3435,1254,3334,950,905,1244,930,2186,898,1267"
1350,F,"2858,593,2396,318,608,1265,527,1617,356,2028"
1186,M,"2644,968,2664,2288,1334,1278,2901,2648,1261,3576"
5530,F,"372,1441,1923,1614,1517,2005,1968,2081,543,39"
2311,F,"2858,593,2762,608,527,110,296,2997,1617,318"
1589,M,"260,1240,589,2571,3793,1214,3578,2858,480,1200"
5300,M,"2997,2858,3481,1244,608,2599,1617,2289,2396,1230"
4535,M,"2001,1291,1378,2012,592,1580,1036,2011,3033,2000"
5301,M,"260,2571,1196,1210,589,1127,1214,2858,110,2716"
4458,F,"1407,441,778,1060,1673,1089,2858,608,296,50"
5803,M,"2858,2997,608,2571,2599,223,593,296,1196,3481"
3815,M,"1196,260,1210,1270,2858,1197,1198,608,2571,1265"
5876,M,"260,1196,1210,1198,1270,110,2858,1097,2571,2028"
5684,M,"260,1214,1196,1278,1136,1270,1240,2174,1073,1097"
1827,F,"2858,260,593,608,1196,1617,2028,527,110,2396"
4077,F,"1270,1028,1197,1210,1307,1380,2406,1097,2100,914"
4532,M,"110,1198,1240,1196,260,589,858,2028,1036,1610"
3627,F,"1617,2858,608,1252,1221,913,3435,912,1179,908"
5099,M,"2617,3273,70,2716,3081,1644,2683,2694,1917,2710"
4808,M,"736,316,552,153,2115,780,1101,2001,1479,208"
5205,M,"70,2858,3081,1407,3578,2710,2571,589,3793,110"
3813,M,"260,858,1221,1252,912,1196,1193,750,1198,1617"
3315,M,"2762,2571,1580,2028,2858,110,589,2706,380,2628"
2794,M,"2858,593,2396,608,1617,2997,912,527,260,318"
6002,M,"1252,1953,1204,750,1208,1244,1221,924,1294,1228"
2632,M,"110,1617,2268,6,349,1610,3256,648,3147,593"
5501,M,"1270,1197,1265,2174,2716,2100,1097,1307,1079,1136"
2457,M,"260,1214,1240,1376,1374,1270,2455,1210,2174,1198"
539,M,"260,1210,1196,1240,1214,589,1198,2571,1374,1580"
3567,M,"260,1196,2858,1198,1270,1210,608,593,2028,2716"
737,M,"2858,1617,608,260,593,858,1196,1221,2028,527"
3203,M,"2858,2997,608,593,1617,2716,260,2762,1270,3481"
2265,M,"1198,110,1610,733,1580,349,480,260,1291,2948"
4478,M,"2997,1197,1923,2395,2858,1265,1270,1196,608,2918"
3445,F,"1148,745,1223,260,3751,3114,912,750,2396,1196"
848,M,"2858,608,593,1617,318,296,527,2997,1196,260"
2803,M,"2858,608,912,593,1617,858,1196,260,296,527"
4452,F,"1704,2858,1639,1682,36,296,593,318,16,3176"
5737,M,"2858,608,593,527,912,1247,1094,1617,1041,1358"
2480,F,"2858,260,3751,2396,3114,3793,3175,3578,1196,2762"
4509,M,"1196,260,2858,1198,608,593,296,110,858,1210"
4699,F,"2490,1552,1917,780,1918,1876,10,2722,2353,2617"
1871,F,"260,1196,1198,1270,1197,1210,1097,1214,919,1073"
1748,M,"1953,2948,2944,3654,1233,1262,2951,3062,2947,1252"
4112,M,"2746,2716,1278,2003,1270,2174,2407,2657,1214,260"
4055,M,"110,2028,6,2858,589,296,3418,2571,2762,1704"
9,M,"2858,593,527,608,1617,318,2762,2028,110,296"
5655,F,"2762,2028,2858,3408,1721,110,1393,1704,318,356"
1078,F,"17,105,838,1183,222,265,357,1735,46,11"
3083,F,"1196,260,2858,1270,1198,110,969,2396,3753,1097"
3512,M,"2571,2628,260,1197,480,3175,1196,1210,1580,1198"
1543,M,"589,733,2571,1580,1370,780,1573,165,2916,1610"
744,M,"589,610,260,1374,1240,1376,1215,3527,1210,2571"
3959,F,"3753,3408,3623,3555,3510,3594,3534,3615,3798,3185"
797,F,"7,357,105,838,339,597,222,17,468,2671"
4313,F,"1196,260,2858,1198,110,1240,1210,593,589,608"
140,F,"3435,1244,912,913,908,1230,2396,930,2300,2858"
3207,M,"2858,2571,589,110,608,1196,2762,593,260,1210"
5035,F,"2011,597,2470,1270,2174,1197,1968,2054,356,2407"
34,F,"356,1968,1265,597,2716,1270,1923,1777,2918,1197"
5623,M,"1270,592,2174,2918,1097,1291,2100,2000,2470,2797"
5234,F,"2997,2395,2858,3481,2599,1288,2289,1136,1285,2064"
3864,M,"1252,912,3435,969,1204,1276,913,908,1250,3334"
4854,F,"899,945,1947,914,905,3061,900,2565,951,3545"
1709,M,"2081,1028,3398,2078,2080,3396,588,3397,2014,1380"
1180,F,"912,969,913,1230,919,908,1204,260,923,1252"
2115,M,"2858,356,1265,1,2396,110,593,2762,2028,1210"
5960,F,"2724,2396,2369,2683,1959,2581,3516,2716,2690,2355"
3754,M,"1294,3702,1240,2455,1953,2527,1214,2944,2000,1374"
6018,M,"589,2916,1240,1610,2985,1374,3527,1214,260,2571"
4995,M,"2858,1617,593,527,608,296,318,2997,1179,2396"
3547,M,"2243,2020,1674,1225,1186,1296,1247,1172,3543,2352"
5334,F,"3594,3408,3083,3951,3783,3618,3831,3185,3579,3565"
1676,M,"2012,3273,1391,3438,3793,2617,673,2005,2694,1127"
2731,M,"1270,1198,1196,260,1294,1240,1097,1304,1197,858"
3643,M,"2858,2762,2571,593,2028,110,1923,608,589,1617"
602,F,"1301,610,1376,2288,1019,1129,741,1371,2527,1374"
5042,F,"2144,1285,1968,2926,1441,2174,235,337,2918,1394"
50,F,"2858,3753,3948,3623,3578,3510,3408,3481,3751,3793"
5915,M,"1923,2571,356,2858,1580,2762,589,1265,1517,1210"
2782,F,"1777,1923,1895,3255,1784,344,2706,1265,1517,3253"
263,F,"260,1270,1210,1196,1197,2858,2571,1265,1198,1580"
4448,M,"3527,1214,1129,1240,2985,3703,260,1374,1198,1376"
5878,F,"1393,2858,1617,1704,608,357,527,3176,25,593"
1951,F,"3594,3512,3408,3751,3534,3565,3753,3536,3114,2858"
5406,F,"899,914,920,919,2396,1028,1307,1947,356,912"
4800,M,"2571,1580,1210,2628,589,356,480,110,1196,2762"
2668,F,"1270,2858,1265,1210,2716,1197,260,2174,1196,1968"
1038,F,"2858,2396,912,1193,527,318,593,3176,1617,1247"
3727,M,"1090,110,1266,589,6,1617,2000,1198,1036,858"
726,F,"597,357,1265,356,1777,39,2671,539,1569,3255"
1606,F,"3623,2490,2763,3005,3753,2762,2571,3578,3175,3793"
4193,M,"1214,260,1198,1240,2916,2947,1374,1196,1210,1201"
3600,M,"356,597,1721,110,1961,1198,920,2396,1393,318"
2197,F,"3751,2858,2396,3897,3481,3408,3114,2997,3948,3911"
927,F,"2671,1777,2724,1569,597,2424,339,539,7,1888"
2031,M,"2858,3751,2997,3481,2396,3578,912,3408,3911,260"
4879,M,"260,1136,1196,919,1278,1270,912,924,1214,1197"
160,M,"2858,260,2028,593,1196,3578,1617,2396,110,1210"
2183,F,"2396,3408,2683,2858,2706,2355,2881,2694,2997,3578"
1026,F,"3783,3083,3357,3822,2920,3435,3163,2351,3481,3897"
2955,M,"260,2858,1196,1617,593,608,858,1198,2028,1240"
1586,M,"260,919,1196,1198,1270,1294,924,1136,1210,912"
2751,F,"2469,2245,2145,2352,3072,1674,1307,3591,2915,2243"
4785,F,"2396,1721,2858,17,356,357,3114,1265,1393,34"
5019,M,"912,858,260,1196,1617,608,2858,1221,593,2396"
1567,M,"1252,2019,1204,3435,750,1221,1248,1233,1953,1267"
1396,F,"260,1270,1196,1136,2858,1197,1210,2716,1259,1394"
4839,F,"2858,2762,2396,3408,2028,593,110,527,318,3578"
3411,M,"2858,608,260,1617,2571,2028,589,593,110,1196"
5862,F,"316,349,736,780,380,165,1479,1552,1918,153"
3867,M,"260,1240,1196,1210,1214,1374,1198,541,589,1270"
5455,F,"3793,2628,3175,3623,2355,2571,2701,3578,2683,2762"
5297,M,"2858,2762,110,2028,593,2571,589,1580,457,1617"
1481,M,"2858,608,318,593,2396,34,1,527,296,912"
541,F,"588,364,3114,2628,595,260,1,1210,1282,1907"
889,M,"1267,3435,1244,926,2186,1252,908,2303,1230,904"
2771,M,"2028,110,2571,589,2858,593,2762,457,1210,1610"
696,M,"2858,1196,608,593,260,296,1270,1198,1617,858"
193,F,"1230,912,1244,3435,898,2300,908,926,905,2396"
4214,F,"2858,2762,2028,3578,593,3408,3753,110,3623,3081"
767,M,"260,1214,1210,1387,1196,969,1198,2947,1240,1291"
672,M,"260,1198,1214,1196,1270,1210,1387,924,1240,1097"
1850,M,"3114,1032,2687,260,2761,2355,2628,595,588,364"
5847,F,"1580,1210,1270,1197,589,2011,1291,588,2628,2012"
2670,M,"1294,912,260,1196,1198,1270,1234,858,1221,1304"
39,M,"2858,2997,2706,2762,2396,2683,2355,3408,3578,223"
5421,M,"2858,593,608,912,318,527,1617,296,1247,2396"
2873,F,"588,356,595,364,1721,2396,597,1393,34,1265"
4530,F,"3435,912,1244,2396,1230,908,898,2858,922,913"
4491,M,"1918,173,95,1917,3697,442,1591,1876,786,1552"
4326,F,"2908,1704,36,1183,1041,265,25,3006,2858,1719"
781,M,"1923,2706,2683,380,2762,2571,356,1580,2858,3623"
3762,M,"2664,3576,2366,2287,1219,2553,1214,1334,2644,2288"
11,F,"2997,1923,2858,2395,2599,223,1060,1265,1639,441"
1604,M,"2858,608,1617,593,2997,260,1196,296,527,2028"
5111,M,"515,2738,1296,2739,2312,1096,58,17,2243,3260"
17,M,"541,1214,1240,589,260,750,1748,2571,1200,924"
2238,F,"2858,1041,36,1704,296,318,265,2908,2997,25"
1221,M,"316,2012,1580,780,2011,3033,788,153,1377,1210"
4473,M,"260,1196,1193,912,858,1617,2858,608,1214,919"
69,F,"36,265,3006,1704,1183,25,2858,1358,1041,1094"
1322,M,"1028,899,919,914,2080,1294,969,1947,1270,920"
2892,M,"260,1198,1196,913,969,1270,1210,1214,924,1304"
4268,F,"1028,2565,914,1947,899,1022,2080,594,1029,2096"
524,M,"608,1617,50,296,593,1732,1213,1089,6,16"
305,F,"1327,1970,1974,2003,1971,1969,2867,1984,1983,1350"
685,M,"1270,260,1210,1197,1198,1196,2716,1097,356,2858"
2802,M,"2858,593,608,527,1617,318,296,2997,2028,2396"
4013,M,"589,110,2028,260,1580,1610,2916,1240,2571,1210"
4447,M,"2664,1278,1214,2644,1253,2366,3576,1334,2287,2288"
5364,F,"1923,2000,1265,1968,380,1307,3448,589,457,1291"
1930,M,"1270,2716,2858,1197,1198,1196,356,1307,1097,2918"
564,M,"912,2858,2396,527,260,1617,1193,593,318,608"
1010,M,"296,1089,2858,1673,1213,608,778,1358,1732,50"
2127,M,"2858,356,110,1923,2762,2028,2706,3147,1265,593"
146,F,"914,1947,920,912,898,1269,1270,1296,969,913"
5619,F,"2396,2858,1197,1210,1265,260,1270,356,1196,1"
372,F,"2617,1917,2628,780,1544,1573,648,736,316,1552"
1356,F,"70,1391,3409,3300,799,3785,3438,3793,1717,1215"
5040,M,"1215,2288,1214,1982,2455,1129,1261,1350,2617,1334"
2016,F,"969,260,1019,1196,1287,1198,924,1028,2080,1210"
2919,M,"260,2628,2571,1580,1210,589,1196,480,2617,1291"
2854,F,"2716,1270,3751,968,260,1196,1278,2710,1258,2987"
149,M,"2858,1617,1213,2997,593,608,2692,2959,296,527"
130,M,"1240,3703,1214,260,589,2944,2527,1201,1374,1129"
2162,F,"2858,1270,1197,1265,1,356,2396,260,2716,2291"
213,F,"356,2396,2858,1265,1,2355,1721,1270,2762,593"
1411,M,"2858,2997,2396,2762,2599,3408,3176,593,318,608"
3907,F,"1923,1265,356,1777,2858,597,3255,1784,587,357"
1428,F,"3930,2160,260,2858,2454,1965,924,2455,3932,2791"
1115,F,"1982,1215,2455,1214,1407,1997,1327,1345,2288,2617"
4130,M,"2916,589,1240,349,1610,1129,3527,316,733,1374"
475,F,"3033,2001,1376,2011,2985,2115,1374,1291,2105,316"
4714,M,"1244,3435,912,1252,1230,1204,908,923,1267,1221"
3217,F,"105,597,1721,17,1674,539,1183,1393,3528,914"
4449,M,"2858,2571,260,1196,1210,3578,589,2997,480,608"
633,M,"3481,3298,3556,3897,3408,2997,3911,3948,2858,2318"
471,M,"260,1196,1221,858,1617,924,2858,593,750,1198"
4957,M,"1517,2174,2011,592,2012,1265,1923,296,3253,589"
3675,M,"1028,1073,2078,1270,260,594,1198,919,1294,3421"
2337,M,"589,2571,1580,110,480,2628,2028,1210,780,1610"
2580,F,"357,1307,356,1265,1270,597,2396,1197,3255,1968"
5252,M,"2858,593,608,527,1617,1221,1193,296,912,1213"
5846,M,"2858,608,593,1617,527,318,912,296,2396,2028"
3682,F,"912,898,1230,899,920,910,1247,919,1244,1296"
5335,M,"2858,593,608,1617,527,318,296,1196,2396,260"
5790,F,"2858,2396,593,318,527,2762,608,2997,2028,1617"
1755,F,"2396,356,39,1265,2424,588,539,1947,2671,2081"
1824,F,"2706,2572,2858,1923,3752,2683,3408,2581,2724,1777"
474,M,"2858,2959,2997,2580,1089,3535,50,2599,3160,2395"
1194,F,"1923,3252,16,1704,2268,1777,597,3261,587,2231"
5274,M,"260,2858,1196,1617,110,2028,593,608,1198,1210"
3391,M,"1297,2794,1476,1257,3525,3261,3210,441,784,1732"
5951,M,"2858,608,593,1196,260,1270,318,2396,296,1198"
1393,M,"2858,608,593,1617,318,296,2028,260,1196,110"
2060,M,"1923,2706,2858,1517,2762,110,1777,380,2571,104"
5276,F,"2858,593,2997,2028,2396,2762,608,318,296,527"
1712,M,"2858,1617,593,1198,608,1196,527,858,296,2997"
5732,F,"260,1196,1270,1210,1198,1097,1197,2987,919,1214"
129,M,"6,589,2916,733,349,3256,1370,1610,1240,2278"
1968,M,"608,593,2858,1617,110,296,589,2028,1213,318"
5561,F,"1704,2858,3006,36,318,593,34,150,296,527"
3161,M,"2858,608,593,1196,296,260,1270,318,1265,1210"
890,M,"673,1917,3438,1920,1566,2628,2617,2394,153,3753"
1540,M,"260,1196,2858,1198,1210,2571,480,1270,3578,2628"
4520,M,"1214,1215,70,589,2167,2288,1127,2571,1240,260"
4595,M,"260,1196,912,2858,858,1210,924,608,1198,541"
2927,M,"260,1196,1198,1210,858,593,2858,2396,1270,110"
255,M,"589,110,1580,2916,2571,1240,1196,480,1610,1198"
1185,F,"344,1097,588,364,153,2081,595,1196,356,1270"
4508,M,"1261,2455,1214,1215,1206,1222,2288,2985,1240,1278"
2419,M,"1923,3210,2716,3809,2858,1968,2795,2369,2706,2770"
5024,F,"1244,912,1230,3435,898,2300,910,908,922,1247"
2116,M,"1552,380,1918,587,648,736,586,2353,356,1777"
4877,M,"2858,1196,260,3114,1210,2571,1,1270,593,3751"
1383,F,"1307,2396,357,920,2716,3072,2369,1270,912,3361"
1794,M,"110,2858,1196,593,1198,589,2028,608,1210,318"
38,F,"1888,2671,7,339,539,597,1569,2424,11,2724"
2679,F,"260,1210,1617,608,1196,2396,1197,593,1270,1198"
2320,F,"2671,2724,7,1888,1569,597,339,2424,2558,539"
2393,M,"912,1204,913,969,260,1252,924,1304,1221,1196"
3609,F,"597,356,1777,587,1265,380,3255,2671,2424,500"
2630,F,"2858,2683,2706,3578,3408,2762,2710,2997,3623,3176"
794,M,"912,1247,1244,1172,1230,2396,2858,3543,2243,608"
3789,F,"608,2858,1617,3481,2997,2692,750,260,50,1213"
4271,M,"1198,260,1953,1304,858,1252,1240,1221,969,1196"
5680,M,"3435,3334,3467,930,2186,1267,950,2203,1252,2206"
2750,F,"1197,1270,1265,2396,1307,2858,1394,2918,1136,1"
1246,M,"2571,589,2628,260,1580,480,1527,1210,1196,1240"
3090,M,"260,2858,1196,1270,608,1210,593,1198,1197,912"
1096,M,"2858,356,2762,2706,2355,2028,2571,110,3753,1721"
2948,M,"2858,3578,3481,3793,3897,3535,3863,1617,2959,2997"
1628,M,"2858,608,296,1617,593,260,1196,110,2571,2997"
4477,M,"589,2571,1198,1127,260,1580,1196,480,3578,110"
329,M,"2716,1270,1198,1580,2858,1210,110,1196,260,589"
1072,F,"2396,2858,912,920,527,593,1193,1617,318,908"
2228,M,"589,2571,260,2858,1196,2028,110,1210,1240,480"
3105,M,"260,1214,589,1210,2571,1240,1376,1196,1374,2628"
3695,M,"589,2571,1210,1240,32,593,608,1196,296,2916"
2525,F,"2396,2858,1307,357,1265,1270,1197,2997,356,3072"
1244,M,"589,6,293,2571,1617,32,110,2858,296,2916"
4779,M,"912,1244,1230,1252,1247,1221,1204,908,923,1193"
2935,M,"2571,589,260,1127,3175,480,3793,1580,1210,3578"
6039,F,"899,1947,914,898,905,3061,900,945,1028,916"
5989,F,"2724,3114,2355,2572,2694,2581,1911,588,2394,2706"
1760,F,"356,357,1265,2396,1721,597,539,1393,1307,1270"
4470,M,"736,597,2001,1101,1580,587,356,380,2000,2470"
3729,M,"296,608,858,110,2028,1617,589,1240,1213,1198"
5777,M,"260,1196,2858,608,912,1198,1270,593,1221,858"
3208,M,"2000,1036,1198,1291,1610,592,349,589,1240,1196"
102,M,"2396,2858,2997,912,1197,3114,1270,3751,3408,2355"
5350,M,"260,589,2571,1196,1210,1198,1214,1240,480,1580"
526,M,"1201,3654,3703,2951,2944,2527,2948,260,1953,1204"
3320,M,"2470,588,597,2081,2054,586,1291,1101,356,2174"
179,M,"260,1240,1196,1198,1214,1210,1270,589,1291,1097"
3471,M,"589,6,2959,2762,1580,2571,1923,3578,380,457"
2012,M,"1025,1032,1376,1033,2078,1029,673,2140,588,2087"
2659,M,"912,2396,1230,1247,2858,920,608,908,1244,919"
5978,M,"260,594,919,1029,2087,1019,1022,1287,1028,2018"
5910,F,"1183,17,2020,1296,2243,105,357,1094,1307,3684"
5731,F,"589,260,1198,1240,1210,2571,1196,480,1580,110"
2141,F,"2858,260,110,593,608,1617,527,1270,2028,1196"
2789,M,"260,1210,589,2571,1240,1196,1580,480,1198,1214"
2542,F,"260,3114,1210,110,480,2628,2858,1196,1270,1580"
1079,M,"2858,2997,1617,608,593,3481,296,2762,2599,527"
5574,M,"2716,260,1997,2746,1258,1333,1270,1219,1387,1994"
3792,M,"110,260,1196,2028,1198,2628,2858,593,480,2571"
3260,M,"260,1196,1198,2858,1270,1210,593,110,2028,858"
1696,M,"349,1610,3256,6,110,1036,589,2000,2916,457"
1542,M,"110,589,2571,480,1580,2628,2028,1610,1210,733"
167,F,"3623,3753,3408,3948,3510,3534,3916,3798,3512,3565"
2584,F,"2858,1704,2908,318,527,265,1183,17,36,593"
3651,M,"6,1617,1240,3703,1252,2916,1214,1089,1222,1208"
3873,F,"260,1196,1214,1097,1198,1270,969,924,110,1210"
5683,F,"380,587,377,597,356,736,1393,648,1721,1580"
876,M,"110,593,1210,589,2028,1617,1196,608,260,2571"
272,M,"589,2571,1210,1127,260,1580,1198,1240,1196,2762"
4684,F,"2858,608,593,1617,296,1213,527,2997,318,2289"
5121,M,"110,1580,589,380,2571,2028,480,1610,1210,2762"
5733,M,"260,1196,2858,608,593,1270,1210,1198,912,919"
347,F,"912,920,1247,17,2396,1183,318,527,265,357"
3520,M,"2858,2997,3481,608,3578,1617,593,3408,2762,3751"
5916,M,"1219,1333,903,2664,2366,2186,1252,3435,1214,2648"
407,M,"2858,608,593,1617,296,260,2028,318,1196,110"
1151,M,"2858,2571,589,2028,1617,110,480,1210,6,2959"
400,F,"2858,1196,260,593,1270,1198,1210,608,1197,2716"
3361,M,"1240,1214,1291,1198,589,1036,260,1610,2000,2115"
2077,M,"2858,1923,110,296,2571,608,2762,593,3147,2716"
2807,F,"1230,1244,898,912,1247,2300,919,899,910,920"
583,F,"2716,356,1270,1097,2858,1968,1307,2100,1196,260"
2247,M,"912,920,1247,1230,919,923,899,1244,1225,2396"
